B_index,x_A,y_A,z_A,coordination_B
1,4.579773,2.990271,6.410820,5
2,5.086473,7.540176,7.286541,5
3,1.923347,5.199350,7.167324,3
4,4.984573,3.956314,3.368959,6
5,3.494453,11.084471,1.754500,5
6,6.606053,14.192600,8.781670,6
7,8.084280,3.177429,6.851541,4
8,4.923427,14.200966,7.853718,4
9,4.522047,3.488514,1.514318,5
10,6.483953,2.325410,1.591060,5
11,0.281320,8.196229,0.776918,6
12,6.889647,3.623714,2.832935,5
13,5.738547,9.388857,5.751709,2
14,2.692020,-0.048686,4.461159,5
15,1.844780,8.992020,7.118460,3
16,-0.156036,15.833300,4.597676,5
17,5.193747,16.417800,2.159494,6
18,1.855227,5.583043,1.155782,5
19,5.563773,6.470714,4.700224,5
20,4.416520,16.418071,0.470941,5
21,17.640107,3.389250,3.025559,5
22,1.128370,1.941814,0.830124,4
23,5.118180,2.588243,4.848282,5
24,7.593407,4.076928,5.562147,5
25,8.084453,4.195543,3.965782,5
26,9.727407,16.062100,10.744000,6
27,16.655547,2.033429,13.643076,5
28,15.382853,15.082943,-0.005041,5
29,4.754853,4.602686,7.046276,4
30,16.027680,6.724571,1.344959,4
31,2.686773,7.924343,5.776260,3
32,16.019107,16.114357,10.747788,3
33,4.785047,14.830614,3.583582,4
34,12.012673,5.908714,6.661082,7
35,2.624173,16.125228,0.989441,4
36,3.453560,6.080529,0.484582,3
37,2.137947,0.985829,1.370682,4
38,1.466893,3.934460,12.085324,5
39,-0.044873,3.234543,1.350259,4
40,16.070600,5.046160,6.309249,6
41,6.208900,8.795556,7.370141,6
42,5.153853,16.084000,7.730982,3
43,5.447547,2.500543,0.094724,6
44,16.250800,14.517957,1.763759,5
45,2.696680,5.894829,3.268518,3
46,4.473273,4.129443,8.823082,4
47,9.809273,5.862914,13.929882,3
48,1.781827,13.728426,7.091740,4
49,1.330847,10.530871,11.807741,4
50,7.638773,0.495914,13.889699,4
51,14.163433,5.457371,6.162600,6
52,0.421373,1.383214,13.858965,5
53,3.550927,1.612929,7.153418,5
54,5.374400,7.013620,3.117312,3
55,8.932327,7.453714,0.101065,4
56,4.344873,5.626720,3.351624,4
57,14.009100,12.312614,1.670718,5
58,9.704353,10.229343,5.581441,3
59,15.342600,0.868829,1.792159,3
60,13.972993,4.993214,13.702953,5
61,1.455007,12.722657,-0.267882,4
62,15.937180,0.082271,14.060000,5
63,12.770593,5.122586,5.226024,4
64,8.384440,5.548743,5.231182,4
65,11.628053,8.981772,3.548041,4
66,14.732927,5.558643,1.693782,5
67,16.756480,15.713956,3.163582,5
68,8.762947,6.860614,2.185582,3
69,6.685640,7.020543,7.390606,6
70,11.596500,5.337343,2.342782,3
71,13.476987,5.965071,7.680788,6
72,8.336247,7.149143,5.960641,4
73,13.580447,4.148514,1.122482,4
74,16.144880,1.843286,7.352750,5
75,6.582350,10.058001,2.118580,3
76,14.528497,1.509814,7.740865,6
77,12.319817,6.040029,3.758294,5
78,11.337973,2.314943,2.591982,5
79,9.999507,16.308457,1.946218,4
80,11.868873,3.844186,1.767200,4
81,15.770977,10.128700,4.015041,4
82,16.957600,8.960257,3.542776,5
83,4.003830,2.552529,3.415076,4
84,16.189927,0.568752,12.266341,4
85,11.073377,7.253557,5.997929,4
86,10.722673,2.664357,0.974676,4
87,9.187957,7.971386,3.343618,3
88,7.333680,1.575429,7.546818,4
89,8.155837,5.077329,2.514459,3
90,12.562773,7.417157,0.228124,4
91,11.318960,3.822029,7.324265,6
92,15.091173,10.066871,5.550841,4
93,10.711220,0.304557,4.396329,4
94,10.557247,2.178714,4.252620,4
95,12.126747,1.412529,3.892318,4
96,16.521720,1.799671,5.631524,5
97,9.032070,3.171571,0.643982,2
98,11.764247,5.359471,8.306509,6
99,6.374430,3.454880,4.347218,6
100,-0.247020,16.315471,1.718041,4
101,6.727573,14.594543,12.322241,5
102,5.519130,8.138750,13.967241,3
103,10.043537,15.049656,7.085440,6
104,16.133877,10.257106,0.527106,4
105,8.199990,11.803072,7.318776,4
106,7.408973,15.928943,0.340256,6
107,8.611807,11.920628,9.096960,5
