B_index,x_A,y_A,z_A,coordination_B
1,9.201410,11.694600,10.392042,3
2,0.714707,13.946372,10.692356,3
3,-0.153317,8.360980,7.484261,4
4,8.561713,12.826587,6.664450,3
5,9.280940,5.278885,2.158514,4
6,15.705610,5.277143,8.645015,4
7,9.885960,6.560230,-0.022202,4
8,2.010597,15.112385,6.325142,6
9,12.005697,2.055157,13.513785,4
10,9.710597,0.328515,11.110015,4
11,12.169979,3.228328,6.555558,4
12,17.496690,10.794928,4.747461,4
13,17.797300,2.225243,2.179444,5
14,2.028590,1.942057,13.805694,4
15,8.096021,15.917230,7.643929,5
16,5.675593,10.335300,3.322958,4
17,12.400997,15.799715,1.349515,4
18,16.228390,2.268857,13.125214,4
19,0.249976,15.003800,1.812844,3
20,14.127297,5.521428,10.120929,7
21,0.861137,3.210943,1.514286,3
22,5.244430,9.541113,6.391814,4
23,10.166490,8.877443,5.621985,4
24,0.752007,-0.219359,9.250044,2
25,11.142700,16.184130,7.887342,6
26,4.071007,13.988685,5.973590,3
27,14.120600,0.380357,12.463029,5
28,16.751490,15.121985,6.881491,3
29,16.388790,0.930743,8.444358,4
30,11.609507,3.685657,13.567221,4
31,17.011100,13.917667,13.333615,3
32,6.585197,6.886857,4.757429,4
33,17.133200,5.939443,2.405542,4
34,10.913590,0.948343,7.057286,5
35,10.609514,12.697517,3.029629,5
36,4.559893,7.511315,-0.194342,4
37,14.783090,12.854015,4.131485,4
38,3.570507,14.280100,12.078456,6
39,14.168293,1.125343,10.795414,3
40,10.658203,0.894815,12.595891,5
41,8.099603,9.550470,12.095400,6
42,15.750407,8.333928,3.992529,3
43,1.383193,3.610215,8.972985,4
44,2.891197,5.710557,10.254586,4
45,6.889897,6.422943,2.947986,4
46,11.502207,16.173775,12.274202,4
47,13.375333,15.125743,14.220242,4
48,2.462690,6.606585,5.071942,6
49,17.615300,4.023220,7.494785,2
50,2.431610,9.794243,6.373329,4
51,10.039210,1.042215,2.052129,3
52,9.577897,1.541857,7.809529,4
53,11.629614,0.810613,1.602842,3
54,2.295103,15.698500,12.350314,3
55,-0.169297,9.702928,10.498673,2
56,6.141070,2.212443,10.999058,5
57,12.578607,11.772400,8.218329,4
58,7.280397,15.762315,3.174014,3
59,1.292417,2.912690,6.998629,5
60,8.926197,3.597530,1.461658,3
61,7.605630,2.887650,10.169929,5
62,17.146107,8.083840,-0.056758,4
63,5.203710,8.144770,13.090542,4
64,13.174593,7.569028,5.518929,3
65,15.463400,8.016030,13.636958,4
66,14.858600,14.174415,0.157686,4
67,-0.297973,8.047787,11.088714,4
68,7.311600,12.400943,12.714086,5
69,4.122750,15.082472,4.499114,5
70,0.968714,10.247543,0.393786,6
71,9.564743,1.225528,13.942242,4
72,8.879343,4.208457,12.860729,5
73,16.514507,7.279390,10.777700,4
74,10.522900,3.992315,12.092329,5
75,0.331936,6.359815,8.047686,7
76,13.992907,13.366885,11.516985,2
77,12.868393,2.409015,10.921842,4
78,14.529093,3.426343,2.986158,4
79,5.381397,9.755550,9.574991,4
