B_index,x_A,y_A,z_A,coordination_B
1,4.619668,0.309351,7.726794,4
2,4.775763,5.750940,2.217850,5
3,3.022482,4.319699,3.851394,4
4,2.302518,7.979152,6.501250,5
5,2.687170,5.260351,5.257250,6
6,1.333263,6.559351,7.925594,7
7,6.869055,0.357352,2.764570,6
8,5.092588,6.685301,6.099694,6
9,2.341937,7.409601,1.372400,4
10,4.639998,2.742248,0.765287,6
11,7.388498,1.073352,1.346613,5
12,4.945860,7.120501,3.042080,5
13,1.721718,3.828649,7.897406,4
14,1.945090,1.047849,4.652087,4
15,6.216455,0.490301,5.390020,6
16,4.445482,1.562301,3.512113,4
17,1.585818,4.570249,2.934994,6
18,5.543390,7.556551,7.644962,4
19,0.996874,5.537699,5.575206,5
20,12.656800,5.826639,2.303587,6
21,3.858082,1.429901,6.713300,5
22,5.807637,4.081749,4.136694,7
23,4.723237,4.214701,7.283906,6
24,3.384337,6.956901,5.676306,5
25,6.240480,5.852552,3.295419,7
26,3.531608,1.671851,5.156387,5
27,5.602463,0.703363,3.883606,6
28,5.797037,1.343551,6.869794,6
29,5.821355,3.169360,6.697706,5
30,6.230782,5.805540,5.152280,6
31,5.602545,4.052148,1.615994,7
32,6.532378,2.594840,0.728675,6
33,4.019082,1.776330,1.920287,4
34,1.124118,5.962159,4.032906,6
35,3.796050,5.586348,6.525720,6
36,0.286755,1.527649,2.967440,5
37,1.367018,4.041651,6.297906,5
38,0.485218,1.056340,7.732087,4
39,4.151563,3.188101,4.250506,5
40,7.099118,1.356749,4.094287,6
41,6.859855,4.243901,2.842313,7
42,5.601555,5.468348,0.647581,4
43,2.842418,6.352448,8.532260,7
44,6.857437,4.106801,5.700694,6
45,2.946037,2.453351,7.969619,4
46,13.781682,2.774549,5.203106,6
47,1.682989,0.938685,0.658187,5
48,1.467463,3.882651,1.021413,5
49,6.049737,0.694948,8.625213,5
50,1.008874,2.872699,2.335294,5
51,7.123663,15.393248,0.313587,5
52,0.880718,6.624451,0.264394,6
53,0.785374,7.022503,6.459487,5
54,8.752537,10.061200,2.132906,6
55,6.840290,2.264501,8.028294,6
56,12.972771,6.055001,0.551594,5
57,13.734492,4.331499,5.897594,6
58,1.476818,5.159960,8.973394,6
59,1.317818,2.368601,8.592894,5
60,3.297392,2.199146,16.150319,5
61,13.796400,8.126097,2.496894,7
62,12.649182,2.599001,0.423306,6
63,9.368137,2.924599,6.296394,6
64,12.981063,9.363651,6.533606,5
65,9.433060,7.460648,-0.013394,6
66,13.085311,0.583444,8.862481,5
67,7.204640,7.187299,8.357087,7
68,12.495348,4.189199,2.780881,6
69,8.530082,2.309801,7.663794,6
70,8.918678,5.344499,4.352687,6
71,8.421537,6.288152,7.033313,6
72,11.187263,6.862951,2.537910,6
73,9.637074,0.331201,7.912294,6
74,9.120210,10.891900,3.551681,7
75,3.010180,3.642240,0.296602,5
76,13.529855,6.693149,3.552940,7
77,12.544958,2.604030,3.587894,6
78,10.214388,6.737051,6.864394,6
79,7.638255,6.612252,4.269694,6
80,-0.100041,5.148551,3.123740,6
81,13.272355,2.398552,2.002313,6
82,11.136263,1.750899,4.194987,4
83,13.424431,1.371852,6.274894,5
84,7.934382,5.625801,2.971000,6
85,8.608363,3.955448,3.483740,7
86,11.837345,1.591449,6.839500,5
87,9.763637,2.640220,3.010706,5
88,0.198091,1.224949,4.777094,5
89,7.051771,3.040049,4.271594,6
90,12.390978,0.975851,1.230350,7
91,9.851882,3.786799,7.813081,5
92,12.234274,5.151549,5.490587,5
93,13.123300,4.031449,4.335087,6
