B_index,x_A,y_A,z_A,coordination_B
1,5.797363,0.053170,2.242398,4
2,2.004232,3.457330,13.734397,4
3,6.125232,1.168165,1.070195,7
4,3.570084,3.613348,0.737402,6
5,5.440030,2.898765,4.343670,5
6,4.956184,4.369135,1.878205,5
7,5.189216,14.823135,5.647402,5
8,2.579084,2.916465,5.226260,4
9,6.263716,5.178852,2.783309,4
10,1.855430,15.643700,5.169100,5
11,7.594568,8.178283,12.602000,3
12,16.550532,6.812170,3.198210,3
13,5.794652,10.841300,1.310202,6
14,4.840952,4.322748,3.534909,3
15,3.119032,8.218283,0.518498,5
16,1.077348,5.771835,5.676202,4
17,4.188470,0.922483,4.039498,5
18,5.503900,14.587635,13.643897,5
19,5.030184,0.150488,5.335897,4
20,9.091690,3.603583,4.910203,4
21,1.903000,6.108578,4.225307,6
22,8.335116,2.960848,3.185405,5
23,2.747020,15.822614,3.544809,6
24,4.548832,4.835052,7.095991,3
25,3.439516,14.550467,4.889097,6
26,11.218114,8.965865,11.437038,3
27,6.121548,1.616130,5.316395,5
28,4.558837,9.023465,6.333605,4
29,7.521516,1.597283,0.616307,5
30,8.332416,2.938248,1.443497,6
31,9.886990,3.863283,8.114960,3
32,6.717948,2.073165,3.709902,5
33,7.681016,0.902195,4.727603,4
34,0.357132,14.969517,4.781700,4
35,3.559068,3.521183,6.679195,4
36,0.951248,3.010670,5.299695,4
37,5.077737,1.624352,2.517798,7
38,1.801616,1.794365,3.084307,3
39,2.353552,0.966835,4.594795,5
40,10.236232,3.027310,3.061197,6
41,2.805016,12.995700,4.586210,6
42,3.700932,6.548383,4.176898,3
43,9.323660,5.940083,6.316105,3
44,4.107930,5.397917,0.742495,5
45,0.442603,5.230783,7.233893,4
46,17.448448,4.108470,5.827495,5
47,10.711948,4.328540,4.132005,6
48,1.517332,7.489583,0.089895,5
49,9.444968,9.767140,5.960988,6
50,7.786120,4.510148,2.326320,4
51,7.883468,0.336495,7.269328,6
52,14.587494,4.723283,6.279802,6
53,11.399500,6.166148,7.162503,5
54,11.451000,1.578983,3.296203,4
55,1.800895,4.018683,3.977305,4
56,12.513348,7.761983,1.256650,6
57,10.904416,4.682452,2.341405,5
58,15.141316,9.112970,1.446797,5
59,10.184463,6.930183,0.235298,6
60,12.066400,3.421050,13.918388,3
61,13.989848,1.389848,4.744020,6
62,9.788352,9.070237,2.814805,5
63,11.106237,0.257635,4.287400,5
64,13.948694,4.354817,1.886602,4
65,15.952200,3.554617,5.452138,7
66,14.316200,5.676048,4.805302,4
67,0.120315,5.200020,1.301107,3
68,6.011837,5.474983,5.986703,3
69,16.951217,9.717470,0.743197,5
70,11.372752,6.925920,8.831402,4
71,0.118932,2.730283,6.713802,5
72,0.158232,1.602948,2.713793,2
73,2.076032,14.843952,2.372297,4
74,15.345400,2.589260,4.163110,5
75,14.993464,2.397240,7.249307,6
76,13.985000,0.721817,3.311098,5
77,15.484316,3.606917,2.687605,4
78,0.630432,4.873317,2.925407,4
79,13.383624,2.073865,7.290795,5
80,16.558600,7.174852,6.131003,3
81,16.829100,7.333665,9.026638,4
82,13.625552,6.690452,13.982493,6
83,9.220234,5.169265,4.797702,5
84,15.844537,16.042500,5.696607,4
85,9.959568,5.698183,1.356590,5
86,10.249000,1.695950,2.173802,4
87,12.846900,7.100070,3.032707,4
88,7.698710,6.417483,12.013795,5
89,14.967216,5.922948,0.854005,5
90,11.798248,2.485083,6.445797,5
91,11.097334,10.623952,0.425698,4
92,9.797316,5.757035,3.258107,5
93,15.700021,1.528030,5.443588,6
94,14.908168,5.565920,7.853893,4
95,16.511800,5.012783,2.655593,4
96,9.458468,8.760548,1.274798,4
97,12.211516,3.720248,4.996809,5
98,14.080132,13.450083,3.594502,5
99,12.122364,1.972683,4.720603,5
100,1.155316,12.453148,4.802603,4
101,8.216174,8.706083,4.005198,5
102,3.791216,9.784135,10.279297,3
103,2.872084,9.423965,1.663503,5
104,2.308500,1.028417,13.299002,2
105,6.605030,8.159835,3.266302,5
106,6.959784,15.183265,2.994598,6
107,3.121548,11.383265,7.815002,5
108,3.036216,6.684677,1.042795,3
109,3.245248,1.870817,1.742597,5
110,2.225216,11.381448,2.508693,5
111,3.058780,9.769835,0.021405,5
112,2.132820,11.875213,0.437603,5
113,15.680000,12.133383,13.744652,4
114,10.876821,10.314467,5.251003,6
115,14.096500,12.735667,7.061802,5
116,0.148144,11.534683,8.362191,5
117,16.972862,10.993600,1.871705,3
118,2.314548,14.619883,0.650702,3
119,5.883510,8.572587,1.299190,5
120,1.558316,9.033677,2.677802,4
121,7.658716,9.386887,5.460995,5
122,3.319948,14.082365,3.245707,7
123,5.306916,9.280465,4.042997,5
124,0.010263,13.595500,5.653803,2
125,3.113532,13.159237,0.164602,4
126,6.051732,13.601835,6.164293,6
127,4.055648,11.664430,4.968807,4
128,1.269016,10.560048,5.768403,5
129,4.754816,9.682052,2.204502,4
130,4.978310,11.368200,13.855702,4
131,3.619232,12.045287,3.396103,6
132,6.902780,12.794765,4.650910,6
133,2.883852,10.958583,6.055720,4
134,0.278158,8.351330,0.945397,4
135,6.834979,9.826413,4.121948,6
136,6.457552,14.619148,4.552890,6
137,7.606870,13.758952,2.034670,6
138,5.763637,11.845800,5.565298,5
139,1.763484,12.946348,3.183598,7
140,7.262784,10.070700,0.932205,5
141,6.206348,13.454735,3.088395,6
142,7.794116,12.279983,3.187305,7
143,2.276016,15.733800,8.089805,5
144,4.698032,13.261148,2.429207,4
145,7.818694,15.522000,4.401603,5
146,0.771816,12.316537,1.845598,4
147,8.670348,15.109435,2.915703,6
148,9.394268,7.637587,3.868391,3
149,3.223916,9.834083,7.202709,5
150,8.603116,12.602727,4.599997,5
151,13.927434,10.996600,6.834720,6
152,14.961854,11.836200,6.139097,4
153,11.553500,14.657413,3.777390,6
154,9.616863,11.345865,5.183203,6
155,12.811016,15.941383,4.152988,5
156,15.128748,12.086635,4.088602,3
157,15.617016,6.773648,4.569780,3
158,16.187621,11.098365,3.312797,2
159,17.273716,15.473883,2.900203,4
160,15.449768,1.852730,0.663095,3
161,11.553116,13.548237,5.266588,5
162,13.749784,15.209400,7.132205,5
163,12.299052,13.075383,3.610998,5
164,16.116416,14.617165,1.688870,4
165,3.665330,14.853187,7.804505,6
166,14.385400,11.177335,13.051002,5
167,14.131800,11.801347,0.618802,3
168,10.374837,12.987630,1.645905,6
169,14.588800,0.614983,1.665997,4
170,12.875952,14.745257,1.156505,5
171,12.045168,11.768365,7.509695,5
172,13.454400,8.315877,7.407960,3
173,16.134937,13.767035,12.595014,6
174,12.475016,0.333283,12.771191,4
175,9.739080,16.137283,1.657793,4
176,4.901768,13.010077,0.491897,4
177,10.731752,0.181721,12.565978,4
178,14.420200,1.060765,6.520730,7
179,16.350252,10.389183,8.213402,5
180,8.605470,0.060583,5.810110,4
181,10.924132,8.543437,5.893895,3
182,13.528594,13.136635,1.488998,5
183,13.264152,10.067952,4.827303,3
184,15.370932,16.024835,2.811203,7
185,10.337916,14.713417,2.346003,6
186,7.384416,10.951765,2.474198,5
187,8.847060,10.298600,1.963598,7
188,8.647316,12.696283,7.360960,4
189,9.092916,13.427500,3.006902,7
190,11.848700,13.889200,2.104405,6
191,12.158700,11.260230,3.848798,4
192,12.960016,14.013765,6.422302,4
193,10.715700,16.015765,7.231103,4
194,10.415874,10.468570,3.495805,6
195,1.129268,9.016283,4.340205,4
196,14.223916,15.046148,3.722602,6
197,9.789668,11.793730,2.555509,6
198,9.944194,11.562852,0.944697,5
199,14.963274,9.179480,13.674200,6
200,14.597200,14.393352,1.865702,6
201,16.692500,15.035535,13.746697,5
202,0.917232,2.194887,8.285990,5
203,6.552616,-0.027383,13.276309,7
204,3.506732,0.561732,7.493602,4
205,3.418416,4.576805,13.468100,6
206,2.824968,7.232040,8.023597,3
207,4.971184,2.608365,1.185598,7
208,2.435732,3.269517,8.330205,6
209,0.976448,9.154683,10.568012,4
210,6.271784,0.168435,7.818805,6
211,0.945816,6.085848,13.077803,5
212,4.859432,4.169280,12.304558,6
213,6.665937,3.068465,0.336403,6
214,4.004232,0.538530,10.161302,5
215,2.436963,6.815760,6.259020,3
216,7.829316,4.546413,10.373200,6
217,3.196916,3.234417,10.085795,6
218,2.923716,6.056417,9.316005,3
219,6.900016,8.575083,8.417593,5
220,4.580550,14.861052,9.492097,5
221,8.751132,6.362495,10.147002,6
222,5.202084,5.456050,13.272329,5
223,7.717700,9.314483,11.561908,4
224,4.183984,2.219735,7.721210,5
225,9.335584,2.932610,11.691700,5
226,5.184184,16.152465,0.370800,6
227,7.382932,14.788700,13.346494,5
228,5.951932,2.937752,12.022293,5
229,5.044268,5.489152,10.680393,5
230,0.438884,4.600365,10.042738,6
231,8.418837,1.897090,10.474600,4
232,6.297068,4.999661,7.828502,4
233,6.917116,3.197083,8.160703,5
234,4.073884,0.869088,12.905707,5
235,6.856732,1.844983,6.929593,5
236,7.436148,0.570695,10.642307,6
237,15.993154,8.882835,9.435402,4
238,2.285616,4.569817,9.522102,6
239,6.042863,6.943165,2.217305,3
240,5.792368,2.002720,8.306702,5
241,6.083616,4.821517,9.526590,6
242,1.903832,4.751483,12.804000,5
243,5.584963,0.810948,10.441491,6
244,1.907148,3.918370,11.109500,6
245,6.783716,6.617665,13.240000,4
246,7.835584,3.719735,11.882305,5
247,5.059516,3.701270,10.589748,6
248,1.699179,2.188617,10.976828,3
249,3.628548,6.436065,10.719790,3
250,14.511552,3.018052,13.412302,2
251,6.541252,4.005670,13.073397,6
252,4.688968,2.161783,9.574703,6
253,11.505016,14.794248,9.888505,4
254,8.414916,3.197883,9.066495,5
255,3.629648,0.797517,0.523002,5
256,17.004800,14.989548,8.690693,4
257,10.798100,4.131183,10.713997,6
258,16.580668,5.310350,12.925603,5
259,10.622974,6.399283,12.719793,4
260,14.101663,6.276970,11.041800,5
261,10.121448,9.274283,10.194303,4
262,10.389844,2.482270,7.244738,3
263,9.771416,7.869187,9.414190,5
264,9.679332,5.132417,13.667895,6
265,12.988668,3.784635,6.516058,6
266,15.301652,2.794917,8.879830,5
267,0.382263,3.210017,11.170190,6
268,12.815363,6.961648,4.751718,3
269,9.233468,1.656148,0.535005,5
270,13.928944,3.811135,9.706203,5
271,0.315184,8.947670,6.449320,5
272,13.676224,5.547117,8.948803,5
273,10.059168,14.113183,8.994003,4
274,10.626900,15.807470,10.692578,4
275,0.583632,0.236465,8.277607,3
276,10.408852,3.708448,12.957402,6
277,14.055316,3.762248,5.161880,6
278,17.131720,6.839165,12.161300,6
279,17.168837,3.011760,9.273395,5
280,14.837863,2.240830,12.007202,4
