B_index,x_A,y_A,z_A,coordination_B
1,1.728126,3.904077,0.425146,6
2,2.772347,5.013377,3.814862,6
3,3.280663,1.751808,4.787370,5
4,3.950174,6.349715,1.117092,6
5,2.469437,6.766577,4.336808,5
6,4.724763,1.185623,5.994246,7
7,6.179174,2.211977,5.749716,5
8,5.353016,7.440820,0.597516,6
9,3.711726,6.453477,2.902722,6
10,2.970580,2.328392,6.394490,5
11,3.909680,8.399260,0.611754,6
12,6.983480,4.385892,0.368817,6
13,0.164510,6.385985,2.368838,5
14,5.838826,1.494908,0.873992,4
15,8.200707,4.605177,1.814946,5
16,5.369174,6.239110,2.060008,6
17,6.319627,7.863223,2.225292,5
18,15.630447,6.262285,5.140746,5
19,6.396926,4.718415,6.049316,4
20,3.341174,3.568023,4.819262,6
21,1.591710,3.683385,3.491740,5
22,3.072310,1.758808,1.963530,4
23,1.858337,3.201585,2.049546,4
24,0.119663,8.239508,-0.006908,6
25,6.018010,3.264323,1.102092,5
26,1.196426,7.554708,1.293592,4
27,0.039526,6.619438,0.661646,5
28,1.514526,1.314685,6.935116,2
29,1.347657,5.231069,-0.208554,6
30,0.927787,5.704992,3.925762,6
31,3.098910,5.274069,0.067608,6
32,6.410600,4.771140,1.927440,5
33,4.349337,2.400692,1.081290,5
34,4.334526,7.079692,5.326292,5
35,2.710290,7.813608,1.889250,5
36,1.780363,9.741658,4.687008,3
37,7.849763,5.774115,8.780426,5
38,2.561274,16.362528,1.925584,5
39,3.613426,3.433685,-0.268592,6
40,-0.058955,5.388400,6.697208,5
41,1.404037,1.593150,2.270116,3
42,-0.041910,0.261467,-0.271546,4
43,3.337790,5.525692,5.421516,5
44,9.373547,6.842585,6.353738,4
45,10.658747,4.592685,4.863500,3
46,6.307347,6.070669,7.512916,5
47,4.609326,-0.291692,2.717392,4
48,8.405710,3.557485,0.433208,4
49,4.473337,18.039992,5.767490,6
50,5.995263,0.582572,2.202430,4
51,7.503774,0.620985,3.198850,5
52,13.106500,4.555331,6.977708,5
53,13.734457,3.596723,3.707346,5
54,7.812830,1.300710,4.693724,5
55,13.023974,4.845785,2.795570,4
56,14.152974,2.536020,0.564416,5
57,14.063300,6.238531,4.879876,5
58,14.794487,7.136085,3.568292,6
59,7.387850,4.162650,3.236246,3
60,14.367090,1.240915,14.011768,6
61,11.115153,4.209508,2.931108,3
62,13.557174,4.162708,0.071046,5
63,8.540840,6.763492,4.693608,4
64,10.532887,2.815140,4.343930,5
65,8.043426,6.861700,7.383216,4
66,14.358700,3.993315,1.977108,5
67,4.763374,2.641230,4.768854,5
68,9.350390,0.385092,2.491550,5
69,11.390526,2.104710,8.103516,4
70,9.595026,1.581585,5.031466,5
71,10.460400,0.963769,3.610846,6
72,9.086017,7.257723,3.237300,5
73,9.281700,6.297508,1.873692,5
74,8.033674,7.747230,1.902030,6
75,13.302953,6.511492,3.448284,5
76,13.280700,1.891608,4.889390,6
77,11.578626,7.753650,0.997238,5
78,13.259953,7.845930,0.737054,5
79,10.727527,8.299485,2.601630,5
80,14.822500,6.871585,6.430338,7
81,8.701497,0.126576,5.764738,6
82,12.930626,1.543808,0.368871,3
83,13.469816,-0.076631,5.929484,7
84,13.797726,3.206260,5.787930,5
85,13.454737,8.583385,6.578830,6
86,14.559953,7.279215,-0.254054,5
87,11.872977,1.987823,3.571492,3
88,10.359184,6.366360,0.434546,5
89,8.761010,7.091285,0.376946,6
90,10.242290,-0.095395,5.024138,6
91,7.521947,5.158977,4.628492,4
92,14.033463,0.606595,4.304654,4
93,9.450727,0.350769,0.657962,3
94,12.594663,9.296728,7.889316,4
95,9.814297,9.673088,6.665616,4
96,14.777477,3.359420,13.781292,6
97,10.163700,8.211077,-0.215338,6
98,-0.093797,4.822892,2.947338,4
99,14.782463,3.914823,6.998808,5
100,7.576284,1.403723,13.360708,5
101,13.548310,8.086208,2.739838,6
102,12.083100,7.930292,3.558746,4
103,13.369077,10.096885,5.566108,5
104,1.491337,17.481628,5.239120,3
105,0.730663,9.717470,6.283854,6
106,7.420863,17.986785,4.515146,6
107,14.476977,10.164415,4.214770,5
108,4.306453,1.418323,3.058792,6
109,3.189374,12.332300,2.440522,5
110,1.519921,15.752438,0.285146,4
111,5.012016,8.938892,5.028092,4
112,3.453690,10.337268,4.836470,5
113,5.341663,9.080185,1.448316,5
114,2.366620,10.788238,1.725550,5
115,3.654063,9.348810,1.946992,4
116,-0.217610,0.793292,1.623846,3
117,0.370916,14.623088,6.447192,6
118,6.431579,16.192392,1.058454,5
119,3.971890,16.788968,6.859054,6
120,4.776763,16.343377,12.989796,3
121,1.149026,15.647492,2.300670,6
122,4.059737,11.840800,3.993846,5
123,1.156174,11.423023,6.811876,5
124,7.062963,10.785077,4.099462,3
125,2.102780,14.100715,6.766184,5
126,1.830447,11.403492,0.194962,5
127,6.108190,10.119858,0.259757,5
128,5.099374,11.579485,0.461363,5
129,5.271990,11.823423,6.476276,5
130,5.715763,16.808700,6.838892,6
131,4.938926,15.167898,6.786454,6
132,4.212863,10.263300,6.246792,5
133,5.606837,14.551223,1.138216,6
134,5.232126,15.762348,-0.020362,4
135,15.260511,1.967208,4.406654,4
136,3.357563,13.529992,1.460292,5
137,0.597363,14.745600,13.779108,5
138,3.599953,11.990423,0.751284,5
139,3.336637,15.422123,5.892638,6
140,6.106153,15.414831,5.676416,6
141,3.173853,17.011823,5.235584,6
142,4.721926,14.490215,5.211620,6
143,5.725037,12.223368,3.708146,5
144,4.630090,17.387700,4.185000,6
145,6.426130,15.323600,2.728440,6
146,6.056010,17.261200,5.157992,6
147,5.022237,12.879692,5.093116,6
148,6.107363,12.837692,0.695558,5
149,5.491030,15.783978,4.125054,6
150,3.660310,15.610515,4.174730,6
151,3.715074,11.968077,5.686446,6
152,6.596326,11.943962,5.358960,5
153,6.328967,13.476892,2.312708,5
154,1.641163,13.709100,2.668746,6
155,2.108160,12.548515,6.265892,4
156,5.179874,7.202108,3.520354,5
157,1.056963,14.039177,1.002946,6
158,0.660274,15.634223,5.011284,4
159,-0.010074,16.389323,6.448308,5
160,0.064410,15.531728,3.377062,3
161,0.662553,10.986718,1.577646,5
162,0.225826,12.683492,2.115830,5
163,7.619826,14.621946,5.774708,6
164,0.135863,9.606358,4.474246,4
165,8.562663,14.301900,4.502320,6
166,5.105537,17.980700,12.710030,4
167,11.743047,13.527688,2.635154,7
168,9.018063,15.775200,5.399662,6
169,12.578726,8.762223,4.918054,4
170,9.172163,12.558698,6.862108,6
171,12.138863,11.465400,2.920816,6
172,9.235500,9.205615,2.284946,6
173,9.620826,12.908085,5.271116,5
174,14.445847,-0.222515,2.583008,3
175,9.074116,17.283215,4.832508,6
176,8.659163,10.388892,3.455092,2
177,10.736263,17.550192,14.295854,3
178,7.954974,16.200800,2.013870,6
179,9.864263,12.224731,0.831654,6
180,10.232753,14.570808,4.935984,6
181,13.663100,16.691500,2.288960,5
182,10.702900,12.227285,2.371078,5
183,12.763074,16.056723,4.011646,6
184,7.958874,14.565808,2.915984,5
185,11.204947,10.870115,1.274708,6
186,7.897037,12.993128,5.638038,6
187,15.232100,8.861540,3.262816,6
188,14.219610,15.258792,3.206408,5
189,15.185574,12.155600,3.358154,3
190,14.516863,9.045592,0.026054,6
191,11.464787,14.930600,3.800838,6
192,13.997617,15.203723,1.154992,4
193,-0.279110,9.479692,1.520946,5
194,10.331337,17.687792,3.501592,6
195,8.061047,9.568777,7.395754,5
196,10.255100,15.199131,6.648192,6
197,10.547777,13.639992,1.268320,7
198,12.740400,16.640215,5.696992,6
199,7.768126,9.910038,0.008054,5
200,0.329537,12.326685,0.251038,5
201,10.629800,9.280615,1.321192,6
202,10.852410,15.102315,2.023138,6
203,11.355526,18.087685,6.071726,6
204,12.266974,12.951518,6.822054,6
205,13.314326,13.532358,5.574962,5
206,14.881347,13.595108,6.519276,5
207,9.152497,14.875278,1.548292,5
208,13.105926,11.627600,6.132062,5
209,13.839597,9.349715,1.704754,7
210,13.045910,14.223115,3.937146,5
211,11.575590,16.651300,2.806716,5
212,10.630710,13.392715,6.517216,6
213,8.431626,17.501192,3.095008,6
214,14.019837,11.042892,2.708162,5
215,1.355190,13.953288,12.453238,6
216,12.966700,11.057592,1.440454,4
217,12.075610,10.492948,4.850340,4
218,8.946563,8.884277,0.698078,6
219,8.268463,11.666438,0.105346,5
220,12.006663,14.388215,0.867008,5
221,1.459720,1.117215,13.884400,4
222,7.018877,2.554492,0.058667,6
223,5.375126,4.402623,7.188208,5
224,2.094863,2.683785,13.713746,6
225,3.417590,6.522608,7.004892,6
226,3.979684,1.770608,7.566470,5
227,5.772120,1.824523,7.515192,6
228,0.426563,3.833992,13.690908,6
229,0.571137,1.533892,8.336438,6
230,4.676563,5.876720,8.024520,6
231,5.072937,3.124785,8.385384,6
232,1.413853,5.419892,7.448954,5
233,1.020343,8.667038,7.728076,6
234,0.800226,0.202484,12.637054,5
235,0.901674,3.029708,9.271756,6
236,3.490900,17.858923,1.497854,2
237,6.918577,5.258610,13.508096,6
238,3.346140,0.568823,10.859354,4
239,1.110510,8.228008,11.877862,6
240,4.045880,4.543815,9.183656,6
241,2.419037,0.009877,13.024162,4
242,6.139287,7.000092,13.781000,6
243,3.808363,4.870862,12.968554,6
244,4.011553,0.669508,12.287592,4
245,6.795147,8.126977,12.672000,5
246,2.474663,4.853385,11.854600,6
247,3.754850,7.427115,8.568262,6
248,0.765463,5.053708,12.563386,6
249,6.015563,8.984498,9.591754,4
250,5.209574,5.762877,12.498208,6
251,3.050500,3.260210,12.515078,6
252,0.121935,0.199708,9.657130,6
253,2.720937,5.269562,10.107526,6
254,1.985337,7.160608,7.887592,6
255,2.327553,5.869660,13.263916,6
256,7.466407,0.810346,10.104092,7
257,5.295363,7.538308,12.283326,6
258,2.694374,7.929685,11.023738,6
259,1.472563,3.451177,12.161392,6
260,5.540237,6.407792,10.906692,6
261,6.592726,7.883023,10.920030,5
262,2.791410,6.831492,9.727262,6
263,4.263563,6.019092,9.957480,6
264,6.887874,0.697992,8.565526,6
265,3.936837,8.305923,12.275908,6
266,2.384590,7.546492,12.788408,6
267,1.370763,6.008192,9.295886,6
268,2.149290,4.302277,8.725462,5
269,0.571677,2.644085,10.962322,6
270,3.375100,0.332815,8.403592,3
271,1.352390,1.387000,9.898446,6
272,0.212726,0.889315,11.135854,6
273,-0.127226,6.384715,10.005684,6
274,6.751990,4.936992,11.789108,6
275,7.790060,3.835670,9.060754,4
276,7.078363,3.539515,10.650984,5
277,4.963890,3.079110,10.090500,5
278,4.318663,2.167060,11.444354,5
279,5.946516,2.208792,11.133938,5
280,15.357726,8.558392,6.853076,5
281,15.352110,5.818377,11.685546,6
282,-0.219463,7.610208,11.559738,6
283,7.920910,6.863860,13.590108,5
284,12.159774,0.751392,7.463054,6
285,13.769700,5.349910,11.955946,6
286,13.223384,4.027280,12.897292,6
287,7.531347,2.064708,11.653630,5
288,9.669674,2.259285,8.297938,3
289,9.096447,8.169677,7.457584,5
290,8.878474,6.697408,9.693426,3
291,11.143710,3.077915,10.794716,5
292,10.870784,5.659415,13.675400,4
293,14.934484,0.937985,8.441492,6
294,12.896510,6.990410,11.720354,6
295,12.782290,1.139515,13.393800,6
296,13.879221,2.433508,12.520116,6
297,13.081600,18.004800,12.508554,5
298,9.183810,5.265870,5.489416,4
299,11.844600,4.049623,14.022192,4
300,15.336810,3.440115,10.004766,6
301,8.148500,5.815892,12.243262,5
302,12.114084,16.781400,13.471454,4
303,15.282647,2.781385,8.296276,6
304,10.045084,5.942015,12.077184,4
305,13.258974,7.236192,9.775176,6
306,14.508526,7.004508,12.618854,6
307,14.828126,7.819415,9.767492,6
308,12.086987,2.698592,12.684216,6
309,6.844663,3.368010,6.978192,7
310,10.083316,8.137385,9.352492,5
311,11.691900,4.503615,9.764054,5
312,14.102874,8.177423,11.371254,6
