B_index,x_A,y_A,z_A,coordination_B
1,7.402352,7.308048,8.057010,3
2,11.981098,1.842796,10.066472,2
3,0.517031,3.243644,13.658742,2
4,1.211398,13.274604,4.226270,4
5,4.908804,8.426392,10.881330,2
6,3.270498,9.107160,6.549556,3
7,8.689606,3.321990,2.854556,4
8,1.500396,6.693896,0.934934,4
9,3.128880,2.360810,11.730014,2
10,0.262994,3.660210,10.837006,2
11,4.612198,12.337744,3.141886,3
12,6.955704,13.107800,2.102886,4
13,4.970390,8.148704,6.083642,4
14,1.778498,8.393750,0.656258,4
15,6.225498,12.826500,13.047542,5
16,0.301202,13.817708,1.236598,4
17,8.745804,12.587622,8.951914,3
18,6.248690,5.210944,13.127736,4
19,6.162050,5.726844,3.984986,2
20,4.338670,0.348164,9.224042,3
21,9.066092,6.550148,2.582130,5
22,1.676194,1.824044,6.586390,5
23,10.207098,12.280392,10.174142,4
24,3.012394,4.265452,8.432428,5
25,2.163800,0.190648,9.041072,3
26,3.887292,11.685400,1.678786,3
27,0.193940,14.141200,7.601626,3
28,0.196804,4.886696,14.871244,3
29,2.365904,11.021992,1.660528,3
30,10.417872,13.093804,2.066742,2
31,4.204092,8.118730,15.683572,4
32,11.945792,7.772660,11.179842,4
33,8.978260,4.607796,7.023120,1
34,4.715798,1.149296,7.726314,3
35,12.421400,12.584656,16.244328,2
36,9.112312,5.139508,0.441414,3
37,13.621798,8.619056,7.334220,2
38,10.596294,10.515048,-0.031172,2
39,2.705904,9.546156,4.751058,3
40,10.036304,9.876496,3.768372,4
41,8.471450,1.425248,7.401928,6
42,3.747398,7.937656,4.312920,4
43,1.005102,9.991300,1.210486,3
44,8.088682,1.664400,2.344670,4
45,13.528898,7.855708,13.952406,5
46,9.005294,9.016092,11.001700,3
47,9.537698,0.959746,15.735444,3
48,3.556700,3.275096,2.093086,2
49,9.281702,11.081396,1.078556,4
50,3.645396,11.199352,10.161200,2
51,6.111240,12.134562,0.047787,4
52,6.590180,7.068804,12.889466,3
53,-0.073294,8.290956,12.149344,4
54,8.389112,6.288660,15.775814,4
55,4.423313,5.809470,7.695466,4
56,7.501692,9.200748,4.996442,4
57,8.405230,1.133856,5.242130,5
58,13.177917,0.969536,4.945928,2
59,2.305598,5.379980,1.500686,2
60,8.986022,12.106816,11.288326,2
61,4.938694,4.445492,14.108228,3
62,7.490470,1.840752,12.509914,2
63,6.957280,9.002460,8.769056,2
64,1.332192,5.722350,4.877342,2
65,5.317204,10.754604,15.891042,4
66,13.628298,5.243904,11.193942,2
67,1.544110,1.146990,1.820750,3
68,9.011898,1.880404,3.949614,4
69,12.119822,1.456948,15.915914,3
70,6.347582,2.848552,11.096714,4
71,4.595596,6.745904,0.083748,2
72,3.293198,3.251692,5.365470,5
73,0.937898,4.515796,3.623886,2
74,8.160996,6.598536,0.859328,5
75,1.733887,13.353944,11.782900,4
76,10.656800,7.701470,12.445406,4
77,0.614002,0.227756,11.544896,4
78,13.501404,10.921304,9.641110,3
79,10.897572,5.711856,8.157372,2
80,7.638389,6.652396,3.524528,3
81,13.345104,2.774352,9.804914,2
82,9.961452,3.430096,7.772460,2
83,-0.048198,3.570144,0.982347,2
84,12.841598,6.143656,14.732514,4
85,0.608292,5.112748,1.333928,4
86,6.247400,4.387544,11.342386,4
87,9.785308,8.831408,7.091814,3
88,13.271704,2.335148,2.055086,4
89,3.717394,2.055452,6.486114,5
90,8.649306,11.186248,6.488428,3
91,12.103598,14.166234,7.595414,3
92,8.830198,6.358802,8.789996,2
93,11.920492,10.960800,4.158414,4
94,7.205896,4.135904,9.988342,4
95,1.102802,9.683260,4.589810,2
96,1.320802,12.528152,7.526014,3
97,8.194387,7.343304,4.959272,2
98,11.913000,11.733800,10.352458,3
99,3.040202,8.349356,8.254680,5
100,10.657406,1.182904,0.555772,2
101,7.745296,10.035844,9.970344,2
102,4.560094,8.969536,13.558526,3
103,1.503408,9.062348,12.445114,2
104,2.342280,0.503670,5.224070,4
105,2.835796,5.196448,11.631272,2
106,8.122304,0.361844,12.962714,3
107,2.079502,12.553704,5.965128,2
108,12.028306,9.133048,1.683556,2
109,6.410720,3.788952,0.637748,3
110,11.629998,4.081796,15.389314,1
111,5.320806,0.816608,15.186600,3
112,8.201998,1.401704,9.299766,3
113,4.156398,0.808504,4.624314,4
114,0.108405,8.735548,3.630372,2
115,9.654589,9.669756,2.295614,4
116,7.133998,1.921056,5.988458,4
