frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
3318,331800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.51410667616802,4.268650759772315,7.274301334999888,0.9711545813958166,-0.007980542274437674,-0.001437372906307743,0.07552527927847308
3319,331900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.5391256220631,4.309191036575038,7.209460495937155,1.020474089550905,-0.008175674287000056,-0.001471398274153657,0.07736632963495182
3320,332000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.96135245851134,4.43443782968954,7.446764705087326,1.080149923734475,-0.007800045069853212,-0.001404903140347358,0.07382036649289958
3321,332100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.66995684316001,4.23422207821731,7.458993954195209,0.9767408107474882,-0.007342402565011952,-0.001322278269858757,0.06951648617058837
3322,332200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.63857928708098,4.286005633545106,7.281308638873152,1.071265014662719,-0.007553186181197269,-0.001359470827596354,0.0715027793290659
3323,332300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.32470361985173,4.130178278494745,7.156602864708025,1.037922476648961,-0.008260863870141577,-0.001486458991303508,0.07816826659797016
3324,332400,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.2937006869266,4.161962673421429,7.145562825792314,0.9861751877128584,-0.008009140057014363,-0.001440658979817044,0.0757917860820676
3325,332500,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.76028497618702,4.301715641815196,7.376795068012704,1.081774266359116,-0.007237221531672944,-0.001304542104191952,0.06851845148042912
3326,332600,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.74854947922239,4.138344639681985,7.419255502920774,1.190949336619635,-0.007697257620014497,-0.001385007291373697,0.07285512240747138
3327,332700,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.460495373495,4.029017687248765,7.428330466988998,1.003147219257238,-0.008575605646750972,-0.001543652061224421,0.08113000315336549
3328,332800,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.49641154512023,4.090051247862937,7.343859028047522,1.062501269209767,-0.008156661210746208,-0.001468451737823173,0.07718346155272116
3329,332900,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.52129126654479,4.216282952136943,7.249540250145119,1.055468064262731,-0.007132772182954383,-0.001286448598884604,0.06754665350317168
3330,333000,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.66689314539579,4.172699345186641,7.406671674899827,1.087522125309327,-0.007388927983275728,-0.001331931229900718,0.06995189356885589
3331,333100,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.50369896581485,4.114338619678064,7.367939849076838,1.02142049705995,-0.008558048715777922,-0.001539232617691511,0.08096258891150399
3332,333200,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.46409953722505,4.144778335385163,7.169066180674812,1.150255021165074,-0.008503697916254715,-0.001531040488131907,0.08045635876200663
3333,333300,B_interface_B,B,interface,B,48,0.45169;0.90469,0.01,12.70282010443635,4.149082036685715,7.445458291645065,1.108279776105572,-0.007051203062291123,-0.001271451469810003,0.06677337006628647
