frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
2645,264500,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.34026269020145,3.515175903306075,4.554951213398656,2.270135573496718,-0.007927932479070421,-0.001421982858204274,0.07488970254597049
2646,264600,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.26181113836842,3.477756364133484,4.588297947823403,2.195756826411537,-0.008225272209926082,-0.001474422314471369,0.07768672003564703
2647,264700,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.38533299231671,3.564366280961389,4.691872176092353,2.129094535262963,-0.007972126602743046,-0.001430324197951194,0.07531186956338587
2648,264800,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.13589613864876,3.483122448260119,4.583855956518194,2.068917733870451,-0.007960376313786988,-0.001428777850112084,0.07519715867504217
2649,264900,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.45508023273071,3.687520815388095,4.449414949902189,2.318144467440426,-0.008144763926340559,-0.001459875868192739,0.07693215796938091
2650,265000,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.36469647785693,3.475645405925563,4.532057171889556,2.356993900041813,-0.008060043152148921,-0.001444511482731059,0.07614266995404506
2651,265100,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,9.951341664508336,3.426142082359295,4.323072886990658,2.202126695158384,-0.007428821182300815,-0.001333154051410546,0.07019399061752907
2652,265200,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,9.807748551686252,3.534462097320616,4.182506564693116,2.09077988967252,-0.007419594857491774,-0.001330941238000705,0.07010507688055512
2653,265300,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.084190237402,3.450172144869857,4.487801055024783,2.146217037507364,-0.0082883212516629,-0.00148629285341606,0.07828947393381114
2654,265400,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,9.826877588714714,3.237504347241611,4.26296213903886,2.326411102434242,-0.008642670784237083,-0.001549043575307607,0.08162334912428193
2655,265500,FeB_interface_B,FeB,interface,B,48,0.48506;0.86386,0.01,10.77812363508839,3.678675248173074,4.76527967124973,2.334168715665589,-0.007920835947368587,-0.001421420926201122,0.07482760898830065
