frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
0,0,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0,0,0,0,0,0,0
1,100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2971690837076736,0.1328821060810319,0.06257879007368343,0.1017081875529583,-0.005520208049134112,-0.0009836759045533938,0.05198663542730131
2,200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3813366286948839,0.1179698855900723,0.06477228983840326,0.1985944532664084,-0.009347457238249035,-0.001665699552617639,0.08802446843349188
3,300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3288063386363388,0.1450725583519965,0.0631838181442433,0.120549962140099,-0.007579340484998198,-0.001349556210358926,0.07136997529145717
4,400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2230375788063079,0.08788513326663605,0.06202437053908957,0.07312807500058231,-0.005392875958269983,-0.0009614328405742611,0.05078638828823756
5,500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2919061539503135,0.1193291592692184,0.0767612168558011,0.09581577782529399,-0.006130575381144254,-0.00109302237790132,0.05773463851196325
6,600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.306560910717497,0.110688153394743,0.0675508815161889,0.1283218758065651,-0.007955364215520788,-0.001417455566162573,0.07491133862611221
7,700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2940464832678312,0.1062938090285959,0.06177535863302614,0.1259773156062092,-0.007647868006921854,-0.001362662849761165,0.07202243504201533
8,800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2705590401191343,0.1037489346138502,0.04821824767281873,0.1185918578324655,-0.006405922918546025,-0.001141399744881255,0.06031393545763208
9,900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2904537912192753,0.1283852008262245,0.08515766540250397,0.07691092499054682,-0.006547201456681861,-0.001167652449762357,0.06165138432287876
10,1000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2626332075347989,0.1323390028701948,0.05615872914197292,0.07413547552263114,-0.007439494287449833,-0.001325520565886862,0.07005476169426927
11,1100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2960320799534857,0.1311413333484872,0.04124163994361004,0.1236491066613885,-0.00759163196376722,-0.00135316993847745,0.07149266687296674
12,1200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3645962392175314,0.1756068420936117,0.06459403693381389,0.1243953601901058,-0.006936995661071421,-0.001237829586166583,0.06532885285773204
13,1300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3721193041564368,0.1924232100804878,0.06236521376180005,0.117330880314149,-0.006503069943041062,-0.001158709118767476,0.06123738240593113
14,1400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3615548536779851,0.1679582263113216,0.1218424658244982,0.07175416154216527,-0.006635558233394789,-0.0011824508394227,0.06248350896922972
15,1500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2883789293604316,0.1481656662689284,0.06248224384007006,0.07773101925143318,-0.007004920569649187,-0.00124782575929494,0.0659615496283017
16,1600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2954622946126276,0.128434470008767,0.07766690223336463,0.08936092237049593,-0.006862945971714218,-0.001223238960665896,0.06463079895926072
17,1700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3169546680974961,0.1267316528359599,0.07029336696320711,0.119929648298329,-0.006729005437682289,-0.001199224945150235,0.06336679927372302
18,1800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3987331907922959,0.1762123484774349,0.07576107947343459,0.1467597628414263,-0.007290461032550155,-0.001298901318511625,0.06865340130264741
19,1900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3456225669342722,0.1435949978781384,0.05744235153682065,0.1445852175193131,-0.00749986141767689,-0.001336229414276247,0.07062826953268697
20,2000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3533249573301105,0.1515197488280858,0.05855481445316712,0.1432503940488576,-0.007003395074185903,-0.001247821331094912,0.06595591914239662
21,2100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3163430737685227,0.1809718472178247,0.04878115557351046,0.08659007097718759,-0.006577748422928131,-0.001172419418667303,0.06194204446827456
22,2200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2781136584366917,0.1245855527891223,0.05209915241558374,0.1014289532319857,-0.006896904904580836,-0.00122900881248178,0.06494728538449124
23,2300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3561109759954078,0.1402419748080173,0.06912360222752241,0.146745398959868,-0.007170066207975445,-0.001277746579734895,0.06751852064809682
24,2400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4454863593115481,0.1594132898158853,0.1080548897274788,0.1780181797681839,-0.007146870201574451,-0.001272929649053012,0.06729721541246647
25,2500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3292287083642021,0.1235686185355658,0.06109616141244761,0.1445639284161887,-0.007127785070098369,-0.001271023177549679,0.06711681987770746
26,2600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2664672033445227,0.1399469979139455,0.05091955519560282,0.07560065023497443,-0.007220560458326197,-0.001285735974379421,0.06799937971575076
27,2700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3156392886022811,0.1043140895610697,0.07154109034225566,0.1397841086989557,-0.007363616719771038,-0.001311876444018978,0.06934103548865878
28,2800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.420897185816991,0.1865143622359563,0.05630318537064511,0.1780796382103896,-0.00715110008351072,-0.001275311726647743,0.06734005620372585
29,2900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4133322614655174,0.1746452116511954,0.07417846399446387,0.1645085858198581,-0.006764329203669206,-0.001205482362571786,0.06370313271107975
30,3000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.496374163806394,0.1971353754747362,0.06497317979704864,0.2342656085346091,-0.007027873624170233,-0.001252703554371237,0.06618299936071281
31,3100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4039980361600497,0.1346989085421579,0.07444487614610523,0.1948542514717866,-0.007900777691226324,-0.001408200645430568,0.07439849422137712
32,3200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3628662563758663,0.1497765218873593,0.07306643898915675,0.1400232954993502,-0.007939338351280689,-0.001414506580738717,0.07477129522604287
33,3300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3833921554585903,0.1405861741022471,0.1098839417184837,0.1329220396378595,-0.00706717850734595,-0.00125977086612572,0.06655278037609591
34,3400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.329329284266162,0.1106343936531127,0.1003705842120918,0.1183243064009575,-0.006757270089241096,-0.001204369832734642,0.06363421157968574
35,3500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2653176166631478,0.09541870433657694,0.0587999810037915,0.1110989313227794,-0.007150747252064882,-0.001274716786243246,0.06733247188141434
36,3600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3302497185119759,0.120012294721993,0.0690070265689461,0.1412303972210368,-0.007471166599602341,-0.001332001483632439,0.07036051699957824
37,3700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3802417918453026,0.1543155807944615,0.07294099056465962,0.1529852204861815,-0.007448253256335136,-0.001326957587194144,0.070139377370662
38,3800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3407285659627932,0.146787601532692,0.06156862550792391,0.1323723389221773,-0.007377574231674622,-0.001314385465216006,0.06947627535783951
39,3900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2748588706501378,0.1239642650934015,0.05937373377351177,0.0915208717832245,-0.007155704925522421,-0.001273815085713892,0.06738883043036736
40,4000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3286169577196865,0.122717261571725,0.0712754782631837,0.1346242178847778,-0.007165248660017554,-0.001276377396203898,0.06747718690768778
41,4100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3493166760673385,0.1486083538500937,0.04020439578968139,0.1605039264275634,-0.007328846671383005,-0.001304871835753119,0.06901712970879004
42,4200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3413768343801044,0.1568448884279444,0.07138080838742218,0.1131511375647377,-0.007118737500490191,-0.001268193832405728,0.06704007044268323
43,4300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3378694566892512,0.1385355976535701,0.07521640106418545,0.1241174579714956,-0.006993294583553578,-0.001245247211937084,0.06585837802670369
44,4400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3124503923660411,0.1205021198799496,0.08097991080210984,0.1109683616839817,-0.007108624386242823,-0.001266359687463137,0.06693990379161363
45,4500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3323571512651128,0.114789283983299,0.06438306410541018,0.1531848031764036,-0.00698673682035178,-0.001246081497660256,0.06579881223243333
46,4600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4352874813633357,0.1771491653019061,0.09118218001324292,0.1669561360481866,-0.006926485004640881,-0.001233831577152955,0.06522340194024778
47,4700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4283924256270275,0.2184222464611181,0.06786045981596298,0.1421097193499465,-0.007384975572401586,-0.001317195186425479,0.0695421791294315
48,4800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4147893234389344,0.2245477117367214,0.06826393207423284,0.1219776796279802,-0.007441696383176044,-0.00132567648257087,0.07007642555918991
49,4900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4350060912530205,0.2389356068353249,0.08537438881836655,0.1106960955993291,-0.007334062907479399,-0.001307126763698818,0.06906558512845251
50,5000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3679911932639996,0.1801244832721733,0.06779237829492656,0.1200743316968998,-0.007173678476402934,-0.00127779364380487,0.06755267760841122
51,5100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.431413054680747,0.1976568831606761,0.07121280526073188,0.162543366259339,-0.006857471957136596,-0.00122172099091955,0.06457608731280473
52,5200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4295455471767394,0.1278209086874238,0.08428841827765994,0.2174362202116557,-0.006841218907852387,-0.001218106410263431,0.06442520397678919
53,5300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.372862704939421,0.1409685085387784,0.105511687447946,0.1263825089526966,-0.007289892805080633,-0.001299374809532239,0.06865166275927947
54,5400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3482627479825395,0.135193308071816,0.09447673588085127,0.1185927040298722,-0.007795799089872268,-0.00138903427255066,0.07341859569890374
55,5500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4012119866638666,0.1615359408335139,0.0801389178438028,0.1595371279865499,-0.007561186483991733,-0.001347450479499912,0.07120916403572508
56,5600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3990417198935053,0.1336826644661674,0.06363401672244637,0.2017250387048916,-0.007381581493395295,-0.001314304240802144,0.0695057364780034
57,5700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4684275706849757,0.186277135906938,0.08836886808354706,0.1937815666944906,-0.007217006042329999,-0.001286606932090706,0.06795795625664525
58,5800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5331049017190868,0.2194133669549657,0.08468277871649958,0.2290087560476215,-0.006995073222801906,-0.001247301220136166,0.0658770531344004
59,5900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3862462048980564,0.1655423422690074,0.08539074336303171,0.1353131192660173,-0.00714775612983054,-0.001274282624999401,0.06730888604967333
60,6000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3299219337323351,0.169156019219412,0.05323331567413916,0.107532598838784,-0.007411429376556811,-0.001320544204446605,0.06979351110239307
61,6100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3039516255332477,0.1314611889420036,0.0643007799617954,0.1081896566294487,-0.007085218268174209,-0.001262601471001545,0.0667159034135274
62,6200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2746977534427797,0.07940157424095974,0.05878714340489996,0.13650903579692,-0.006975229539826877,-0.00124277598789746,0.06568501253165593
63,6300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3315340529647561,0.1201189498591416,0.05259185192964134,0.1588232511759732,-0.007546221305263501,-0.001343237911072492,0.07105579404927198
64,6400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.332239614879019,0.1226524469926145,0.05938941855245177,0.1501977493339527,-0.007743329385096587,-0.001380771056934904,0.07291484622271582
65,6500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2766815013063848,0.1210618557759408,0.06872303348608291,0.08689661204436107,-0.007078204660435183,-0.001260956613432285,0.06665472961656249
66,6600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3426669495643262,0.2039495563251653,0.04887758645824327,0.08983980678091762,-0.006886923724786165,-0.001225783430585992,0.06484542891598011
67,6700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3374381031598023,0.1498779231059131,0.06390190500169618,0.123658275052193,-0.007044238169337191,-0.001255178922075828,0.06633714502224208
68,6800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3843483473128246,0.1456661503763999,0.06275005659425138,0.1759321403421733,-0.007097216676252849,-0.001264550654660468,0.066839848956743
69,6900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3986382715935389,0.1746180104180274,0.07114228230682125,0.1528779788686903,-0.007407705452238567,-0.001319004561052495,0.06975305022522349
70,7000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.383654027975536,0.166058513514814,0.06535072601198171,0.1522447884487403,-0.007371929826679668,-0.001314189397888299,0.06941989035210483
71,7100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4081971522368957,0.2031083349894078,0.08338038709742328,0.1217084301500646,-0.007491427688145258,-0.001335553251239574,0.07054527629948026
72,7200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.363009683460736,0.1824046792226771,0.07036236230623981,0.1102426419318191,-0.007745459063435156,-0.001381227321710199,0.07293843733905092
73,7300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3581230402054056,0.1216874066255856,0.08069474068162931,0.1557408928981907,-0.007039470492905764,-0.001254819872823276,0.06629692752106564
74,7400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3968374621070503,0.1803227160745853,0.07074991346572169,0.1457648325667433,-0.006495272551576114,-0.001157904169096113,0.06116583866717207
75,7500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3821190969286936,0.1834462037583618,0.08241509000008876,0.116257803170243,-0.007440209703741374,-0.001324780086800814,0.0700632273621089
76,7600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3748523466756721,0.1737458002868485,0.06066042908407152,0.140446117304752,-0.008613018587523946,-0.001535324937382399,0.08110875944514362
77,7700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3096615704722141,0.1506813658862463,0.07699946858068728,0.08198073600528054,-0.007889596368209517,-0.00140588974243272,0.07430011728364505
78,7800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3892868309257623,0.1795850089891474,0.06992098575164016,0.1397808361849747,-0.006359148288194838,-0.00113338488263004,0.05988003007903586
79,7900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.357165693000522,0.183978275374679,0.04966888714795376,0.1235185304778893,-0.006283621501274261,-0.001119844648847845,0.05917082701400034
80,8000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3668635415927223,0.1412504673953978,0.07837286893711366,0.1472402052602108,-0.007504216353823701,-0.001337715552024221,0.07066137884312695
81,8100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3759550499185916,0.1455566540791841,0.0805101276234879,0.1498882682159196,-0.008024519082972859,-0.0014298323190296,0.07556906393620721
82,8200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2921523911317696,0.1352474334157332,0.06125378478875868,0.09565117292727766,-0.007290706779427225,-0.001299783639561625,0.06865628510383104
83,8300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2993998889311694,0.1560795815744131,0.05461038772723999,0.08870991962951635,-0.006866114880044627,-0.001224819420029277,0.06465469159143922
84,8400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.2909691021882076,0.09098227602032459,0.06786462887440776,0.1321221972934752,-0.007157296801613811,-0.00127456006811677,0.06739611061347262
85,8500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3153091131986522,0.1057856139055134,0.06496753325497918,0.1445559660381596,-0.007303842413740824,-0.00130181495475945,0.06877371801841647
86,8600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.295247388435624,0.1103633113672899,0.05212659601740621,0.1327574810509279,-0.007090054355967546,-0.00126262152642731,0.06677257828184935
87,8700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3647064485268203,0.1470787704181286,0.1016575582744008,0.1159701198342909,-0.00683844580963644,-0.001219177950224193,0.0643963660895075
88,8800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3288539818602287,0.1164005667711076,0.09994857557192512,0.112504839517196,-0.007176868122727775,-0.001279161614789359,0.0675867799659926
89,8900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3627418226542082,0.1446858971299414,0.08992468259738144,0.1281312429268854,-0.007857040689247086,-0.001400665395619782,0.07399093033821202
90,9000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3927786836938207,0.1946420720117431,0.0514297934305046,0.146706818251573,-0.007655345013506398,-0.001363217184909615,0.07208948419738803
91,9100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.508776734141059,0.2110917686570729,0.08481321211494143,0.2128717533690447,-0.006770202657785163,-0.0012063820017989,0.06374813790022316
92,9200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4352513519235945,0.2098213905473507,0.06590487860734069,0.1595250827689031,-0.006862832249351136,-0.001222893830732374,0.06462811824201609
93,9300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4207362083812961,0.2122829595868775,0.06887088789667321,0.1395823608977455,-0.007877890143352495,-0.001402796778352311,0.07418372856196953
94,9400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3259268972609761,0.1286391705881171,0.06245982382288915,0.1348279028499699,-0.008095682121632919,-0.001442191743365129,0.07623508378449984
95,9500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4243410830227832,0.1755043720425949,0.09812441967482081,0.1507122913053674,-0.007313474135513864,-0.001301557462941361,0.06887192193846658
96,9600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4869509967809963,0.1439617194092108,0.1025205789512526,0.2404686984205329,-0.006823341987843179,-0.001216637162418266,0.06425254477057152
97,9700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5684268322088351,0.2131729520624124,0.09527568443146255,0.2599781957149602,-0.007039034902699193,-0.001254962103200086,0.06628899905689067
98,9800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5260345515933977,0.1876113304162945,0.1483592927681154,0.1900639284089878,-0.007648355115199124,-0.001363760905778832,0.07202624986948081
99,9900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4002659843896488,0.1601242573911347,0.1208817015782291,0.1192600254202851,-0.007532099270981085,-0.001341422240569656,0.07092834236577161
100,10000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3503023792946717,0.203485685415852,0.07330746311607933,0.07350923076274028,-0.006750398332906471,-0.001202420795950232,0.06356704905718402
101,10100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4298379543222871,0.211134589303483,0.07790767276306911,0.1407956922557349,-0.006987265009263943,-0.001244356536098223,0.0658020476407053
102,10200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5387217748536373,0.2532761276339913,0.1053397069138583,0.1801059403057877,-0.007879511008511919,-0.001403692085387931,0.07420074173264624
103,10300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3921672264743883,0.1881486608900105,0.08624590938198477,0.1177726562023931,-0.007978215865901639,-0.00142055389424911,0.07513142825250085
104,10400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3649447114656104,0.1609613543244647,0.08037426627777941,0.1236090908633664,-0.006961242741839513,-0.001240957505105555,0.06555815860987835
105,10500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4107771515722407,0.2432543939816904,0.08249306028423987,0.08502969730631037,-0.006481160027489885,-0.001154683015037961,0.06103584991981492
106,10600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4539211646454683,0.2366418111713383,0.1055083819032526,0.1117709715708774,-0.007264091682705143,-0.001295687086269481,0.06840605026231117
107,10700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4643666828966955,0.1774840881988811,0.1099385307799694,0.1769440639178451,-0.007976978252708378,-0.001421914825888493,0.07512503924826675
108,10800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5029757170749507,0.2270528487262093,0.09867884388144994,0.1772440244672914,-0.007467496073288338,-0.00133121758541499,0.0703173216758799
109,10900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4057251875261528,0.194839958084524,0.146598558184094,0.06428667125753477,-0.006699566411254132,-0.001194307923785942,0.06308851393960779
110,11000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4153095659403421,0.2462226471764493,0.08701961185580105,0.08206730690809165,-0.007142480233890858,-0.001271975511514256,0.0672661904057108
111,11100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5062573320896339,0.24887338934626,0.107371400200142,0.1500125425432318,-0.008203542898374216,-0.001461749350644581,0.07724832720334263
112,11200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4752080267922833,0.2327687981078639,0.1252094573376357,0.1172297713467837,-0.007488403524834375,-0.001334849528747739,0.0705231454891404
113,11300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4680942468347941,0.2184813040850454,0.1336391245684746,0.115973818181274,-0.006226828664384954,-0.001110404360405326,0.05864136119379992
114,11400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.448386304156656,0.2109025705317922,0.100612292586785,0.1368714410380787,-0.007062000062550311,-0.001260332597139424,0.06650560946517459
115,11500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4256522834977073,0.1858011604471222,0.1055799075763481,0.134271215474237,-0.008729995947870606,-0.001554886471547334,0.08221125735058266
116,11600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4721905123040108,0.2093580534069134,0.1367547528332388,0.1260777060638585,-0.00816253032713643,-0.001455136637380505,0.07686712193012113
117,11700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4060299216720095,0.1610108176300364,0.09977207399092565,0.1452470300510474,-0.006359740343635956,-0.001134242657409246,0.05989049615054753
118,11800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4996364456038186,0.2244986033091509,0.09554344275434017,0.1795943995403275,-0.006679349530974932,-0.00118976149643224,0.06289870462715186
119,11900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5919263215307637,0.2500035436204939,0.1096966707797682,0.2322261071305016,-0.008095040516661101,-0.001440918185370066,0.07622830125121993
120,12000,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.6880408435899217,0.3613623110124177,0.1099571856568691,0.2167213469206349,-0.008441318354367233,-0.001504605663813052,0.07949079447385543
121,12100,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.5009031719299355,0.2941847712101427,0.05004255062182086,0.156675850097972,-0.007188188894978964,-0.00128155288117604,0.06769398131821447
122,12200,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.401155624545519,0.1895000412667641,0.1004874810397955,0.1111681022389593,-0.006305615700304301,-0.001123951414909286,0.05937330430064947
123,12300,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4332406607893693,0.2091595073851019,0.0950959588345346,0.1289851945697328,-0.007150685572442583,-0.001273809881347177,0.06734243192510547
124,12400,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4882134150441583,0.1990161732319238,0.1224799861236043,0.1667172556886302,-0.008020765182949141,-0.001429238724796278,0.07553398940192579
125,12500,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3748916085393566,0.1514838829479508,0.08805543817877048,0.1353522874126353,-0.007589611970726828,-0.001352908771655947,0.07146697714713568
126,12600,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3885541482693433,0.1664911390928855,0.1098087551580539,0.1122542540184039,-0.007077376771711386,-0.001260962779660701,0.06664215489464809
127,12700,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3078581205647483,0.1530945783738503,0.06084451031102008,0.09391903187987792,-0.007552515896158241,-0.001345529659998235,0.07111675193975131
128,12800,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.3789123039728622,0.1691031314653668,0.1144836001074099,0.09532557240008549,-0.007835901815544943,-0.001396570098361138,0.07378590379938998
129,12900,FeB_interface_Fe,FeB,interface,Fe,48,0.47349;0.87591,0.01,0.4785978287745525,0.2043356148216087,0.1218272446874773,0.1524349692654665,-0.007496919233344279,-0.001336145015601531,0.07060048090948001
