frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
1430,143000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.134148031715666,0.04886657783967275,0.05169623655242602,0.03358521732356726,-0.007483577976874045,-0.001334721564857588,0.07046948452082802
1431,143100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1192694037495912,0.02653092187920766,0.04810627351959319,0.04463220835079041,-0.00674157634786976,-0.001202316230362044,0.06347817990373628
1432,143200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1138597568078051,0.02960448181958895,0.04909693093180146,0.03515834405641467,-0.007096536821725508,-0.001265671676286217,0.06682555106409538
1433,143300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1380681298065235,0.03663923197884555,0.05750482929991263,0.04392406852776532,-0.008172395873483396,-0.001456216293169277,0.07695822050019885
1434,143400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.139459152473354,0.03173476591148985,0.05392333990730599,0.05380104665455818,-0.008261790345041931,-0.001473760462413765,0.0778004380001498
1435,143500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1310016709276998,0.04473873867809786,0.04269890036898169,0.04356403188062024,-0.007140923019195888,-0.001272520238755348,0.06724723523112885
1436,143600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1424886214032035,0.05481427606068879,0.04036698106708892,0.04730736427542574,-0.006733234710660341,-0.0012000704452646,0.06340518832703879
1437,143700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.165824974565685,0.07442015759541755,0.05287561940479694,0.03852919756547054,-0.007300261488705218,-0.001300809238372835,0.06874923783979625
1438,143800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1831199008119111,0.07138091599837733,0.06781183683435929,0.04392714797917447,-0.007883168912247385,-0.001404862190378608,0.07423432886113801
1439,143900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.185823257397954,0.07765066314756898,0.05315359801755912,0.05501899623282588,-0.007688254194752275,-0.001369999759738505,0.07240364972070523
1440,144000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1552697372642025,0.0517823554890921,0.05705943974283512,0.04642794203227526,-0.007184113613529775,-0.001279956953689876,0.06765155528026412
1441,144100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1200709639145765,0.02935726642534435,0.04679040537195171,0.04392329211728046,-0.007262438530769799,-0.001294795935395499,0.0683904793059682
1442,144200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1458613464340854,0.04283602556541197,0.0669051058172412,0.03612021505143222,-0.007404439613968528,-0.001318968868003978,0.06972347361486442
1443,144300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1659179786349726,0.04226596760304758,0.07919772630768372,0.04445428472424132,-0.007375355849355891,-0.001313614812175956,0.06944930152803508
1444,144400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1277208351862785,0.04333237292579626,0.0472599592134714,0.03712850304701082,-0.007412810967274197,-0.001319941052942752,0.06980264693537563
1445,144500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1166928310110606,0.03089791666629417,0.03916180371788055,0.04663311062688589,-0.007509118338392184,-0.001338391324589239,0.07070896313789277
1446,144600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1320652768703349,0.03725556653997934,0.04180151471021146,0.05300819562014414,-0.00760079446246209,-0.001354805878712284,0.07157482222362432
1447,144700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1363098383904585,0.03983691641071794,0.04913871175930593,0.0473342102204346,-0.007758185767698045,-0.001382205951829363,0.07305335937681789
1448,144800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1007318639510917,0.02694916711371395,0.03664604425686639,0.03713665258051137,-0.007461864292972464,-0.00132990325505844,0.07027050168527182
1449,144900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1305539221022941,0.04690718317202944,0.04003244419933902,0.04361429473092562,-0.006986745444415909,-0.001243922769889494,0.06578646519918152
1450,145000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1372716670128283,0.05899569774103038,0.04490513232708868,0.03337083694470922,-0.00734109517273307,-0.001305983246739473,0.06912952588295695
1451,145100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1443707712709473,0.04748231549049072,0.04721122306300587,0.04967723271745073,-0.008037221681715501,-0.001430909593494789,0.07568085371408273
1452,145200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1422056730655955,0.03273457099976398,0.06277613790132869,0.04669496416450278,-0.007724699446161054,-0.001376811312878701,0.0727437091996066
1453,145300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1808863767829642,0.04696237563054826,0.07612838184855962,0.05779561930385633,-0.007243909610329169,-0.001290880418308049,0.06821555545072044
1454,145400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1538409250539897,0.05473028640253913,0.06493909281050365,0.03417154584094697,-0.007375401489517763,-0.001314142891439829,0.06945495363547138
1455,145500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1273924948927095,0.03397199252250261,0.04915265725718126,0.04426784511302558,-0.007523874491727867,-0.001340969090156463,0.07085233646579425
1456,145600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1399849985564414,0.04578475895442826,0.05933430876953403,0.03486593083247912,-0.007367134304614886,-0.001312368530184571,0.06937784311134365
1457,145700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1435942478247344,0.04350953589064827,0.07152331073079134,0.02856140120329483,-0.007321386861394608,-0.001303007277373425,0.06894325884373131
1458,145800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1604973248605481,0.04407982736925847,0.06799473584269351,0.04842276164859613,-0.007268833761376214,-0.001295536740846259,0.06845264580035959
1459,145900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.2100400174068154,0.08151708205807388,0.07362680868644841,0.05489612666229311,-0.006996973034090637,-0.001246749650373857,0.06588774314917245
1460,146000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1294361765893323,0.05649814007116982,0.03868813908907772,0.03424989742908474,-0.0073717272622007,-0.001313236782714,0.06942155303640263
1461,146100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1328422510218454,0.0410267341523396,0.04951361585324676,0.04230190101625902,-0.007948641242625065,-0.001416528237342618,0.07485064182574064
1462,146200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1541302270578805,0.04060311899963352,0.0832631151007313,0.03026399295751568,-0.008054830558341664,-0.001435077999849099,0.07585777297124352
1463,146300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1398474820645854,0.03779348858715918,0.06169043955960866,0.04036355391781759,-0.007142333690004499,-0.001272361247828258,0.06725866202696551
1464,146400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.167250524266484,0.04712578493233711,0.07116562976700096,0.04895910956714597,-0.006368665403475582,-0.001133951535395639,0.05996840796305136
1465,146500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1585852032469202,0.04995256735656983,0.06647712570769738,0.04215551018265304,-0.007150506803159651,-0.001274589921635538,0.06733983928639731
1466,146600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.143538775838867,0.0434044980479793,0.06127177547070688,0.0388625023201808,-0.008554767859847878,-0.00152537482008519,0.08056527993830898
1467,146700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1405397342166057,0.04657172626899612,0.05367027909384479,0.04029772885376481,-0.008566734098624629,-0.001527745016270288,0.08067814403242224
1468,146800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1530974915243062,0.08369051139851913,0.03922127283462812,0.03018570729115894,-0.007077063460602773,-0.001260953255901143,0.0666457234633846
1469,146900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1777164550111748,0.08981818978939306,0.05697863462606805,0.03091963059571371,-0.006603701460336175,-0.001176723381520972,0.06218815260511334
1470,147000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.2034903325019167,0.07699722586699749,0.06209316163220691,0.06439994500271236,-0.007489382849555248,-0.00133368807294687,0.07053344600082312
1471,147100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1534562579890332,0.06338013953222733,0.04459570837095694,0.04548041008584896,-0.007758786571383958,-0.001381751013274979,0.07306905363225269
1472,147200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1730859717285662,0.04863147231589548,0.08374142623389867,0.04071307317877207,-0.007414580762135969,-0.001320078384162926,0.06982599883296459
1473,147300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1285710334212518,0.03954260772993065,0.05650993072395319,0.03251849496736798,-0.007362275255813344,-0.001312099602399641,0.06933022805188926
1474,147400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1416530997077671,0.03120700915807027,0.07609965599561282,0.034346434554084,-0.007504039071008606,-0.001337014789360325,0.07066836813852717
1475,147500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1311146459813756,0.03405648286787889,0.05640148761479691,0.04065667549869982,-0.007610218532415836,-0.00135552544055173,0.07165869303692318
1476,147600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1582288121363541,0.03665136255320269,0.06742192916655342,0.054155520416598,-0.007190594716554699,-0.001281104842441039,0.06772252000615353
1477,147700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.118164619748384,0.02585339262242493,0.04943923282667426,0.04287199429928482,-0.007182156387256278,-0.001279727512171647,0.06763288553036162
1478,147800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1362477562290254,0.03058743409940792,0.06194974609116177,0.04371057603845566,-0.007454706206619477,-0.001329613602976565,0.07020825897903649
1479,147900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1524756816229124,0.04471100764072031,0.05571528120914652,0.05204939277304552,-0.007309625346536563,-0.001303027948601709,0.06884074370554671
1480,148000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1213437982959553,0.05075687699523352,0.03874211680583513,0.03184480449488663,-0.007218288881245094,-0.001285008680204314,0.06798049613642476
1481,148100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1615834979503519,0.04854741106770822,0.06457745592197636,0.04845863096066732,-0.007641753626570491,-0.001362450507917501,0.07197064627726846
1482,148200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1841454272110248,0.08736700074759007,0.04596239682438744,0.05081602963904727,-0.007811585026564316,-0.001391272738434424,0.07356166283216936
1483,148300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1693184542509028,0.07357161436058322,0.05168600679257218,0.04406083309774736,-0.007323740754840991,-0.001303870307250321,0.06896870697540791
1484,148400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1380025206982864,0.05100208247480784,0.04749774023034171,0.03950269799313692,-0.006808973059717616,-0.001213035592398271,0.06412383153101686
1485,148500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1501760366769204,0.05912559862754111,0.06079428748287746,0.03025615056650187,-0.00698688813788273,-0.001245198818079274,0.06580313596850118
1486,148600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1685207541102448,0.07871718498269707,0.04794659413242666,0.04185697499512103,-0.0075768725625176,-0.001350335365030375,0.07134759820678482
1487,148700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1691906310100811,0.07305474199232931,0.06086476270368777,0.03527112631406403,-0.007857626954606012,-0.001399557291586362,0.07399628471202391
1488,148800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1665907523434447,0.05223746420551296,0.05747876105276072,0.05687452708517102,-0.007378901562940854,-0.001315376939786006,0.06949287469467436
1489,148900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1683288944560067,0.05306147751000057,0.05906234141870126,0.05620507552730488,-0.007036896235343093,-0.001252822430455325,0.06626976072684343
1490,149000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1559222758974259,0.03834651097296413,0.07466994160784066,0.04290582331662115,-0.007160155945264535,-0.001278369683889835,0.06743717011660166
1491,149100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1415318792202978,0.04160341158182519,0.0473080323974889,0.05262043524098375,-0.007532457297347861,-0.001342763683631176,0.07093830205838714
1492,149200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1415814805971996,0.02760810923027701,0.06908216876589469,0.04489120260102791,-0.007261036264967657,-0.001294177382884953,0.06837988478709534
1493,149300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1106969136280192,0.03449078256438508,0.05377433002412448,0.02243180103950965,-0.006627955755360126,-0.001180489560439923,0.06242297992917401
1494,149400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1502462138478942,0.04097046064534814,0.05819531172167514,0.05108044148087094,-0.007275354801823397,-0.001296245671111862,0.06851331890198153
1495,149500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1358519237953808,0.04238149794089061,0.06472929261415854,0.02874113324033167,-0.008501303707456387,-0.001514277733905445,0.08006480408674221
1496,149600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1495658638128727,0.04204060585249311,0.04732826685664646,0.06019699110373317,-0.008118750644676709,-0.001446975281007568,0.07645473837579786
1497,149700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1493702441267984,0.03535751456437187,0.0662211032369746,0.04779162632545191,-0.006832877642636959,-0.001217605643212494,0.06435755816836775
1498,149800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1313204694646257,0.04452333991998159,0.05007127610614906,0.03672585343849511,-0.007237051371008718,-0.001290712122212767,0.06815828985566341
1499,149900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1776936028112628,0.04793027883816931,0.08134691292515983,0.04841641104793371,-0.008315089376401907,-0.001481148364080198,0.07830548853332786
1500,150000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1193616245660468,0.04009087095238597,0.04784382523453654,0.03142692837912426,-0.007674469998257827,-0.00136688458118428,0.07227887639191977
1501,150100,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1439605656860107,0.04245491054214964,0.05699368629363769,0.0445119688502234,-0.006693017159523862,-0.001193179837176928,0.06304026547702435
1502,150200,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1308857599498349,0.03296510979593054,0.05851124685862805,0.03940940329527632,-0.007291004082912167,-0.001299567868967344,0.06866303442425092
1503,150300,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1366883657311266,0.04071511024623562,0.05067596148938436,0.04529729399550666,-0.008136154583237243,-0.001449415631398665,0.07663725829042889
1504,150400,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1321174086372277,0.04266625827234397,0.04346316784436651,0.0459879825205172,-0.007879737317675328,-0.001404652531991957,0.07421089224388311
1505,150500,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1130420757199313,0.03608916576840761,0.038254120920138,0.03869878903138566,-0.007154865756864304,-0.001275310811305275,0.06738143572752264
1506,150600,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1300040916891474,0.04723808757476821,0.04745673720934482,0.03530926690503439,-0.007252994547656932,-0.001293542418421723,0.06831221379218633
1507,150700,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1550872798971032,0.04785391063275119,0.06493824408070242,0.04229512518364964,-0.007995723037712565,-0.00142439782655579,0.07530180459389868
1508,150800,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1500907692974324,0.04509386686169348,0.06467781141226116,0.04031909102347772,-0.00791292082885775,-0.001410363030247552,0.07452918810744436
1509,150900,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1214730491579601,0.04117340994516417,0.04331455635367518,0.0369850828591208,-0.007108559027249051,-0.001266187743404146,0.06695430568762362
1510,151000,FeB_bulk_B,FeB,bulk,B,48,0.64905;0.70184,0.01,0.1109046388232249,0.03779774808499586,0.03911342136958752,0.0339934693686415,-0.007056874461157214,-0.001257790449392004,0.06646998423564909
