frame,timestep,group,system,region,element,n_atoms,target_z,z_tolerance,msd,msd_x,msd_y,msd_z,drift_x,drift_y,drift_z
1821,182100,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3742888860076394,0.07588978841938816,0.169641047085563,0.1287580505026882,-0.007933832845039568,-0.001416517301629838,0.07478683928431806
1822,182200,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4452306886402243,0.06533042158003495,0.2189138985885795,0.1609863684716098,-0.007805434672108369,-0.00139433274237355,0.07357453746784515
1823,182300,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4505996405355138,0.06144109512734262,0.257172629935797,0.1319859154723742,-0.007512813626290082,-0.001341716678707527,0.0708176480615279
1824,182400,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.5420648708009386,0.04414856206599005,0.3109940610478431,0.1869222476871055,-0.007571952050809294,-0.001351567169621148,0.0713739706643679
1825,182500,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4634439093613678,0.05202576458554092,0.210095955257342,0.2013221895184849,-0.007568056540819157,-0.00135130510854431,0.07133479474239479
1826,182600,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3250392136237668,0.02735052900524023,0.1283745076313285,0.1693141769871979,-0.007587665459498183,-0.001353865969493384,0.07152007540524608
1827,182700,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4091113860063271,0.0548057692074228,0.1531306786068815,0.2011749381920228,-0.007745056771629066,-0.001383066935364496,0.07301116833541954
1828,182800,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3387643914991519,0.06290869423807129,0.1066428447756054,0.1692128524854753,-0.007679802819118287,-0.001370977720428712,0.07238864837181325
1829,182900,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3009385995410697,0.05069973015901622,0.1147040125380598,0.1355348568439937,-0.007335449966481278,-0.001310180058752053,0.06915018567605813
1830,183000,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2110711013307185,0.02090929508899443,0.06431535265937591,0.1258464535823482,-0.006974889372847848,-0.001245087110257614,0.06575205516341498
1831,183100,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.257755874725164,0.0270538309651369,0.108851189985528,0.1218508537744991,-0.007047309760807252,-0.001258424740040454,0.06643475453945769
1832,183200,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2997874788133306,0.02406238636230771,0.1219992859566105,0.1537258064944123,-0.007690306479068987,-0.001373022141688551,0.07249279536366871
1833,183300,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3385895921929579,0.03043096721343155,0.09093093336651027,0.217227691613016,-0.008324847078841735,-0.001485248249013082,0.0784697075118288
1834,183400,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3370446353738271,0.02441896426651597,0.144428767684965,0.1681969034223462,-0.007857083875603799,-0.001403234739823844,0.07406322072889537
1835,183500,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3450607379313325,0.03251944644397117,0.2002274092661962,0.1123138822211651,-0.007381059084181629,-0.00131905460517423,0.06957824007252711
1836,183600,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3073841426594387,0.02724547191019419,0.1155550125146385,0.1645836582346061,-0.007691223880598841,-0.00137355527082228,0.07249622911050935
1837,183700,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3381613707641979,0.02667058782145964,0.1335886082304528,0.1779021747122855,-0.008135733185622662,-0.001452769236996332,0.076697217568789
1838,183800,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3954964812717532,0.03289255336223289,0.1951442274488856,0.1674597004606347,-0.007939976528026804,-0.001417341777422365,0.07484370275621544
1839,183900,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3965005837780233,0.02485505943125441,0.1784845120176699,0.193161012329099,-0.007832455538204108,-0.001397799275812517,0.07383075432112562
1840,184000,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4309039493600343,0.03454692111732396,0.1801881625222357,0.2161688657204746,-0.008206659941484062,-0.001465174729734287,0.07735774152161667
1841,184100,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.428959831746356,0.02503115087383992,0.1892790135804653,0.2146496672920508,-0.008452359040380664,-0.001508158772749013,0.07967185228367413
1842,184200,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4655658140314842,0.01851178227244639,0.2397368207654557,0.2073172109935822,-0.007853726200631961,-0.001401584142353585,0.07403405350091674
1843,184300,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3921779705067938,0.02515860844349572,0.2514998423994687,0.1155195196638294,-0.007264242108343311,-0.001296511864932626,0.06848750000552428
1844,184400,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3347967617730681,0.0221873186222758,0.1858477961136203,0.126761647037172,-0.007808314064041255,-0.00139431312491034,0.07360937285914915
1845,184500,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4354876610838418,0.04606987104814086,0.2300131127328903,0.1594046773028107,-0.008775478810249204,-0.001566177125246426,0.08271132993922237
1846,184600,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3693493662011541,0.06792393369404026,0.1348474407064867,0.1665779918006272,-0.008153904470171724,-0.001456066572535164,0.07685392468944485
1847,184700,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2491330394931898,0.03619087252629337,0.05994840890387442,0.152993758063022,-0.006853195042638482,-0.001224366012012368,0.06461263092573333
1848,184800,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.1945621986615221,0.02625899733696153,0.05751589605086426,0.1107873052736963,-0.006941814749126252,-0.001240305734439673,0.06544451940496288
1849,184900,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2148160861666849,0.02562657944920769,0.0745546852999948,0.1146348214174824,-0.008097598882513601,-0.001446124854508568,0.07633260254168306
1850,185000,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2538183926586444,0.03121950310579834,0.06260431753898314,0.1599945720138629,-0.008981789911611138,-0.001602963454303108,0.08465303243180244
1851,185100,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3295067241460122,0.05390203138447117,0.1137316024183355,0.1618730903432056,-0.00820550543094889,-0.001466014412114802,0.077342674821125
1852,185200,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3231322049639918,0.04332433870346588,0.1557296398188829,0.124078226441643,-0.00703376757043106,-0.001256576838732926,0.06631668408437363
1853,185300,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3643845578794671,0.05337483808718731,0.1521463243883403,0.1588633954039394,-0.007077629679822728,-0.001263665808906467,0.06672328995649224
1854,185400,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3772587073933054,0.06199505822786325,0.1652470823437227,0.1500165668217195,-0.008113892703810244,-0.001447924948841717,0.07648920947639937
1855,185500,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3851564169590413,0.07100706083178959,0.1604109665196296,0.1537383896076221,-0.00831212814682214,-0.001484901126422855,0.07835789176061425
1856,185600,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2698790828285308,0.03367575226157043,0.1429656269649339,0.09323770360202648,-0.007618598484198102,-0.001359380532607091,0.0718220755257839
1857,185700,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.1824807624442502,0.0312098411998821,0.07047810914098844,0.08079281210337963,-0.007405951363192109,-0.001322129161666297,0.0698167579814104
1858,185800,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2834608995146455,0.03737415922472703,0.07339934540547256,0.1726873948844459,-0.007968402519613171,-0.001422784616739392,0.0751123208453528
1859,185900,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.318018227126518,0.02955339238493936,0.09805908713931505,0.1904057476022636,-0.007864663848915932,-0.001403905319135035,0.07414420615024753
1860,186000,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2342824293711512,0.02985780973022498,0.0678579855931324,0.1365666340477938,-0.007049957187967415,-0.001259588148940338,0.06646882541850374
1861,186100,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2157223669855902,0.01950902311029241,0.1169215211038325,0.07929182277146525,-0.007098122160685172,-0.001267419938947967,0.06691883657332554
1862,186200,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2562922102394608,0.02622358653961547,0.1455646566300346,0.08450396706981077,-0.008405265515515126,-0.001500984133471661,0.07923507341335423
1863,186300,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4690243997083772,0.02439540119479544,0.3417878748264553,0.1028411236871265,-0.008654589763877674,-0.001545344393299786,0.08158361267686587
1864,186400,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.5462813107507605,0.02936681908912949,0.3728324392417084,0.1440820524199226,-0.007539720437913289,-0.001347607409950768,0.07107527858655871
1865,186500,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.5193791949554967,0.02762034613005529,0.319532023163804,0.1722268256616374,-0.006740366467762549,-0.001203610977267289,0.06355121586965495
1866,186600,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.486426687762454,0.05890973910741387,0.2619479012271051,0.165569047427935,-0.007453113995714133,-0.00133108097430501,0.07026494430006736
1867,186700,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3669937975604113,0.04354606443095397,0.1714947083280257,0.1519530248014316,-0.008196935753527868,-0.001464122555862701,0.07726535888762243
1868,186800,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2500206650803347,0.05453092336979527,0.1131784449576381,0.08231129675290126,-0.007752306824213129,-0.001384914384939151,0.07307841677800653
1869,186900,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.1696505251401872,0.05800527681817166,0.03642452087181473,0.07522072745020079,-0.00745590522529227,-0.001331201067104715,0.07029455915721172
1870,187000,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2549747874772332,0.02650889844795185,0.04356067167362385,0.1849052173556575,-0.007749008007858826,-0.001383879394145637,0.07305457351225542
1871,187100,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2746913123988063,0.03299710150329834,0.05453812156731263,0.1871560893281953,-0.007743459869536728,-0.001382385033402045,0.07300185297028605
1872,187200,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2662948444007817,0.02172852953620248,0.09066940648336418,0.1538969083812151,-0.007468042503779415,-0.001332732809558479,0.07040785267354721
1873,187300,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.2900007868031565,0.02105073762545994,0.1151175274242791,0.1538325217534175,-0.007391452250955055,-0.001319605135858382,0.06968565441842145
1874,187400,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.3275128550072171,0.02520327322044683,0.2118041036754228,0.09050547811134747,-0.007291305730590558,-0.001302339084709558,0.06874784357944463
1875,187500,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.4756832707505935,0.02924530743755666,0.3511106193796188,0.09532734393341806,-0.007790794266280265,-0.001391900288362891,0.07345455592706429
1876,187600,B_bulk_B,B,bulk,B,48,0.10627;0.16710,0.01,0.5894401648899308,0.02690270260604232,0.3991740977064331,0.1633633645774553,-0.008306814619427172,-0.001482998485311526,0.07831027245757483
