B_index,x_A,y_A,z_A,coordination_B
1,5.539522,4.017263,14.510724,7
2,6.951822,12.102573,1.095610,5
3,2.665939,8.406220,7.327244,4
4,6.772460,9.606920,16.713925,6
5,5.651878,1.379627,10.069856,8
6,9.834670,4.238890,3.771130,6
7,7.332890,8.561873,5.463512,5
8,6.086670,4.444240,2.927456,5
9,13.682878,15.462463,15.266804,6
10,10.082522,7.341263,6.954844,4
11,0.115882,4.535946,12.425768,6
12,3.539280,6.291357,3.362356,3
13,4.133065,12.233600,10.099794,7
14,9.311619,11.138073,12.845588,7
15,9.621861,8.908090,9.337994,5
16,6.477061,7.664373,15.666588,6
17,3.786765,8.198047,0.163156,4
18,10.575989,13.176627,7.125656,5
19,4.317719,15.343700,15.753554,6
20,3.361661,4.956473,12.552500,5
21,0.327539,1.007310,2.389612,4
22,5.483418,6.462063,16.549514,6
23,3.095578,4.461010,16.088900,5
24,8.049322,4.326637,6.135519,7
25,11.684900,13.384673,8.455012,6
26,12.413278,14.565563,3.623244,7
27,5.128778,6.528583,5.320244,6
28,8.486870,2.471463,5.932370,7
29,9.301059,5.181054,10.713188,4
30,8.729050,10.418563,8.077844,8
31,0.599066,6.787373,8.044412,3
32,12.599722,14.909727,12.303400,7
33,13.814622,6.356010,4.123212,6
34,1.675278,4.806737,0.750232,5
35,12.503400,5.784930,6.344356,7
36,1.541096,12.538919,6.761788,5
37,4.549261,5.090046,15.788944,6
38,12.561409,9.054673,9.866556,7
39,9.903722,6.509727,12.895700,5
40,6.259818,0.387604,8.742530,5
41,6.097461,14.074746,0.003812,5
42,9.930322,14.369167,12.443556,6
43,3.609078,3.037227,17.552732,5
44,6.422361,13.823263,16.371856,5
45,10.749296,-0.118127,10.020756,6
46,12.784200,8.177727,7.113130,6
47,3.806982,12.449300,17.438480,6
48,9.824880,10.948647,3.149368,6
49,11.563178,7.386810,7.664012,7
50,11.871979,13.676107,2.542390,6
51,8.540561,11.534673,16.448412,5
52,11.569761,2.920673,2.475144,5
53,3.028678,13.315617,7.357768,6
54,7.984861,12.148390,11.856125,6
55,2.672139,12.077327,3.259632,7
56,2.811261,9.579254,4.411544,6
57,7.144409,12.173927,14.525324,4
58,9.494318,7.566017,1.810112,7
59,12.356022,6.508063,3.473188,6
60,8.030161,5.083560,7.902512,5
61,2.547670,3.251563,12.938268,6
62,11.625982,12.435367,10.179188,7
63,12.280549,1.128460,0.139956,7
64,8.126249,9.510563,6.771844,6
65,7.483529,12.554663,2.840744,7
66,5.572918,15.127403,7.472556,5
67,3.214140,14.838146,10.192500,6
68,7.564822,11.067600,5.644125,5
69,5.274109,9.775673,17.647056,7
70,13.586618,6.282963,2.168681,4
71,11.593900,-0.192713,17.512956,5
72,8.018909,6.761787,1.646644,6
73,7.899218,2.271854,11.342132,5
74,12.773822,0.065327,9.169412,6
75,0.244361,15.072610,4.754590,6
76,10.725561,10.189763,4.176290,5
77,12.791649,13.629454,11.079868,7
78,7.301557,4.054237,13.691900,3
79,4.738143,0.097207,2.593880,5
80,13.687918,12.123567,15.543356,7
81,9.020069,13.479227,9.793188,5
82,1.466939,10.730890,9.416014,7
83,8.930378,6.800273,3.276156,6
84,9.566004,0.163763,4.498012,6
85,0.470361,3.424863,17.306088,8
86,7.535661,10.454457,12.044756,7
87,1.048457,6.410150,0.023112,6
88,13.415657,1.543154,8.125288,6
89,11.545499,4.098550,8.474012,6
90,5.825790,8.932463,8.954956,6
91,13.226657,8.849307,5.487112,6
92,8.753078,6.660317,11.370344,5
93,11.682900,9.026560,8.319556,7
94,2.882650,9.210240,9.957570,7
95,10.185804,1.528090,7.261844,4
96,9.055443,9.544473,12.360488,6
97,6.643522,6.923940,5.377844,6
98,10.308078,14.494563,17.280200,4
99,13.366318,13.439300,12.961532,7
100,2.826061,1.641327,6.458400,6
101,11.186296,2.544837,0.723012,6
102,0.315278,3.278127,5.490088,4
103,13.959400,11.380227,3.313156,6
104,5.679778,12.423363,11.259300,6
105,9.997669,10.246910,14.000600,5
106,0.049139,14.900963,13.524988,6
107,0.089822,1.102363,6.575756,6
108,13.739361,11.825763,12.545668,6
109,7.136360,6.950530,10.938475,5
110,1.160222,8.899063,12.627788,5
111,9.891822,14.221273,2.348112,7
112,6.058922,13.584227,6.603012,6
113,13.764773,-0.171951,10.581400,5
114,7.170910,9.953063,8.164840,5
115,13.859482,5.065937,10.839088,6
116,9.722482,5.023560,14.244932,4
117,8.262235,11.528100,0.185844,5
118,3.161378,13.453127,16.094356,7
119,0.570778,5.602937,15.342804,6
120,0.070761,3.998727,9.683756,5
121,4.392061,11.738417,2.956644,5
122,10.388061,5.657837,15.869512,5
123,7.562457,7.632373,9.516814,6
124,2.065539,11.151463,13.602632,5
125,8.636982,7.910663,6.640912,4
126,8.394710,10.023327,2.887056,5
127,4.108220,5.359527,11.134764,6
128,4.150350,14.677300,6.651340,6
129,10.717422,2.577810,4.107410,7
130,13.513300,13.744010,14.660956,6
131,6.186096,2.398470,0.823744,5
132,7.363810,9.030763,2.402356,6
133,8.732796,9.159200,0.698888,6
134,11.263122,3.880310,13.579288,5
135,0.811439,10.940417,6.449212,6
136,1.251461,8.514963,10.699768,7
137,7.184478,-0.116154,13.766088,5
138,0.281722,7.436790,5.144244,5
139,5.020404,7.429773,8.262456,8
140,1.468130,0.092837,6.338456,7
141,12.945196,9.512737,15.238284,4
142,5.697349,2.916446,10.257056,5
143,8.790957,0.567983,13.624700,5
144,9.643589,3.419373,5.119312,7
145,4.831749,5.483463,4.089220,7
146,3.276861,4.966363,9.365844,7
147,13.181778,11.303267,7.496788,7
148,7.649578,15.262600,0.743712,6
149,9.429622,1.841000,16.054904,6
150,11.390700,11.768190,8.455868,8
151,5.281889,10.141900,2.785088,4
152,13.775145,5.981590,17.055388,7
153,-0.027139,4.382710,4.144419,5
154,6.211782,9.596167,12.813756,5
155,13.757491,12.942227,9.940088,7
156,0.275239,10.431317,8.233080,6
157,8.139478,11.253063,4.086412,6
158,3.964030,0.784763,13.173612,6
159,0.188139,7.456657,12.394000,7
160,13.901661,6.836517,6.527344,6
161,1.265082,6.716610,16.575524,7
162,2.916339,13.893900,0.734756,6
163,13.076400,4.378910,17.348800,6
164,4.049622,14.040217,4.741968,6
165,12.324361,3.696120,14.694300,6
166,5.465499,14.327773,11.650000,7
167,8.232509,15.011927,10.799556,5
168,1.088290,12.432300,12.941856,5
169,1.384561,3.951690,15.752756,7
170,3.798739,4.234590,4.642088,7
171,4.652622,11.169663,14.635894,5
172,6.627980,3.410270,5.839650,6
173,0.826939,13.423000,8.924768,6
174,2.193822,4.170163,17.508500,6
175,2.158618,1.426363,15.333356,5
176,0.255778,13.339500,1.323456,5
177,1.958178,0.841237,3.181368,6
178,1.426761,11.752800,1.894988,8
179,2.271622,7.823550,13.506288,5
180,10.605896,10.898877,5.848950,5
181,7.422969,7.938863,0.812788,6
182,2.054304,12.422954,14.711868,6
183,6.984060,1.518337,1.850540,5
184,10.983200,13.952510,9.724612,6
185,2.246578,15.179763,4.595044,7
186,10.661261,4.643446,2.383856,6
187,9.421922,14.936400,0.672368,6
188,11.487600,3.186563,9.915188,5
189,0.605917,10.014027,2.628812,6
190,4.138739,2.837890,3.689688,6
191,11.619761,10.208700,13.981032,4
192,9.205500,7.395127,9.455712,4
193,3.132361,7.157427,8.507864,6
194,3.268922,6.885550,5.058790,7
195,12.489600,6.831210,13.415088,6
196,4.755489,9.524073,4.257644,5
197,10.741900,12.853063,1.320030,6
198,11.218161,8.046963,17.355829,5
199,10.519318,14.494900,6.238832,5
200,9.413878,3.508040,16.398988,4
201,8.933378,10.885473,6.435744,6
202,6.233818,10.858800,15.120656,6
203,5.477579,3.885627,4.230156,5
204,3.583178,13.493977,9.078584,7
205,4.607461,7.666410,9.832370,9
206,5.280879,6.413790,11.241132,6
207,4.395309,12.894046,6.223912,6
208,3.032522,9.586363,0.671675,7
209,8.466257,14.056537,3.360756,4
210,4.703735,5.336463,0.657344,4
211,11.838000,5.967950,9.034512,5
212,8.827043,2.115727,17.458025,7
213,3.846239,8.361927,12.882914,5
214,11.896196,13.143773,4.252620,5
215,13.631894,8.937437,8.428125,6
216,10.507022,13.451446,14.065200,5
217,7.931059,6.032397,4.938412,5
218,13.952782,14.718473,6.621412,7
219,1.036765,1.275770,9.190156,3
220,5.026578,1.071427,15.991114,4
221,3.077178,6.411090,14.201364,5
222,13.276661,10.142117,11.031132,7
223,8.257278,13.821927,1.612512,6
224,9.955418,0.086790,2.181756,6
225,2.349622,14.636563,11.521200,4
226,3.244822,3.228590,9.031388,7
227,10.988278,2.264063,12.517500,5
228,0.218939,7.722873,9.499030,6
229,0.179739,7.648690,1.140270,5
230,9.853522,11.927000,17.880156,7
231,6.821249,2.259463,8.660056,6
232,0.738918,3.026073,12.940225,7
233,13.019700,3.063110,8.962088,5
234,9.273178,0.667727,10.806656,7
235,12.734722,12.945600,0.779593,6
236,3.112943,11.370627,0.474612,7
237,9.918450,12.704610,12.483556,7
238,1.912139,1.927054,1.685844,7
239,0.600896,11.126746,10.901700,7
240,1.515710,13.940997,16.523675,6
241,6.831249,4.186890,17.772700,6
242,6.162561,11.133163,13.563600,6
243,4.436261,9.815990,11.572184,6
244,3.299300,2.141827,14.202756,6
245,8.707222,1.058620,1.006244,7
246,9.420418,1.722440,12.435188,5
247,11.172500,14.709702,11.404832,7
248,5.821178,-0.032537,14.775400,5
249,0.175857,6.161807,13.756388,6
250,2.188561,5.565437,15.329256,6
251,11.558557,6.219283,12.287854,5
252,2.135326,8.066417,5.274656,5
253,12.654478,5.152437,13.129819,6
254,13.812878,1.543681,5.211756,4
255,12.544678,10.407063,4.273744,6
256,1.821470,1.854154,17.862897,6
257,1.251839,14.169846,7.345480,6
258,11.701319,0.572439,15.036112,6
259,13.727543,2.333180,13.963494,7
260,7.316930,11.488154,8.854088,6
261,2.562922,10.928610,17.151368,8
262,12.851129,0.078927,7.351620,6
263,2.239930,13.378427,2.060188,6
264,10.349657,0.480137,12.818534,7
265,1.531304,4.325863,5.989944,4
266,5.444657,11.648873,0.298456,7
267,13.706161,3.267190,11.113288,8
268,4.613822,13.964873,13.397100,5
269,8.554261,2.282027,9.703050,8
270,3.822478,15.186063,12.304000,8
271,2.612061,6.107063,11.351774,5
272,8.837261,0.467563,15.217994,6
273,11.373135,10.456977,7.202332,6
274,0.773382,0.628363,0.464356,7
275,10.708761,5.923020,6.347770,6
276,6.336649,13.091157,8.319754,6
277,6.407930,4.683660,7.406088,7
278,1.926261,12.048937,8.324756,8
279,6.062690,13.051400,3.464440,3
280,11.037761,4.725537,9.880574,5
281,0.245087,9.319027,9.745040,8
282,1.330190,12.458790,10.263056,6
283,3.385661,2.668437,2.078725,7
284,5.102610,1.650246,11.620812,7
285,3.875422,1.865763,10.316932,6
286,6.290189,2.726527,14.037332,4
287,4.004439,2.981337,7.377812,6
288,12.334861,6.021354,10.660314,6
289,0.516239,12.721690,3.953950,5
290,3.620639,9.360527,17.110488,6
291,12.134318,11.160300,15.367600,6
292,9.397326,5.134627,5.511256,5
293,0.067839,5.159881,0.586281,6
294,3.875778,11.719600,11.623632,6
295,1.646818,15.190000,12.818532,5
296,1.567640,8.959263,1.435020,6
297,0.156618,1.807537,17.427478,6
298,3.295210,3.749510,6.130768,7
299,11.731861,6.656390,4.880670,6
300,7.640965,0.963593,16.345368,6
301,9.474261,2.516827,0.722344,6
302,8.830778,4.108227,8.959360,5
303,3.754378,5.695950,6.006444,7
304,5.251718,13.403707,9.626314,6
305,12.226018,0.370612,10.784856,6
306,0.933904,6.017190,11.931588,6
307,2.622578,15.117373,15.820488,6
308,11.259909,-0.125963,4.826625,6
309,5.190339,7.983780,4.512012,7
310,3.762939,10.015300,7.422056,5
311,1.834520,3.919937,8.846800,5
312,9.303559,12.160537,14.107156,5
313,3.507839,10.365363,12.697300,6
314,4.540470,5.782110,13.871354,6
315,12.991818,12.110117,17.267988,6
316,10.517118,11.459200,11.456594,6
317,8.243678,8.716840,4.031488,5
318,9.074861,3.953183,1.681056,8
319,4.960039,7.329010,15.328700,6
320,6.805761,8.233763,13.793900,5
321,10.394861,4.684190,17.049424,5
322,1.151040,8.453854,16.157756,5
323,6.969478,11.262910,10.563394,5
324,9.014957,15.118563,6.574640,4
325,4.338882,9.934154,9.881764,6
326,8.384178,0.786237,5.462056,5
327,5.337322,6.209227,6.820660,7
328,6.703378,0.958663,3.488540,3
329,8.656700,2.217027,2.397937,5
330,7.302761,5.994327,3.284030,6
331,6.917549,15.026010,11.968525,6
332,5.570682,13.927573,14.920256,5
333,2.708478,9.524027,15.810968,7
334,5.698889,9.282263,5.625110,5
335,3.911161,8.501127,15.837456,4
336,7.617939,8.775463,12.149700,6
337,12.685657,2.451110,17.479212,8
338,11.618418,13.467883,17.646288,6
339,4.865590,6.889463,0.387188,5
340,12.090978,1.617770,5.449856,5
341,1.393139,14.259046,0.453488,6
342,2.248296,13.568047,3.991768,6
343,10.053382,2.582517,8.729356,6
344,0.542467,10.877563,17.000304,5
345,1.945920,9.086190,3.006132,4
346,10.930682,10.526757,0.161712,5
347,7.072022,15.273516,17.206793,4
348,6.194461,8.019527,17.632856,6
349,6.047522,11.195573,16.846344,6
350,11.970361,9.150527,11.410734,5
351,6.160078,4.900827,16.616264,5
352,12.569600,8.030807,4.266750,6
353,9.371296,7.944773,12.080200,5
354,10.389404,10.204810,8.392234,6
355,12.308161,7.475227,14.667475,4
356,2.661650,0.150227,14.158756,7
357,0.924898,2.624990,10.237212,6
358,5.738122,2.988237,7.570768,5
359,7.966122,3.607537,10.595184,4
360,7.632582,4.575370,2.503212,5
361,3.246757,5.335737,1.164356,4
362,10.044800,9.372590,16.907814,6
363,13.193618,3.080127,3.018288,2
364,13.259805,10.533590,5.900768,6
365,4.041439,3.832450,0.785225,7
366,5.318959,9.095190,7.392868,5
367,0.285522,1.935663,11.892032,6
368,11.594861,1.297663,1.791088,6
369,9.086270,12.621183,4.340656,6
370,6.497161,2.250860,15.661656,5
371,8.336440,3.608310,17.795088,7
372,4.771135,12.222027,13.098600,7
373,3.792161,0.122337,0.413088,4
374,1.857961,5.102837,4.573844,5
375,2.539422,7.544327,15.308188,8
376,10.873500,7.086627,0.644888,6
377,4.033078,12.242346,4.473144,6
378,2.066600,3.478537,1.807012,6
379,4.717278,14.417646,0.755088,5
380,8.166422,6.928554,7.979956,6
381,11.200661,6.047327,1.857400,6
382,6.743978,1.211754,5.106625,5
383,7.728978,5.020300,0.577788,6
384,12.044378,9.866027,1.169156,4
385,1.948730,10.545667,3.540290,6
386,9.318818,1.856890,4.599820,6
387,3.279261,10.505846,14.594588,6
388,0.783426,10.677547,12.546312,6
389,13.503100,0.200763,1.370120,5
390,8.268799,9.641567,17.296012,6
391,11.867300,4.514173,7.035356,5
392,3.744290,10.535637,5.621956,6
393,5.179850,13.012590,17.265138,7
394,9.326390,10.360400,15.785212,5
395,10.112061,11.492537,1.151888,5
396,10.987222,10.718810,16.725756,5
397,13.191118,14.376510,1.955044,5
398,8.850900,7.356563,0.414212,6
399,8.454359,13.608163,11.958232,6
400,2.716457,12.994210,10.974500,6
401,12.327600,10.625600,12.417200,5
402,9.679122,6.769710,14.633988,5
403,2.788722,7.479663,10.341900,6
404,10.183600,15.197763,14.272688,7
405,-0.067682,13.694246,16.167394,6
406,8.183539,12.850400,8.669460,6
407,10.315622,4.918863,0.740332,7
408,4.723990,14.837223,10.232804,7
409,10.429057,0.243027,16.323400,7
410,6.107861,4.313463,1.114100,7
411,0.101922,7.913040,17.404512,7
412,7.754661,13.919263,7.098488,5
413,10.743978,11.968754,4.185544,6
414,3.537939,1.060337,3.444456,8
415,11.771861,9.177027,3.418390,5
416,3.943218,7.360827,11.337088,7
417,5.382319,0.245627,5.501488,4
418,5.369882,7.339663,13.221456,6
419,6.549543,7.647620,3.351856,6
420,4.527761,10.375646,1.132656,6
421,11.744557,2.228037,14.003275,6
422,12.388478,7.629963,11.712212,7
423,7.141422,12.260963,16.186375,6
424,11.624600,4.044937,-0.219628,5
425,13.824878,6.920927,10.905200,7
426,12.139100,12.898037,14.100204,5
427,13.559755,14.352667,8.247112,8
428,10.268557,9.810263,11.056456,6
429,1.507222,10.673573,0.427388,6
430,11.301478,0.504627,6.552444,5
431,11.583979,1.980363,15.758664,7
432,8.696929,12.373927,6.810132,7
433,1.315761,8.683510,14.342856,5
434,4.671326,7.357727,2.618720,4
435,5.697261,1.027690,13.205132,6
436,10.132182,11.197927,9.808388,7
437,1.345061,12.299590,16.033700,7
438,6.659835,1.150554,11.541564,6
439,13.620278,13.758127,5.252056,6
440,7.980622,7.037773,14.885256,4
441,9.710822,0.920076,9.145956,6
442,4.050318,5.867600,7.811232,6
443,2.066757,3.186263,7.091012,7
444,13.853765,12.083210,5.577244,6
445,6.959761,10.959500,2.724720,6
446,4.467282,15.468927,4.089944,5
