B_index,x_A,y_A,z_A,coordination_B
1,10.783300,10.665800,4.117730,6
2,9.264178,1.169350,10.048725,5
3,11.064278,7.935650,12.354100,4
4,1.130444,-0.156250,9.822520,7
5,1.821612,7.283450,4.133395,6
6,15.490492,8.750200,4.948520,4
7,2.815644,4.184050,5.835985,6
8,3.843078,3.249350,2.452405,4
9,9.372400,11.270150,1.425910,5
10,17.230429,13.920850,3.407005,5
11,0.108744,2.337750,8.686690,5
12,12.083688,13.149000,8.465705,4
13,15.100944,1.344800,12.252305,4
14,16.623766,12.961000,10.546215,4
15,13.214000,6.770020,4.702555,4
16,12.369082,10.379700,7.610760,5
17,4.015556,14.731150,12.987290,6
18,11.133700,3.570370,4.289170,5
19,9.229890,5.286600,1.162315,4
20,8.583356,14.728100,0.306705,6
21,1.468566,11.033100,5.299170,5
22,1.834880,11.694900,12.609410,4
23,16.871612,10.526700,4.416550,4
24,16.456344,2.103350,9.518505,6
25,17.340678,6.257500,6.290390,5
26,6.805078,2.697900,2.050120,4
27,6.106622,7.850850,5.043185,3
28,10.541678,13.363000,8.794180,6
29,6.720178,16.252400,0.802890,4
30,16.162478,6.988070,4.950780,6
31,0.178534,15.895541,2.734290,5
32,16.343334,11.629800,9.713340,5
33,12.198262,2.364400,5.092295,4
34,9.693178,6.691700,5.021290,4
35,12.031366,7.686000,7.083375,5
36,8.571756,13.262250,6.909985,4
37,1.286840,0.418700,2.791630,4
38,1.251478,8.632000,13.766305,4
39,10.992152,7.890750,4.545010,6
40,13.298278,9.080900,6.861195,5
41,9.210356,1.332750,8.327105,7
42,12.303088,11.496170,8.682780,4
43,9.063360,6.593490,7.664415,4
44,8.912544,1.049850,12.134515,4
45,2.427322,8.244800,12.288005,5
46,2.887630,11.691360,0.517285,3
47,16.901400,10.142280,12.808105,3
48,1.098022,16.367550,11.693575,7
49,15.650232,14.084800,9.534250,5
50,14.025944,10.732900,13.478485,6
51,3.601144,9.538700,10.898205,5
52,15.549544,2.746600,3.906795,3
53,12.898878,4.939750,11.079805,4
54,6.938378,15.139250,8.426990,4
55,15.525778,6.514050,10.059980,4
56,12.210478,5.902200,-0.016554,4
57,16.979344,4.080850,13.684790,3
58,5.428630,3.852500,2.414705,4
59,10.440366,0.876800,12.877300,5
60,15.041500,-0.020650,11.174210,5
61,13.995900,9.790000,0.668690,6
62,0.042266,11.105350,1.855190,3
63,8.170778,7.959800,7.707210,2
64,2.206134,6.117550,2.824020,3
65,6.206556,3.403900,0.484741,5
66,1.896544,4.320950,10.360105,4
67,11.383000,14.532100,14.061800,5
68,10.446178,7.194630,10.528225,5
69,7.947440,15.413850,4.172980,4
70,1.125056,6.639400,11.641315,2
71,1.406944,1.437200,9.355290,5
72,0.804034,5.925240,3.728290,4
73,14.845556,12.325400,6.993485,4
74,5.371944,13.064700,11.347280,5
75,15.017844,15.312450,12.552385,6
76,-0.238644,14.429700,9.761975,6
77,8.114150,3.581450,1.025420,4
78,13.880256,1.955800,0.643490,4
79,13.828000,1.253650,13.305605,5
80,9.521166,2.899950,3.608270,5
81,17.563534,6.546900,12.560500,3
82,13.413244,8.082450,8.099180,5
83,14.857178,7.067250,2.266415,5
84,0.656056,9.902130,8.272565,4
85,3.998378,1.916550,3.859795,6
86,6.156100,12.165210,4.815620,3
87,16.248300,15.921000,-0.128210,6
88,12.971178,0.843200,9.361580,4
89,5.616122,1.166300,4.901515,4
90,7.301978,12.973350,0.919980,5
91,9.238856,10.569950,8.766180,4
92,6.552340,10.514100,10.295725,6
93,0.921366,6.640930,5.808915,5
94,10.265456,12.597600,2.081015,4
95,13.992852,5.199800,7.801015,5
96,7.983144,6.496250,11.320785,5
97,4.657156,5.427700,10.870275,6
98,5.248378,13.052700,6.505720,4
99,9.998944,9.842240,2.138015,5
100,12.408756,1.318550,3.751525,5
101,9.890202,12.990200,4.404980,6
102,5.462244,13.993050,4.668350,5
103,6.877622,7.495020,9.243985,4
104,14.766166,8.749730,9.286655,6
105,9.273882,0.039418,13.866341,5
106,11.670978,14.044380,7.139010,5
107,11.944544,14.722840,12.287655,4
108,14.012578,12.743250,1.260605,4
109,10.797362,9.611340,11.844490,4
110,3.828744,0.653900,8.279305,5
111,11.608288,10.855850,-0.002590,1
112,14.954572,10.207150,5.269170,5
113,13.332200,15.343500,1.112685,4
114,5.299334,4.622250,14.039790,3
115,13.855334,1.483250,2.463915,7
116,3.207878,2.286500,8.754900,6
117,16.409366,6.296700,14.077315,4
118,3.357178,1.609650,6.831405,5
119,1.050934,9.741250,10.085705,3
120,4.298478,9.580000,6.152805,3
121,5.321478,0.144319,2.266710,5
122,5.189078,1.786250,13.751820,3
123,2.564078,15.116600,6.902845,5
124,14.319900,6.708300,8.658305,5
125,12.501578,11.550150,13.225200,5
126,4.303978,8.780550,12.799900,5
127,7.861120,11.150350,11.189300,6
128,9.072360,6.967850,2.415095,5
129,7.917078,11.277800,7.816825,6
130,6.348178,11.384200,8.595385,6
131,14.251600,5.250100,4.899305,4
132,12.081312,12.994960,2.798610,4
133,10.820156,9.272270,7.397090,4
134,16.057700,0.244250,9.897930,6
135,6.721990,9.428400,5.669925,2
136,6.958622,14.148900,11.943695,6
137,4.104922,6.833900,12.858980,3
138,12.191144,1.381200,11.679915,5
139,7.936278,13.763450,13.578332,6
140,1.037834,11.555400,7.848315,4
141,10.412266,11.522750,9.310585,5
142,7.033178,2.580710,5.133460,4
143,8.883944,0.173293,6.934410,3
144,9.827556,14.697750,9.668705,4
145,0.329244,9.949440,5.376570,4
146,4.053734,14.574400,0.579505,5
147,7.686778,8.114850,12.099910,5
148,5.475844,2.611100,4.429525,5
149,12.619778,4.454850,7.054815,4
150,13.846500,12.461600,13.945190,7
151,12.600078,4.191750,13.784206,3
152,9.645434,10.751530,11.581200,6
