B_index,x_A,y_A,z_A,coordination_B
1,1.946974,4.089622,0.485645,6
2,5.990952,3.741422,4.922264,3
3,4.732287,2.355859,4.870774,5
4,3.672026,6.570519,1.093590,6
5,2.686413,6.334622,4.005310,4
6,5.094587,1.072278,6.049495,5
7,6.343626,2.170922,5.467819,5
8,5.359135,7.359240,0.534619,6
9,3.748174,6.681322,2.758916,5
10,2.009440,3.670241,4.928350,3
11,3.622040,8.274520,0.608755,6
12,6.883660,4.245441,-0.052478,6
13,0.070639,6.381181,2.138936,4
14,5.683374,1.594459,0.722690,5
15,7.966593,4.654222,1.379645,5
16,5.188026,6.181270,1.879110,6
17,6.243103,7.601678,1.980290,5
18,-0.019461,6.565781,4.924495,4
19,3.398274,6.692619,5.451019,3
20,3.144626,5.056578,4.973064,5
21,2.234139,4.749381,3.483520,5
22,3.014080,1.468959,1.889826,4
23,1.564913,3.655381,2.175245,4
24,0.275387,8.401059,0.060890,6
25,5.231870,3.792478,0.525590,6
26,0.689474,7.994159,1.538090,5
27,0.181874,6.770597,0.414845,5
28,1.339974,1.004881,6.612719,3
29,1.113991,5.548062,-0.278255,6
30,0.369826,4.786441,2.637964,4
31,2.929590,5.401262,-0.028190,6
32,6.065340,4.758450,1.696580,4
33,4.297313,2.351141,1.143630,5
34,3.336374,2.689041,5.678490,3
35,2.607961,8.025359,2.205850,5
36,2.054487,9.102359,5.080810,3
37,7.817687,5.924319,8.732525,4
38,2.183026,17.059439,1.795281,3
39,3.582174,3.853981,14.321855,7
40,0.101623,5.643930,6.695210,5
41,1.423813,1.991280,2.470919,3
42,-0.070239,0.462362,14.308100,3
43,4.764361,4.675441,5.419819,3
44,8.004052,8.094081,6.010836,2
45,11.090452,2.635181,4.825450,7
46,6.469663,5.859162,7.577665,4
47,4.669574,-0.302141,2.623590,4
48,8.140239,3.110881,0.827310,5
49,4.738913,18.027541,5.680870,6
50,5.962387,0.736864,2.190430,4
51,7.529526,0.508881,2.935170,6
52,10.169400,4.135138,4.782310,4
53,13.061063,5.228778,4.760885,5
54,7.553970,1.081570,4.794329,6
55,12.899526,4.929081,3.110674,4
56,14.315626,2.730230,0.978519,5
57,14.439100,6.337938,4.904271,6
58,15.082432,7.166081,3.502190,6
59,8.511330,3.160810,2.610345,4
60,14.663061,1.704019,-0.261884,6
61,10.711948,3.505659,3.147310,4
62,13.608826,4.497459,0.406945,5
63,8.318410,6.424141,4.542210,3
64,12.298813,2.849090,6.295826,5
65,8.818074,5.053210,5.261119,4
66,14.278700,4.149219,2.093210,5
67,8.498826,1.728260,3.448055,6
68,9.174761,0.219941,2.307370,6
69,11.862574,2.054820,7.954819,5
70,9.565174,1.544481,5.105995,6
71,10.497500,0.972762,3.547345,7
72,9.298493,7.215778,3.098710,5
73,8.900970,6.149059,1.661590,5
74,8.079026,7.547530,1.887300,6
75,13.264048,6.792741,3.535881,6
76,13.064000,2.511659,4.759490,7
77,11.424874,7.756030,0.946336,5
78,13.313248,7.769570,0.574555,5
79,10.814243,7.921981,2.545490,5
80,15.058000,7.137281,6.476036,7
81,8.557873,-0.128427,5.924436,6
82,13.127374,1.446959,0.554545,3
83,13.088835,0.037962,6.202381,6
84,13.637374,3.701930,5.847126,5
85,13.860723,8.721181,6.293426,5
86,14.637248,7.450519,-0.317355,5
87,11.749423,2.163078,3.277790,4
88,10.413565,6.569350,0.138345,6
89,8.701439,7.150381,0.291845,6
90,10.134461,-0.071701,5.155836,6
91,8.667252,4.373722,6.785490,3
92,13.805387,0.758436,4.810355,4
93,9.715833,0.475662,0.229564,5
94,11.119387,6.596359,6.748619,2
95,11.144233,10.075019,6.057519,3
96,15.037620,3.301630,13.885990,6
97,10.166000,8.326622,-0.118736,6
98,13.945413,3.904141,4.032936,6
99,14.849487,4.334578,7.048210,4
100,6.608565,1.336278,12.988610,5
101,13.795839,8.082159,2.523736,6
102,12.176500,8.147841,3.541145,4
103,13.947873,10.267181,5.115210,5
104,1.595613,17.747885,5.374160,4
105,1.045687,9.776830,6.350755,6
106,7.513887,18.020581,4.615745,6
107,15.035433,10.279819,3.802974,5
108,4.460248,1.572278,3.117990,5
109,3.418226,12.565700,2.593116,5
110,-0.282322,16.838129,1.077545,2
111,5.283435,8.182041,4.851990,2
112,4.358661,9.566739,5.326674,4
113,5.311987,9.073281,1.162219,5
114,2.608690,11.051897,1.788570,5
115,3.528387,9.491090,1.936490,4
116,0.001961,1.020141,2.541445,2
117,0.434835,14.680789,6.677690,6
118,6.282722,15.982141,0.967855,5
119,3.994861,16.815569,6.847455,6
120,5.265387,17.297822,13.151485,5
121,0.784574,16.079141,1.989574,5
122,4.352613,11.921800,3.750645,4
123,1.057726,11.429478,6.937715,6
124,7.201187,10.506122,4.116064,3
125,2.252690,14.137519,6.674181,5
126,2.068352,11.349941,0.157264,5
127,5.910810,10.235559,0.206439,5
128,4.894726,11.797081,0.296756,5
129,5.101261,11.825378,6.347025,5
130,5.673387,16.922800,6.662390,6
131,4.820574,15.196959,6.797455,6
132,4.584487,10.114500,6.827290,6
133,5.091613,14.580678,1.350219,5
134,5.034774,16.056959,-0.082464,4
135,15.231296,2.171859,4.589655,3
136,3.526487,14.042441,1.239090,5
137,1.078587,15.412500,13.582710,2
138,3.488148,12.157778,0.837379,5
139,3.447313,15.182878,5.835436,6
140,6.166648,15.462038,5.549705,6
141,3.264348,17.181978,5.439081,6
142,4.735074,14.476819,5.094990,6
143,5.860513,11.779219,3.516645,5
144,4.600861,17.138900,3.877410,6
145,6.404930,15.068500,2.504580,6
146,6.172239,17.097900,4.994690,6
147,4.734013,12.721341,5.021019,6
148,6.338087,12.699441,0.488658,4
149,5.573680,15.695259,3.864055,6
150,3.750220,15.568619,4.023020,6
151,3.512626,11.599522,5.462085,7
152,6.562874,11.833703,5.225180,5
153,6.549793,13.280241,2.161510,5
154,2.781287,14.382500,3.010245,5
155,2.006420,12.541619,5.872590,4
156,5.302926,6.879959,3.691055,4
157,0.968187,14.283822,2.586145,5
158,0.619426,16.301778,5.091381,4
159,0.209874,16.946278,6.463610,5
160,0.197239,15.686849,3.640064,4
161,0.582148,11.046689,1.546545,6
162,-0.000226,13.070141,1.971920,4
163,7.500474,14.790356,5.738510,6
164,1.646687,10.963049,5.327995,5
165,8.672687,14.171300,4.193310,6
166,5.300013,0.740641,13.929726,6
167,11.783252,13.397039,2.661755,6
168,8.966187,15.665300,5.229164,6
169,12.442774,9.058078,4.890955,5
170,9.154187,12.539699,6.883410,6
171,12.138987,11.767000,3.116119,6
172,9.129440,8.938419,2.445745,6
173,9.597374,12.847081,5.192419,5
174,14.655752,-0.166219,3.658710,2
175,9.019535,17.276419,4.594810,6
176,8.589087,10.018841,3.436190,2
177,10.817387,17.492741,14.118855,3
178,7.968726,16.018900,2.011874,6
179,10.174687,12.317138,0.775455,6
180,10.230648,14.395019,4.878181,6
181,13.234300,16.848300,2.550120,4
182,10.517000,12.166081,2.412884,5
183,12.562426,15.896978,4.117745,6
184,8.089626,14.458899,2.682181,5
185,10.967452,10.878819,1.510910,6
186,7.820413,12.879489,5.496236,6
187,15.216500,8.832450,3.415519,5
188,13.905139,15.365141,3.240710,5
189,15.501326,11.820800,3.139055,4
190,14.551387,9.048441,0.104155,6
191,11.301843,14.877300,3.685536,6
192,13.808253,15.362178,1.506690,4
193,-0.006139,9.554541,1.378745,6
194,10.155073,17.789841,3.551590,6
195,7.730952,10.110622,7.527055,3
196,10.106800,15.441538,6.356090,6
197,10.576303,13.865941,1.399330,7
198,12.660200,16.705419,5.720690,6
199,7.932774,10.031497,-0.001245,5
200,0.287613,12.342681,0.306536,5
201,10.542400,9.235819,1.381890,6
202,10.895139,15.542619,1.955936,5
203,11.333874,-0.343878,6.327735,6
