B_index,x_A,y_A,z_A,coordination_B
1,15.577400,6.652018,6.068331,4
2,3.371684,7.238691,2.069416,6
3,1.428972,3.263796,13.944923,6
4,7.838356,0.302991,2.638400,6
5,2.808344,3.982887,0.641639,6
6,1.465388,5.001796,7.706561,5
7,4.656844,8.692796,8.617161,4
8,9.303988,14.947200,11.990477,6
9,4.388860,1.376309,11.079300,3
10,11.199412,11.051409,0.979023,6
11,2.255412,3.555187,2.174484,4
12,3.851572,13.803296,1.506077,6
13,3.420628,0.770291,1.682239,6
14,5.650872,7.529709,5.550859,2
15,9.035328,-0.220813,10.242016,6
16,11.377468,1.101904,11.088493,6
17,7.360644,3.548113,5.910723,4
18,9.490216,0.090396,2.060220,6
19,9.538416,9.687414,6.401079,3
20,8.323812,4.519991,1.736410,5
21,13.793944,13.285934,12.430616,3
22,11.733772,4.191904,8.357146,3
23,2.937528,4.965178,10.393909,6
24,-0.124456,16.309313,6.795123,4
25,12.018712,13.647054,2.357461,6
26,14.560316,16.927722,-0.153461,3
27,2.504784,18.121877,2.629884,4
28,8.053872,11.435296,13.524623,6
29,0.453128,15.975100,8.526816,6
30,5.533828,1.858687,12.125784,3
31,6.957516,5.013696,11.580923,6
32,12.482968,8.787934,3.796446,3
33,3.962690,3.182680,12.686130,6
34,2.850928,2.132087,2.860723,6
35,3.988050,7.059409,8.545584,6
36,8.909188,3.079504,13.944177,2
37,4.279272,4.964278,13.024361,6
38,10.829072,2.699690,5.859377,4
39,11.609000,4.091778,13.979384,5
40,13.424412,16.478296,0.973923,2
41,15.408200,9.744440,2.446646,6
42,4.478872,10.476100,5.892377,5
43,4.005456,-0.137291,12.274193,5
44,7.825872,17.276800,13.296916,4
45,12.212912,11.138387,4.335577,3
46,6.853158,17.066200,-0.061546,3
47,0.953556,2.746604,9.782479,6
48,12.366472,13.973009,0.754523,3
49,4.144240,8.173760,0.682061,6
50,3.026172,2.533491,13.897362,6
51,5.147056,11.534791,0.383372,6
52,1.548672,5.561496,9.406299,6
53,4.466044,3.898791,14.280161,6
54,1.400472,4.798904,12.868069,6
55,12.646798,10.911318,7.565590,6
56,6.576438,7.713713,2.067277,5
57,11.513900,5.022909,2.754623,5
58,7.988760,1.266200,4.579969,6
59,0.065448,1.753804,3.034446,4
60,12.204608,1.396104,9.678461,4
