B_index,x_A,y_A,z_A,coordination_B
1,3.905551,4.298450,0.909043,4
2,1.185798,1.857194,4.652714,6
3,5.936489,5.877971,7.164029,4
4,2.501946,3.686718,5.102057,7
5,4.090902,11.296388,2.166557,4
6,3.976803,2.753180,5.054257,5
7,13.988146,4.325977,5.292472,5
8,2.411951,2.047406,2.290357,5
9,5.282648,6.145482,3.673114,6
10,3.561120,5.035194,2.390671,3
11,3.317595,3.902950,7.632063,3
12,0.446752,4.341223,3.497271,6
13,5.532395,4.892516,5.991557,4
14,1.301920,2.136918,1.043914,4
15,0.936554,6.327426,1.453810,4
16,1.037102,11.016071,1.990457,5
17,0.219368,7.267586,11.028483,3
18,3.550997,7.537288,5.797914,6
19,6.817350,14.173818,1.190457,3
20,5.116950,6.555112,5.844343,6
21,2.768748,2.403806,4.035940,5
22,0.017498,2.897630,4.310210,5
23,1.392248,12.565729,2.635071,4
24,3.715802,4.009765,6.070315,5
25,12.294900,2.847906,10.937586,6
26,6.208710,7.658588,4.750072,6
27,4.085951,13.911600,5.004415,2
28,6.076948,4.510094,4.285486,3
29,5.348880,2.378806,5.906586,5
30,8.151998,7.672836,6.501128,5
31,2.104546,2.786520,10.706814,5
32,5.278303,5.646446,14.748900,4
33,4.889502,0.749223,11.157428,5
34,3.641949,12.531700,0.917371,4
35,0.732898,1.103480,2.396714,3
36,0.893402,0.339723,5.320450,2
37,6.299502,1.967894,4.487886,3
38,8.833098,4.257394,4.968830,3
39,0.836747,2.830394,5.992614,5
40,4.476602,1.775506,13.822386,4
41,8.453290,1.964310,7.515771,4
42,11.484929,3.564923,2.464914,5
43,0.869051,6.411406,6.979741,4
44,1.407502,1.311882,6.823086,4
45,8.314369,4.716940,0.542414,6
46,9.489780,14.194594,12.643473,5
47,12.240551,2.814718,3.983714,3
48,9.594002,1.570277,14.021811,6
49,9.038290,2.506312,4.581343,2
50,9.358869,4.162906,2.060414,6
51,11.757500,1.730212,2.882229,3
52,12.117895,12.484188,7.188429,5
53,4.912351,2.590729,1.689886,4
54,12.653348,7.065812,4.799786,7
55,0.160952,0.125437,14.825900,3
56,9.120430,0.338085,1.862414,3
57,9.800019,1.610694,0.827214,5
58,12.576502,5.353416,5.360257,5
59,11.528451,1.687582,7.088314,3
60,12.773729,0.810182,6.170686,2
61,1.203070,5.384566,4.494590,6
62,9.178346,5.109688,3.463043,5
63,11.558152,4.606594,6.673357,3
64,8.353151,6.611723,3.575243,5
65,9.411351,1.039694,9.754686,4
66,10.062202,4.932666,7.509080,4
67,0.225102,13.831518,2.770571,3
68,7.301898,6.005594,1.055090,4
69,11.788500,1.237082,14.683786,6
70,13.452243,3.523894,12.347186,5
71,12.815159,7.092777,2.915529,7
72,3.643502,0.888218,2.020200,3
73,6.899450,6.341800,2.776185,4
74,5.167310,8.502788,5.758203,6
75,6.570452,10.761500,3.962157,3
76,4.917146,1.136790,7.513870,5
77,5.993570,13.696000,2.684430,4
78,0.700049,9.389723,2.832143,4
79,3.900551,12.348318,5.630660,3
80,3.444098,9.647123,2.110615,5
81,5.880852,11.921100,2.917757,4
82,9.119552,8.090594,3.505271,5
83,8.944149,9.752688,1.080620,2
84,0.436048,6.376060,3.066460,5
85,2.158803,6.394177,5.292586,5
86,10.004452,6.698506,3.545071,7
87,6.018060,8.320912,0.807957,5
88,3.879549,6.850666,2.969957,5
89,2.674098,10.715788,0.975228,7
90,2.491402,8.945616,0.314672,9
91,2.541750,12.256486,3.850471,3
92,2.457497,11.035294,12.086357,6
93,6.577251,0.340288,4.569471,3
94,4.276702,8.249329,1.696200,6
95,5.755995,7.812918,2.939820,7
96,12.467302,12.437600,12.709900,4
97,4.798860,7.511482,-0.044386,5
98,8.486509,13.233176,0.594039,5
99,1.690449,10.648136,7.250257,3
100,6.489951,10.313194,14.314985,3
101,7.727297,0.593782,9.091810,5
102,5.589651,9.318940,4.131957,5
103,3.726398,12.048200,12.557314,5
104,11.212303,13.167794,8.782128,3
105,1.008206,10.691382,0.490114,5
106,2.458251,9.521160,3.774529,5
107,12.620500,11.687512,4.369730,3
108,1.539803,7.572871,0.499257,4
109,2.880198,7.654388,4.305657,5
110,3.366540,8.101820,13.986814,5
111,0.873448,8.975326,-0.079729,6
112,13.260802,11.899500,5.943100,3
113,6.948002,9.721512,0.781072,3
114,6.522839,2.549835,0.908743,3
115,6.145439,10.190400,11.310313,5
116,9.604897,13.906712,4.805960,2
117,13.755098,5.261160,2.079057,5
118,10.746500,6.244770,7.003471,5
119,2.731898,6.849988,7.056585,4
120,9.938798,11.829312,14.394486,3
121,6.693248,12.152612,6.696514,3
122,11.840752,8.941712,4.916186,4
123,11.631648,5.985040,3.971543,7
124,8.907903,7.387490,0.499143,3
125,10.234348,12.535512,6.555228,3
126,6.748951,13.964382,6.261457,4
127,11.265648,6.781318,2.172243,6
128,12.679051,13.541082,14.326557,4
129,8.113098,11.524988,7.509563,4
130,9.205498,9.974712,2.858871,3
131,12.948802,13.228712,3.192690,4
132,13.887053,4.856280,0.421386,4
133,0.918551,11.899688,6.346914,2
134,10.802589,5.092490,2.517615,7
135,7.274540,12.596700,1.550071,4
136,12.123402,11.262794,1.653157,3
137,12.298209,8.431918,2.101343,4
138,2.313151,3.931594,14.420929,3
139,13.088646,1.973477,9.872872,3
140,4.254529,0.940194,6.159830,5
141,6.176748,14.035482,12.023129,3
142,3.675551,7.959994,12.156171,4
143,8.471039,4.574094,6.820973,4
144,6.538002,3.909806,9.029786,4
145,6.708198,5.634788,11.675983,5
146,10.913759,11.623182,9.529214,4
147,5.692190,2.947910,3.164380,3
148,1.708202,4.415394,8.707050,2
149,4.913252,5.149966,8.985657,4
150,2.251400,9.103094,9.618457,4
151,1.804003,1.660012,12.715486,6
152,12.413851,4.600782,10.827303,4
