B_index,x_A,y_A,z_A,coordination_B
1,4.606150,9.366002,0.091031,5
2,12.515101,2.544340,11.356531,5
3,9.377335,2.737002,3.538734,6
4,3.903850,13.876204,9.569762,5
5,7.290550,8.712608,10.266744,4
6,12.361905,2.258080,3.948210,4
7,1.322175,9.208502,11.812003,2
8,11.025775,7.194298,13.257131,2
9,4.432401,2.333760,10.288869,5
10,0.718550,12.916896,14.620131,3
11,6.372950,13.588896,2.827534,5
12,12.478700,4.509190,12.935500,4
13,12.266745,9.698110,3.859869,3
14,7.801785,10.328238,9.321866,4
15,13.778099,13.410202,4.158662,4
16,1.068175,0.895902,10.795103,4
17,3.589675,12.529000,10.883866,5
18,10.350550,5.553278,10.437769,2
19,10.576200,12.868004,8.848531,5
20,5.915375,8.391092,4.216434,4
21,3.889375,4.027402,10.825097,5
22,11.184250,6.446194,9.326784,3
23,9.856575,0.197206,6.645431,4
24,13.840479,1.398810,6.392531,4
25,13.562476,12.176804,0.590462,5
26,4.012630,7.992102,8.575397,5
27,13.886700,5.446830,5.161297,3
28,7.182075,2.127610,1.774903,4
29,13.664423,6.961406,1.706331,5
30,11.639526,12.115104,6.402084,4
31,10.915065,13.178500,14.720331,5
32,3.172150,7.863204,3.724962,5
33,13.752675,1.865587,14.139476,3
34,11.404424,3.900702,14.001566,4
35,12.216576,7.606704,1.022828,5
36,7.698676,12.642596,4.245031,3
37,9.217450,11.457018,2.066934,5
38,7.043824,4.155111,9.677203,5
39,1.605575,1.488198,6.898169,4
40,5.366475,10.904802,14.777028,4
41,13.203475,3.965806,1.325569,4
42,4.351599,5.002398,13.980400,3
43,7.699824,4.708104,6.794531,4
44,0.798871,13.038400,1.293831,2
45,13.109965,5.342694,2.522634,3
46,5.140376,9.463500,6.400710,4
47,6.515024,6.963704,0.365634,3
48,11.951326,12.412102,8.047031,6
49,5.317375,4.331496,3.444097,2
50,3.917310,2.700502,6.084731,4
51,7.398150,3.837002,1.185769,3
52,5.475175,7.848670,5.613900,5
53,3.667350,14.202300,11.640800,4
54,8.406340,11.588796,11.589354,5
55,3.792050,1.803110,8.800410,5
56,1.964599,10.041894,1.906234,6
57,5.228715,14.059904,0.571576,4
58,13.670434,-0.084489,8.881414,6
59,1.219225,9.945204,6.162190,5
60,4.435850,5.728492,0.659028,4
61,10.423175,9.546858,11.339269,6
62,5.463060,6.113404,5.900434,5
63,3.232125,6.642792,7.752704,3
64,3.472240,7.307708,5.568303,4
65,12.939476,4.726604,14.722403,6
66,9.390676,3.364510,11.986266,2
67,8.131276,0.767502,1.091534,3
68,1.096950,2.975292,6.507570,3
69,5.281950,4.559602,5.169131,5
70,2.282900,12.555858,4.737697,4
71,0.623522,6.820592,11.200331,2
72,11.593900,9.365492,8.417269,4
73,6.595000,10.467304,6.580938,3
74,12.878850,8.032910,6.183966,5
75,0.162038,9.984096,2.148331,4
76,10.918095,8.619894,9.693738,3
77,0.489075,8.268018,6.406793,5
78,8.455890,7.140904,13.853764,2
79,13.898452,5.531494,13.604000,3
80,12.777050,1.025802,7.893710,4
81,8.618126,0.616246,5.609160,4
82,0.723850,6.870206,7.660654,3
83,8.425350,9.868040,14.503772,4
84,5.516805,10.270096,12.388131,5
85,3.574575,4.114190,0.137334,3
86,6.990301,5.469604,10.936831,4
87,10.225515,5.846040,4.273072,2
