B_index,x_A,y_A,z_A,coordination_B
1,1.419950,13.905637,12.163400,6
2,2.584325,0.568869,9.745770,6
3,5.689638,7.356298,2.116837,5
4,2.631350,8.233134,16.572063,6
5,10.632675,11.892634,10.642326,6
6,8.190410,3.779802,17.953758,5
7,12.948575,3.221398,4.577663,4
8,13.251950,2.048634,13.577717,6
9,0.826150,10.771268,11.856826,6
10,3.716687,13.870198,5.921674,4
11,3.749890,-0.088765,3.255537,6
12,2.887575,10.452916,4.180220,6
13,6.668838,11.272468,17.019997,6
14,4.430538,10.608466,5.451263,6
15,9.451275,11.662056,16.332574,6
16,12.183575,6.170168,3.677337,5
17,10.553687,0.061069,16.650197,6
18,0.933650,8.152400,13.411627,5
19,11.417738,2.280635,5.487163,5
20,7.275113,11.263365,1.355088,5
21,3.096275,2.787532,1.589920,4
22,3.521538,1.871135,14.779800,6
23,-0.053616,6.137966,11.629712,5
24,12.136138,11.852768,15.423626,6
25,9.662250,11.214934,9.222120,6
26,6.636912,7.720696,13.164974,6
27,8.083675,1.870598,15.210063,6
28,0.863088,5.213068,14.061400,5
29,7.649987,14.016886,17.005074,6
30,6.031610,13.481986,13.499074,5
31,8.234888,-0.236881,0.611263,4
32,9.782575,7.512266,4.729210,4
33,5.594325,0.789568,10.326112,6
34,-0.391038,6.848402,1.598780,7
35,13.955338,7.376968,5.815263,5
36,11.637650,1.393034,14.172147,6
37,5.066590,2.132466,9.101774,5
38,9.336187,11.869165,18.184900,6
39,7.872713,11.882606,9.137500,6
40,1.693638,12.221268,7.962340,5
41,2.979613,8.263660,2.896040,4
42,2.060462,15.668934,6.784626,4
43,11.123450,12.026900,8.776467,6
44,0.379325,13.873402,18.141474,7
45,-0.260888,3.550110,1.895390,5
46,9.779825,8.348930,18.173363,6
47,9.878875,13.159400,11.562200,6
48,2.550750,12.811568,6.707326,5
49,3.773813,2.060334,16.672900,5
50,5.698472,13.448768,15.166900,5
51,8.110650,10.294036,5.619510,5
52,11.423050,14.982002,1.005274,5
53,13.456125,-0.275098,4.776590,5
54,1.583838,14.641769,3.924590,3
55,10.326562,12.894556,13.422974,6
56,1.280313,0.557788,10.879263,6
57,5.979038,0.229102,7.128063,5
58,8.260050,13.824065,11.513463,6
59,2.798475,9.370698,-0.420274,6
60,4.157250,13.846834,15.417274,6
61,10.036538,10.187034,1.382337,6
62,-0.388725,5.108434,17.952151,4
63,12.771850,4.458966,9.907688,6
64,9.983925,3.038750,4.948537,5
65,5.135650,11.574700,7.738180,6
66,11.255632,14.830400,15.552797,6
67,7.331875,15.697200,16.763400,6
68,12.937000,14.800096,14.946926,6
69,9.583275,7.090732,11.918574,4
70,4.397938,5.325265,10.149474,6
71,7.420750,14.270298,12.951497,6
72,11.168300,-0.430265,9.083463,6
73,5.529012,0.113598,17.135947,5
74,9.357375,4.709868,13.261174,6
75,10.127687,2.537069,2.734974,4
76,11.538092,4.657560,8.792812,6
77,10.763475,15.459232,18.185763,6
78,0.161862,6.811380,4.273130,5
79,10.859052,8.324010,5.962563,5
80,7.732538,0.203402,15.110726,6
81,0.605925,9.809732,6.809037,5
82,-0.067650,4.539960,9.273863,6
83,8.344775,8.053934,12.443574,5
84,11.947082,3.053368,14.276663,7
85,5.049213,14.924934,14.315763,6
86,9.996812,9.445698,4.954237,6
87,-0.278438,9.567516,-0.229041,5
88,6.102972,9.201198,13.908967,6
89,1.368650,12.103568,1.999520,3
90,5.589575,9.160136,12.331826,6
91,5.063813,9.269676,5.908074,6
92,1.183075,7.573980,16.587167,5
93,12.049100,12.928100,7.049470,6
94,4.197013,5.288398,2.963730,4
95,3.418362,3.685232,17.294100,4
96,8.353513,14.868235,8.315049,6
97,0.957762,15.015900,7.851440,5
98,3.479387,10.941102,17.645587,6
99,12.992850,-0.387191,6.421326,6
100,5.609038,14.242497,9.463812,7
101,6.623038,10.929234,8.492474,7
102,-0.349187,7.770606,3.013063,6
103,2.762763,4.330350,10.303012,5
104,7.534737,0.013202,7.822726,6
105,3.413210,14.996968,14.070900,6
106,2.302025,15.105800,8.961012,5
107,1.335075,9.346834,0.482263,5
108,8.631392,9.750734,11.616763,5
109,4.901350,11.407034,9.603988,6
110,14.136336,10.855598,5.941574,5
111,6.756487,11.435902,10.353163,6
112,4.362938,7.719516,8.359988,7
113,8.350310,13.495732,7.240663,6
114,7.603538,3.290532,0.749226,4
115,6.816150,12.283968,7.512526,7
116,10.564782,7.171826,7.215726,5
117,0.894362,3.603734,15.293474,4
118,12.543350,7.487932,2.463174,5
119,11.531988,4.744160,15.145912,7
120,7.833692,10.503134,2.950051,4
121,6.207838,5.337431,2.074788,6
122,7.654487,10.345856,14.193274,6
123,3.383862,9.336465,15.192463,6
124,5.306813,9.064832,10.768363,4
125,0.729917,13.908900,10.591926,6
126,8.815538,0.452871,16.299100,6
127,5.370913,12.902156,10.674651,6
128,4.296450,12.959026,9.293826,6
129,0.720262,15.278568,0.183963,5
130,12.416938,-0.219574,0.308474,7
131,7.122925,7.320568,5.679049,4
132,9.852087,10.368234,10.810063,6
133,10.445112,11.526998,0.728374,4
134,10.986322,5.600166,13.232388,7
135,2.521675,0.241068,14.923826,4
136,5.907138,6.002368,0.581186,4
137,12.586613,11.750468,0.509251,6
138,12.566150,3.426530,11.326900,6
139,5.182412,9.438135,15.332112,6
140,10.980213,0.809266,12.657963,6
141,-0.335017,12.644700,0.232288,4
142,0.862238,9.322990,3.785563,5
143,0.866075,0.111134,14.563300,5
144,11.025025,-0.163465,6.810937,6
145,4.598787,6.172568,14.962763,4
146,11.055338,12.530400,5.813720,5
147,12.941213,3.689434,13.010107,6
148,12.636600,10.207598,5.449174,3
149,3.215110,7.657140,12.621747,6
150,9.829942,15.306593,0.760563,5
151,3.053587,9.335765,13.540307,5
152,12.611262,14.150546,11.858263,6
153,10.535550,14.532334,14.087574,6
154,3.197225,12.716086,-0.388612,5
155,2.653550,13.190634,14.408800,6
156,7.189487,13.581968,8.684326,7
157,9.429162,12.924932,5.973963,4
158,12.359392,3.100403,16.028307,6
159,1.745875,6.931403,7.862930,5
160,12.086487,0.159632,15.514826,7
161,5.817387,6.329368,13.740686,8
162,7.329202,0.419631,10.808363,4
163,9.447782,6.328098,1.666774,2
164,7.665050,11.588902,-0.225063,6
165,13.565213,12.140300,7.717088,5
166,8.205982,9.479832,1.491263,4
167,1.310650,13.750046,9.118163,6
168,12.475192,5.816966,14.509574,5
169,10.108525,6.132734,4.193414,4
170,8.237372,3.501468,10.924549,5
171,8.306487,14.455168,0.869537,5
172,2.953362,11.396398,5.826026,5
173,-0.147625,7.955868,17.653412,6
174,9.783475,2.127668,8.466960,5
175,2.091338,1.043766,6.235260,6
176,0.956350,1.304834,4.622663,6
177,13.405487,12.968365,10.854126,6
178,12.278600,13.568426,15.965312,5
179,9.693187,15.246034,9.550490,4
180,13.565975,6.200734,7.175563,6
181,10.251425,6.599046,17.281097,6
182,13.624625,11.752634,1.919637,6
183,4.863710,10.129834,1.410970,4
184,4.595120,13.239100,12.177500,6
185,11.687025,10.726334,11.189326,6
186,14.104687,12.907936,6.136826,5
187,3.362225,2.185734,6.227474,5
188,5.481460,13.388768,7.884900,6
189,11.133425,10.706534,5.017826,6
190,0.966887,13.814498,2.642280,4
191,0.757875,1.604166,9.515874,6
192,2.500560,5.897530,13.163627,5
193,6.299813,6.110932,7.297737,5
194,7.154702,7.990534,17.324363,6
195,6.662360,8.810598,6.243412,5
196,8.501313,5.676866,12.141200,4
197,-0.291308,2.128534,18.137668,4
198,0.313738,5.960368,8.424070,6
199,12.448000,10.460736,-0.478926,5
200,13.542692,2.300334,11.971826,6
201,11.056838,14.135732,12.331900,6
202,8.971225,6.861532,7.846237,5
203,9.801775,9.432036,9.006814,7
204,6.206738,5.767098,15.561126,4
205,2.461890,10.567400,16.421526,6
206,9.101438,6.196266,16.114200,7
207,8.228725,8.454265,0.011488,6
208,4.095625,6.376734,13.326112,5
209,5.606150,3.023466,4.545463,5
210,2.887375,1.006498,11.355863,7
211,6.914075,10.237234,11.391563,6
212,1.774100,2.583965,7.205037,6
213,8.848925,7.100032,3.012174,4
214,12.459687,10.124968,16.362912,6
215,9.073750,3.480668,1.781037,4
216,12.607838,1.868998,8.299088,6
217,8.884387,13.855634,14.339763,6
218,6.840238,1.110766,3.860326,4
219,10.270725,7.898130,8.926974,7
220,4.072338,1.213490,1.776074,4
221,12.151625,5.989934,9.810363,7
222,9.867938,15.558500,5.907137,3
223,6.132225,7.536770,8.887774,6
224,3.221740,4.288602,1.814763,4
225,1.686013,2.115598,14.281100,7
226,9.880172,8.032534,16.294012,6
227,0.252187,13.252734,7.733563,5
228,13.771638,6.716146,-0.194237,5
229,8.250162,1.895368,9.862007,6
230,13.878350,5.276320,2.685974,6
231,5.394675,14.165134,6.543037,5
232,13.107787,7.311068,4.379890,6
233,5.644570,9.201702,9.170863,6
234,0.139750,1.645002,2.130226,4
235,8.430938,8.981210,17.148200,6
236,1.041375,10.667832,8.066937,4
237,12.110625,1.560450,11.218900,6
238,4.454138,6.668334,0.149137,2
239,5.374725,1.298365,16.007267,6
240,7.157638,1.814598,6.839290,6
241,13.245175,12.574968,12.739074,6
242,6.093638,6.290098,10.332163,6
243,5.936175,4.333932,12.549163,7
244,7.871940,3.635732,12.454174,6
245,13.750300,14.604332,10.676063,6
246,10.821050,1.816802,-0.326412,5
247,5.118287,8.847534,2.753220,5
248,7.368613,4.727403,9.695874,6
249,1.237220,5.036310,12.255588,6
250,3.002038,13.608302,8.413674,5
251,2.678825,10.568206,12.340900,6
252,11.341662,6.891334,11.763663,5
253,13.905725,15.457732,7.682210,6
254,0.036750,9.403434,12.467363,6
255,13.883987,7.586032,15.679100,5
256,11.583738,3.518966,17.403226,6
257,11.772838,12.191898,3.955963,6
258,0.976662,6.346534,17.883212,5
259,9.129720,6.720398,0.160688,6
260,3.886013,8.063598,17.969163,6
261,7.070412,-0.374102,3.171063,4
262,10.984687,1.158931,8.163688,6
263,8.267275,1.650240,8.013937,5
264,1.489925,0.670566,3.137574,5
265,6.166287,1.284302,14.643449,6
266,4.874613,2.082466,13.641067,5
267,8.016487,8.516198,14.440551,6
268,2.851475,1.545490,4.591888,6
269,10.775000,8.901602,7.626874,5
270,2.301062,14.624034,5.550026,4
271,1.788425,3.792366,11.710327,6
272,13.330012,8.650932,9.201674,3
