B_index,x_A,y_A,z_A,coordination_B
1,-0.005363,6.641250,15.301579,6
2,4.041691,5.406646,6.658821,8
3,0.181446,0.109231,4.364021,4
4,7.597437,9.169946,5.282479,4
5,10.064194,5.937385,9.968142,2
6,4.046909,1.254054,3.853958,5
7,3.028237,2.911245,16.758258,5
8,8.153944,8.267469,0.722619,4
9,8.507546,6.589154,19.990258,4
10,4.006727,1.044831,0.250137,6
11,10.208237,2.583569,12.291695,6
12,7.782037,4.433392,14.740400,5
13,4.685328,0.581146,9.100800,4
14,2.778982,6.215154,13.670437,6
15,2.232346,8.908761,17.445642,5
16,6.963637,9.538723,10.986879,5
17,7.358609,5.940365,10.163058,3
18,6.243463,2.835469,19.755000,3
19,10.802263,4.123339,12.719558,7
20,1.994746,9.504354,6.160250,4
21,7.431709,2.361246,2.475279,5
22,3.714084,3.678346,6.533270,5
23,7.119818,4.570146,0.375642,7
24,7.809891,6.488231,12.619399,4
25,6.531194,2.746169,4.221821,5
26,1.335128,5.621615,17.273658,5
27,4.853724,3.270646,16.588142,4
28,1.683791,1.608169,19.634900,6
29,7.583146,2.728777,15.377058,6
30,3.349846,5.002185,9.253142,6
31,8.070991,4.185575,1.965970,7
32,6.649491,5.044680,2.614021,6
33,5.459346,9.253869,16.536700,5
34,7.611746,9.711731,13.823219,3
35,4.138837,6.209531,18.976909,5
36,5.892591,6.034031,18.859500,4
37,10.733772,8.947140,0.194858,4
38,4.113640,7.928777,8.900121,5
39,0.398918,1.394215,9.136679,5
40,0.255354,7.453731,5.438784,5
41,0.620728,10.176569,19.864489,4
42,8.956746,5.850385,17.116858,6
43,1.755446,7.200885,20.579939,4
44,8.973963,5.332769,19.072959,5
45,9.501074,4.664946,13.926642,6
46,9.567018,5.999585,15.659163,6
47,8.821991,11.019231,-0.186679,6
48,9.527591,9.174123,3.369340,6
49,2.688391,1.601705,17.752900,4
50,10.362974,3.348723,14.360709,5
51,1.534628,10.059554,11.733289,4
52,10.873991,10.460839,16.096900,4
53,9.521727,2.089177,5.915979,4
54,2.325163,0.834715,20.850621,6
55,5.338291,3.879720,2.594737,4
56,0.455354,3.759785,17.350319,6
57,8.759582,6.751554,4.678921,5
58,5.343746,7.641861,3.958542,3
59,3.717546,10.173755,19.539321,5
60,10.982882,1.477415,19.011019,5
61,4.857327,2.390954,9.289479,6
62,3.888672,6.980420,14.296829,5
63,8.353210,2.650846,17.360658,5
64,0.854028,8.399546,10.846279,6
65,9.926804,2.398985,16.965000,5
66,7.325418,1.468615,12.695595,4
67,6.507373,5.383269,8.734079,4
68,4.647646,11.122661,14.253089,5
69,3.953934,11.359431,7.811310,5
70,6.612309,8.185361,12.656342,7
71,1.855537,2.557885,8.620421,5
72,4.008074,5.347185,14.364000,5
73,2.158109,0.990677,7.879484,5
74,6.378484,3.736146,8.499421,5
