B_index,x_A,y_A,z_A,coordination_B
1,7.836178,4.993374,0.895822,5
2,4.113789,15.205900,4.622361,5
3,9.068122,8.541374,1.635522,5
4,4.224956,5.735450,4.207761,3
5,11.950441,1.100322,3.364340,5
6,6.323951,4.706248,9.200351,7
7,3.307611,13.312704,1.717022,6
8,13.520500,13.166148,2.217739,5
9,3.549435,15.538170,6.278355,7
10,3.336911,5.322374,7.599178,4
11,13.339756,7.461974,17.740684,4
12,11.010400,7.628148,6.685278,4
13,2.322489,14.491552,6.437580,6
14,12.884546,4.208170,6.869955,4
15,5.603435,15.506014,4.375622,5
16,9.541624,1.370852,2.021561,4
17,1.293067,3.468848,6.729955,4
18,3.190311,0.990387,6.608361,5
19,6.272389,3.863774,7.797184,4
20,4.052811,7.740396,4.494161,4
21,5.038222,0.511226,9.084616,5
22,-0.014578,1.956520,16.412184,6
23,4.356446,1.956220,2.443684,3
24,5.038189,1.971604,11.849122,6
25,0.149611,3.405910,8.485740,7
26,2.229289,9.016678,1.396390,6
27,5.225476,2.219722,9.877578,6
28,0.767246,14.907600,5.586878,5
29,2.858489,10.035566,5.930116,3
30,4.306756,0.748474,17.176100,4
31,4.669456,7.973448,8.500955,5
32,1.646478,10.983778,3.930660,2
33,8.355633,12.460404,5.091761,5
34,8.643365,15.247978,3.476684,6
35,1.350511,5.052574,3.734245,3
36,0.638489,6.722130,9.654610,4
37,0.398489,14.110376,1.541739,5
38,2.837611,3.942174,6.656684,5
39,0.016467,7.436230,1.642861,5
40,4.182989,3.499448,17.518341,6
41,6.327751,2.347548,15.342222,5
42,12.962089,12.472848,9.234239,3
43,2.710911,5.009878,1.304822,6
44,1.469978,7.595430,0.732661,6
45,9.838835,7.373774,0.642794,4
46,1.868140,7.759478,10.019816,6
47,10.936467,0.733652,1.917722,5
48,0.290078,3.997322,0.662268,2
49,6.007180,1.653326,6.733739,4
50,12.259291,11.610826,5.678522,4
51,1.861122,13.598922,0.646639,5
52,6.719978,1.774748,5.225050,4
53,6.492078,5.447748,6.997750,7
54,2.886522,1.920852,0.956361,5
55,2.223622,6.240274,0.062978,6
56,9.250751,4.106026,1.561278,5
57,5.053333,8.325270,3.194878,6
58,11.737522,2.695422,4.276510,3
59,4.601089,4.570374,0.765825,6
60,12.609933,-0.430648,3.867522,6
61,7.514167,2.546552,6.866439,4
62,1.607822,0.862374,7.627622,4
63,6.174944,4.601490,1.563522,5
64,-0.218367,15.603274,4.320961,5
65,6.422590,5.050304,3.588661,5
66,10.977678,15.730204,4.720170,7
67,7.071121,5.455110,5.250639,6
68,7.815254,4.045178,4.188661,6
69,10.042489,7.724390,4.858461,4
70,12.055089,3.415174,1.322578,6
71,10.722631,14.239006,5.501261,7
72,2.587989,12.902352,7.240084,6
73,9.578144,15.712622,2.053322,7
74,11.445444,10.866852,2.811239,5
75,3.301311,11.575848,6.272661,3
76,10.479167,6.459774,7.705170,6
77,8.543322,2.712848,2.594284,6
78,0.208356,3.497426,3.590070,4
79,1.382767,14.433574,3.123160,5
80,10.399033,3.564148,0.472661,6
81,7.312341,6.033152,2.355278,5
82,10.716861,4.151680,4.498384,2
83,3.335278,3.930180,8.658261,5
84,5.101067,3.480452,8.829122,5
85,13.101744,2.594826,6.280222,4
86,8.640231,6.576722,5.066978,5
87,11.802767,4.884870,7.834784,6
88,12.764531,1.856574,0.414081,7
89,13.124756,3.492948,0.040739,6
90,9.415610,0.607148,5.822710,4
91,11.040689,2.160178,8.425516,6
92,11.082301,15.078352,7.909355,6
93,7.305522,3.342074,1.299178,5
94,3.137210,14.960452,1.199039,3
95,10.959900,1.975144,0.691402,7
96,9.595365,0.967974,8.860339,5
97,10.341100,1.330774,7.057222,6
98,10.056778,4.689052,7.792839,5
99,12.618846,1.202426,8.918639,6
100,7.371422,15.680578,2.184022,6
101,10.854278,3.641722,8.905990,6
102,9.089689,5.992256,8.609045,6
103,6.519189,9.267274,3.181539,6
104,2.967378,8.250926,5.905916,5
105,7.591667,4.365822,10.344378,5
106,-0.116211,9.253448,6.333461,5
107,6.927333,12.833578,3.881190,6
108,6.200878,0.143922,6.022822,5
109,4.867633,7.601304,1.179984,6
110,8.215846,2.326622,4.579884,4
111,1.726367,9.544078,8.864530,6
112,4.032689,6.268666,0.437978,6
113,0.395011,11.718422,17.305300,4
114,7.549256,6.372356,8.086390,7
115,0.014954,10.732822,-0.039016,5
116,12.393333,1.373674,7.405422,6
117,2.229311,0.238074,1.040161,4
118,-0.283211,3.826170,6.826278,5
119,9.446678,4.141296,3.266939,5
120,5.555578,6.335548,8.567161,7
121,12.707122,9.938104,2.506178,4
122,5.748378,9.152644,7.580090,6
123,1.308622,9.845374,2.540840,4
124,5.749078,0.933265,18.176484,5
125,1.657046,11.293074,9.501931,5
126,6.905667,14.686304,3.464810,5
127,2.610478,12.132100,0.799009,6
128,2.860889,15.698674,7.843322,7
129,2.751278,0.146226,4.938778,4
130,3.085630,3.440722,0.342684,6
131,0.149711,2.794748,5.405678,4
132,1.879489,9.231822,6.977022,5
133,1.240789,12.624048,8.483650,5
134,0.592508,14.164716,8.763139,6
135,4.982140,9.190374,0.225697,6
136,4.494456,12.136300,7.322860,7
137,4.195856,13.384678,8.487078,7
138,1.177722,15.535600,7.264584,7
139,2.563189,14.107922,8.347022,7
140,5.441890,13.485648,7.056350,6
141,5.666289,10.815674,8.288722,6
