B_index,x_A,y_A,z_A,coordination_B
1,12.850462,15.152115,0.061504,5
2,10.854806,-0.011062,6.689404,5
3,11.090806,4.855577,4.227911,6
4,15.462862,12.906268,0.486796,4
5,2.605738,1.279277,2.383096,3
6,2.019744,16.113600,8.697560,5
7,0.611836,2.308415,9.667716,5
8,7.750190,14.868962,4.655856,4
9,3.181962,2.878008,10.588907,4
10,4.465262,1.668192,10.523393,5
11,13.614062,15.212168,8.260293,7
12,8.639175,8.626688,0.727196,6
13,14.456294,4.027770,7.742922,6
14,11.196491,12.315377,10.890004,5
15,1.384131,13.845738,6.262985,7
16,0.727431,6.471277,3.834596,6
17,7.857438,0.540478,10.705615,6
18,9.884962,4.188620,9.200389,4
19,1.359050,16.377430,1.236304,7
20,13.155038,4.615820,11.026800,5
21,12.567400,15.130300,3.064804,5
22,3.452331,1.138570,8.972693,5
23,6.190730,15.648938,12.706915,5
24,13.651662,10.308130,7.450393,6
25,11.874994,4.154592,6.458626,7
26,7.774220,14.855348,12.091400,5
27,4.513362,15.173685,12.033404,5
28,11.350741,10.004100,2.806104,3
29,6.915900,11.713385,11.124604,5
30,14.931194,7.148570,4.680193,4
31,8.346241,15.405938,7.569004,6
32,1.805169,5.915477,5.010689,6
33,4.984531,11.879100,9.205689,7
34,4.748830,2.390108,4.799396,5
35,11.835769,2.945615,3.773811,6
36,4.326531,10.915700,10.647607,5
37,1.081020,3.252450,3.243607,6
38,2.251531,13.380288,4.923420,5
39,10.352231,9.522420,9.706589,6
40,14.414162,3.188915,4.810307,5
41,3.118194,16.365318,12.814393,6
42,13.594725,3.901992,12.615104,5
43,2.645325,9.687685,8.247578,4
44,11.484469,15.364877,10.444489,7
45,14.826962,14.253330,12.317800,7
46,8.136262,9.407188,12.290900,5
47,7.717669,13.269928,3.742389,6
48,15.166369,8.438788,13.463900,6
49,2.475338,14.654977,2.084885,7
50,4.373162,11.273130,4.597546,4
51,11.386400,5.884492,6.949093,5
52,15.258000,3.893592,9.333407,6
53,13.083625,6.615623,12.963193,5
54,2.130038,6.342585,10.682711,4
55,4.004956,2.441192,12.656046,7
56,12.692894,3.513292,7.949685,5
57,8.335061,6.109523,11.065504,6
58,3.566840,11.429992,3.273370,5
59,1.584931,17.983715,12.832000,6
60,11.601069,3.510592,0.812107,4
61,7.380669,10.185292,0.658696,6
62,13.328438,8.417615,13.105589,7
63,14.853106,13.346092,8.280107,7
64,10.067294,9.602160,8.146526,6
65,0.164994,2.445390,2.010007,7
66,6.686525,17.184900,13.651507,7
67,8.635962,2.854808,9.040215,7
68,12.200721,9.057777,4.217504,6
69,6.629969,6.191508,14.074022,6
70,8.994110,1.999185,13.077889,6
71,2.583562,11.083192,1.928707,4
72,8.981631,8.140608,13.356700,6
73,12.813894,11.935600,4.751611,3
74,7.105244,5.470508,1.233207,7
75,14.493569,9.805392,6.038811,5
76,12.200800,9.441092,7.847207,4
77,14.500069,4.194815,14.063404,4
78,8.572106,12.318692,11.718706,5
79,10.017462,3.181092,4.354511,8
80,11.264531,8.904492,6.814493,6
81,4.969175,12.642392,0.982696,5
82,14.919700,10.643092,8.677156,4
83,7.727980,13.793192,7.827889,6
84,5.593394,8.988677,0.700596,5
85,9.117869,13.848618,11.801804,5
86,4.028825,7.623192,12.788366,6
87,8.807138,3.198392,7.006340,5
88,10.795556,6.179715,0.245307,6
