B_index,x_A,y_A,z_A,coordination_B
1,5.326302,-0.035984,2.592053,5
2,1.831651,2.895550,13.622807,5
3,5.606451,0.622192,1.039760,8
4,3.301124,3.678238,0.706647,5
5,5.195900,2.834392,4.412210,4
6,4.975924,3.899008,1.598340,6
7,5.383776,14.710908,6.002847,5
8,2.176924,3.453592,5.797480,5
9,6.139976,4.970862,2.487733,4
10,1.465380,15.890800,5.243220,5
11,6.037249,8.565846,13.346500,5
12,16.132951,6.779640,2.918050,4
13,5.745873,10.712400,1.186947,6
14,4.700573,4.441538,3.190733,3
15,3.029751,8.296746,0.490753,5
16,0.932127,5.421208,5.635747,6
17,3.883830,0.554646,3.763953,5
18,5.714120,15.934608,12.517707,7
19,4.875324,0.176266,5.494407,5
20,9.110330,3.380946,4.820393,4
21,0.129254,5.089322,4.100287,5
22,8.073176,2.787238,3.512840,6
23,2.773610,15.443385,3.763133,6
24,4.460651,5.068062,6.672167,3
25,3.139576,14.638414,5.249107,7
26,11.412244,8.719992,11.229403,4
27,6.040127,1.585484,5.426060,5
28,5.170598,8.926092,5.683240,5
29,7.110976,1.431446,0.477987,5
30,8.036076,2.678238,1.439207,5
31,9.639820,3.726646,8.224010,3
32,6.428327,2.148692,3.608247,5
33,7.377476,1.048276,4.670593,6
34,17.379376,15.029614,4.724010,4
35,3.631149,3.563446,6.839860,4
36,0.937727,2.868580,4.899360,6
37,5.213398,1.632962,2.731353,6
38,1.194076,2.642892,3.261787,5
39,2.129073,1.343108,4.386560,5
40,10.271451,3.036560,3.293207,6
41,2.722576,12.960700,5.025180,7
42,3.230551,6.740046,4.132483,3
43,8.953150,5.921746,6.160540,2
44,4.076550,5.309954,0.577260,5
45,0.360263,5.327246,7.148213,4
46,16.892427,4.249216,5.451560,6
47,10.645927,4.395900,4.339740,6
48,1.385751,7.439646,0.098760,5
49,9.431949,9.734580,6.110583,5
50,7.848700,4.270838,2.172300,5
51,8.089649,0.487474,7.393573,6
52,14.352774,4.223846,6.830647,6
53,11.664900,5.968538,7.284793,4
54,11.450400,1.575246,3.643993,4
55,1.825853,4.103146,3.917840,6
56,12.887027,7.944046,0.836722,6
57,10.802276,4.738462,2.667640,5
58,15.161676,8.850916,0.700807,5
59,9.599602,6.744946,0.658753,5
60,11.732000,3.628840,0.274320,3
61,13.759127,16.061992,2.368040,7
62,9.923073,8.933774,2.976840,5
63,11.745798,14.792362,5.173630,5
64,13.924054,4.212754,2.250247,3
65,15.332600,4.928254,5.654273,4
66,15.029500,6.085738,4.367747,4
67,0.351615,4.869030,1.172887,3
68,5.757798,5.367646,5.586093,3
69,16.673981,9.731916,0.634007,4
70,11.167073,6.916520,8.601847,4
71,17.075476,2.445546,5.868447,3
72,1.149151,1.446938,0.724213,4
73,2.005751,14.699362,2.529907,4
74,14.411700,2.454040,4.525580,6
75,14.500814,2.780800,7.439987,6
76,12.877100,1.289154,4.661063,6
77,14.592476,2.774354,2.799040,4
78,0.961351,4.915254,2.729787,5
79,12.957914,2.060892,7.385460,6
80,16.972400,7.673762,6.228493,2
81,17.075700,7.501592,8.818163,4
82,13.354773,6.665262,13.719313,6
83,8.728594,5.055792,4.876047,5
84,15.084498,0.162646,6.229487,5
85,9.455349,5.486746,2.110240,5
86,10.326500,1.515740,2.335147,4
87,13.491200,7.333216,2.446187,4
88,7.629180,6.489746,11.639160,6
