B_index,x_A,y_A,z_A,coordination_B
1,6.139634,14.071823,7.939086,3
2,0.329048,5.857270,3.133344,4
3,7.412348,2.124977,7.092570,4
4,6.171266,5.605482,5.816156,4
5,3.715766,2.512392,-0.264142,3
6,5.220997,4.120323,6.810186,4
7,3.362652,6.042208,2.060472,3
8,6.845331,1.853447,4.376220,3
9,2.057983,6.120447,3.382550,4
10,2.265560,8.395042,3.838286,4
11,6.660434,4.204190,0.657928,4
12,1.056083,3.342823,5.256590,3
13,5.861769,2.562423,7.155858,7
14,2.839183,6.808185,6.287958,3
15,8.348227,1.961885,3.490486,4
16,13.105166,2.717377,6.202486,5
17,7.578531,11.162638,14.708900,3
18,4.046517,11.488585,14.743370,3
19,0.504883,1.406490,1.747342,3
20,4.480717,1.499347,6.983758,6
21,3.734880,10.989700,5.790358,5
22,13.049697,8.338723,1.922430,5
23,5.924387,1.409015,5.764000,6
24,13.898431,6.392938,6.419516,3
25,9.338160,5.010815,6.048280,4
26,-0.132717,1.799223,5.592244,5
27,0.451217,3.987247,0.268472,2
28,3.284831,3.104962,2.849058,2
29,7.672500,7.191347,3.351986,3
30,9.667131,4.119938,1.397314,5
31,7.713186,12.981770,-0.301928,3
32,2.941334,1.097823,9.498928,3
33,4.009734,8.782677,3.574886,6
34,4.909448,2.389923,8.644958,5
35,2.114783,3.678277,8.440042,3
36,2.738248,6.457538,0.190527,3
37,9.267790,13.907015,6.187616,2
38,2.634586,3.489162,4.458714,3
39,7.501283,7.779008,4.900528,3
40,2.983534,8.462708,6.912760,4
41,-0.177179,13.351362,0.576714,6
42,7.334740,1.409715,0.337274,3
43,1.281414,0.484515,13.946274,4
44,13.311800,9.443938,3.387486,5
45,7.676334,6.593038,1.844172,5
46,7.889148,4.641762,1.672890,5
47,12.453834,5.262915,1.350228,5
48,4.801837,12.106323,0.865172,3
49,13.719721,6.689650,1.871614,5
50,14.167752,0.309962,0.620572,4
51,11.244200,3.600340,14.512900,4
52,11.360500,5.301547,4.873144,4
53,10.584600,5.489320,1.124586,5
54,10.038748,3.988738,7.479080,5
55,12.618514,5.316780,10.231986,3
56,-0.012352,3.352038,1.905758,4
57,11.693867,2.709015,3.238400,4
58,8.582677,11.136322,4.380544,3
59,12.848620,3.702147,2.259558,5
