P_GPa,T_K,x_B,G_second_eV_per_atom,sigma_second_eV_per_atom,lower_1sigma,upper_1sigma
0,1500,0.8119999999999999,-7.406012443305821,1.8116849688670038,-9.217697412172825,-5.594327474438817
0,1500,0.813,-7.436572783180442,1.8408410190013245,-9.277413802181767,-5.595731764179118
0,1500,0.814,-7.466987626270646,1.8702897811263994,-9.337277407397044,-5.596697845144246
0,1500,0.815,-7.497255980113581,1.9000307203594713,-9.397286700473053,-5.59722525975411
0,1500,0.816,-7.527376852246405,1.9300633520241233,-9.45744020427053,-5.597313500222282
0,1500,0.817,-7.557349250206274,1.9603872395978255,-9.517736489804099,-5.596962010608449
0,1500,0.818,-7.5871721815303275,1.9910019927406801,-9.578174174271007,-5.596170188789648
0,1500,0.819,-7.616844653755724,2.0219072654033186,-9.638751919159041,-5.594937388352405
0,1500,0.82,-7.646365674419612,2.0531027540116398,-9.699468428431253,-5.593262920407972
0,1500,0.821,-7.675734251059145,2.084588195726106,-9.760322446785251,-5.59114605533304
0,1500,0.822,-7.704949391211475,2.1163633667731716,-9.821312757984646,-5.588586024438303
0,1500,0.823,-7.734010102413748,2.1484280808464336,-9.88243818326018,-5.585582021567315
0,1500,0.824,-7.762915392203123,2.1807821875750384,-9.943697579778162,-5.582133204628084
0,1500,0.825,-7.791664268116743,2.2134255710569395,-10.005089839173682,-5.5782386970598035
0,1500,0.826,-7.820255737691767,2.2463581484545214,-10.066613886146289,-5.573897589237245
0,1500,0.827,-7.848688808465343,2.279579868650274,-10.128268677115617,-5.569108939815068
0,1500,0.828,-7.876962487974623,2.313090710960067,-10.19005319893469,-5.5638717770145565
0,1500,0.829,-7.905075783756754,2.3468906839018167,-10.251966467658571,-5.558185099854937
0,1500,0.83,-7.933027703348893,2.380979824017184,-10.314007527366076,-5.552047879331709
0,1500,0.831,-7.960817254288191,2.4153581947442126,-10.376175449032404,-5.545459059543978
0,1500,0.832,-7.988443444111793,2.450025885338678,-10.43846932945047,-5.538417558773115
0,1500,0.833,-8.015905280356861,2.484983009842148,-10.50088829019901,-5.530922270514713
0,1500,0.834,-8.043201770560538,2.5202297060947174,-10.563431476655255,-5.5229720644658205
0,1500,0.835,-8.070331922259978,2.555766134790495,-10.626098057050473,-5.514565787469483
0,1500,0.836,-8.097294742992332,2.591592478573968,-10.6888872215663,-5.505702264418364
0,1500,0.837,-8.12408924029475,2.627708941175485,-10.751798181470235,-5.4963802991192665
0,1500,0.838,-8.150714421704388,2.6641157465840624,-10.81483016828845,-5.486598675120325
0,1500,0.839,-8.177169294758391,2.7008131382559406,-10.877982433014331,-5.476356156502451
0,1500,0.84,-8.203452866993917,2.7378013783572177,-10.941254245351136,-5.465651488636699
0,1500,0.841,-8.22956414594811,2.775080747039103,-11.004644892987214,-5.454483398909007
0,1500,0.842,-8.255502139158125,2.81265154174426,-11.068153680902384,-5.442850597413865
0,1500,0.843,-8.281265854161116,2.8505140765429138,-11.131779930704031,-5.430751777618203
0,1500,0.844,-8.30685429849423,2.8886686814973057,-11.195522979991535,-5.418185616996924
0,1500,0.845,-8.332266479694624,2.92711570205327,-11.259382181747894,-5.405150777641355
0,1500,0.846,-8.357501405299445,2.965855498457683,-11.323356903757128,-5.391645906841761
0,1500,0.847,-8.38255808284584,3.0048884452006215,-11.38744652804646,-5.377669637645218
0,1500,0.848,-8.407435519870967,3.044214930481085,-11.451650450352052,-5.363220589389883
0,1500,0.849,-8.43213272391198,3.083835355695281,-11.515968079607262,-5.348297368216699
0,1500,0.85,-8.456648702506019,3.123750134946364,-11.580398837452384,-5.3328985675596545
0,1500,0.851,-8.480982463190252,3.163959694574738,-11.644942157764989,-5.317022768615514
0,1500,0.852,-8.505133013501815,3.2044644727079348,-11.70959748620975,-5.300668540793881
0,1500,0.853,-8.529099360977865,3.245264918829232,-11.774364279807097,-5.283834442148633
0,1500,0.854,-8.552880513155554,3.286361493364109,-11.839242006519662,-5.266519019791445
0,1500,0.855,-8.576475477572028,3.327754667283818,-11.904230144855847,-5.24872081028821
0,1500,0.856,-8.599883261764449,3.3694449217251963,-11.969328183489644,-5.230438340039252
0,1500,0.857,-8.623102873269959,3.4114327476261135,-12.034535620896072,-5.211670125643845
0,1500,0.858,-8.646133319625713,3.4537186453757287,-12.099851965001442,-5.192414674249985
0,1500,0.859,-8.668973608368864,3.49630312447901,-12.165276732847873,-5.1726704838898545
0,1500,0.86,-8.691622747036563,3.5391867032347784,-12.230809450271341,-5.152436043801785
0,1500,0.861,-8.714079743165957,3.5823699084267826,-12.29644965159274,-5.1317098347391745
0,1500,0.862,-8.7363436042942,3.625853275027104,-12.362196879321305,-5.110490329267096
0,1500,0.863,-8.75841333795844,3.6696373459114753,-12.428050683869916,-5.0887759920469655
0,1500,0.864,-8.780287951695836,3.7137226715858747,-12.49401062328171,-5.066565280109962
0,1500,0.865,-8.801966453043537,3.7581098099239862,-12.560076262967524,-5.04385664311955
0,1500,0.866,-8.823447849538685,3.8027993259149873,-12.626247175453672,-5.020648523623697
0,1500,0.867,-8.844731148718449,3.847791791421261,-12.69252294013971,-4.996939357297188
0,1500,0.868,-8.865815358119962,3.8930877849455654,-12.758903143065528,-4.972727573174396
0,1500,0.869,-8.886699485280387,3.9386878914072714,-12.825387376687658,-4.948011593873115
0,1500,0.87,-8.907382537736872,3.984592701927258,-12.89197523966413,-4.922789835809614
0,1500,0.871,-8.927863523026568,4.030802813621127,-12.958666336647696,-4.897060709405441
0,1500,0.872,-8.948141448686627,4.077318829400324,-13.025460278086952,-4.870822619286303
0,1500,0.873,-8.9682153222542,4.124141357780895,-13.092356680035095,-4.844073964473304
0,1500,0.874,-8.988084151266436,4.1712710126994805,-13.159355163965916,-4.816813138566956
0,1500,0.875,-9.00774694326049,4.218708413336318,-13.226455356596809,-4.789038529924171
0,1500,0.876,-9.027202705773513,4.266454183944873,-13.293656889718386,-4.76074852182864
0,1500,0.877,-9.04645044634265,4.314508953687907,-13.360959400030557,-4.731941492654743
0,1500,0.878,-9.065489172505064,4.362873356479618,-13.428362528984682,-4.702615816025446
0,1500,0.879,-9.084317891797895,4.411548030833696,-13.495865922631591,-4.672769860964198
0,1500,0.88,-9.102935611758301,4.460533619716961,-13.563469231475263,-4.64240199204134
0,1500,0.881,-9.121341339923436,4.5098307704084215,-13.631172110331857,-4.611510569515015
0,1500,0.882,-9.139534083830442,4.559440134363476,-13.698974218193918,-4.580093949466966
0,1500,0.883,-9.157512851016474,4.609362367083077,-13.76687521809955,-4.548150483933397
0,1500,0.884,-9.175276649018691,4.659598127987644,-13.834874777006336,-4.515678521031047
0,1500,0.885,-9.192824485374231,4.710148080295549,-13.902972565669781,-4.482676405078682
0,1500,0.886,-9.210155367620256,4.761012890905934,-13.971168258526191,-4.449142476714322
0,1500,0.887,-9.227268303293913,4.812193230285769,-14.039461533579683,-4.415075073008144
0,1500,0.888,-9.244162299932352,4.863689772360898,-14.10785207229325,-4.380472527571454
0,1500,0.889,-9.260836365072729,4.9155031944109755,-14.176339559483704,-4.345333170661753
0,1500,0.89,-9.277289506252194,4.967634176968093,-14.244923683220286,-4.309655329284101
0,1500,0.891,-9.293520731007895,5.0200834037189805,-14.313604134726877,-4.273437327288915
0,1500,0.892,-9.309529046876989,5.07285156141061,-14.3823806082876,-4.2366774854663785
0,1500,0.893,-9.325313461396618,5.125939339759115,-14.451252801155732,-4.199374121637503
0,1500,0.894,-9.340872982103942,5.179347431361819,-14.520220413465761,-4.161525550742123
0,1500,0.895,-9.356206616536111,5.233076531612356,-14.589283148148468,-4.123130084923755
0,1500,0.896,-9.371313372230269,5.287127338618644,-14.658440710848913,-4.0841860336116245
0,1500,0.897,-9.386192256723579,5.3415005531237085,-14.727692809847287,-4.04469170359987
0,1500,0.898,-9.400842277553181,5.396196878429162,-14.797039155982343,-4.004645399124019
0,1500,0.899,-9.415262442256232,5.451217020321302,-14.866479462577534,-3.96404542193493
0,1500,0.9,-9.429451758369892,5.506561686999672,-14.936013445369564,-3.9228900713702197
0,1800,0.1,5.716672391342909,4.610232215707631,1.106440175635278,10.32690460705054
0,1800,0.101,5.67723191872045,4.565183913747718,1.1120480049727322,10.242415832468168
0,1800,0.10200000000000001,5.638115259309858,4.520392798731048,1.1177224605788103,10.158508058040905
0,1800,0.10300000000000001,5.599321320389242,4.475858314777262,1.1234630056119803,10.075179635166503
0,1800,0.10400000000000001,5.560849009236708,4.431579907697266,1.1292691015394425,9.992428916933974
0,1800,0.10500000000000001,5.522697233130357,4.3875570250417635,1.1351402080885933,9.91025425817212
0,1800,0.10600000000000001,5.484864899348295,4.343789116151414,1.1410757831968814,9.828654015499708
0,1800,0.10700000000000001,5.44735091516863,4.300275632208719,1.1470752829599107,9.74762654737735
0,1800,0.10800000000000001,5.410154187869459,4.257016026291654,1.1531381615778047,9.667170214161114
0,1800,0.10900000000000001,5.373273624728894,4.21400975342917,1.159263871299724,9.587283378158062
0,1800,0.11,5.336708133025036,4.171256270658573,1.1654518623664627,9.507964403683609
0,1800,0.111,5.300456620035989,4.128755037084933,1.171701582951056,9.429211657120923
0,1800,0.112,5.26451799303986,4.086505513942517,1.178012479097343,9.351023506982376
0,1800,0.113,5.228891159314748,4.04450716465841,1.1843839946563381,9.273398323973158
0,1800,0.114,5.193575026138761,4.002759454918343,1.1908155712204183,9.196334481057104
0,1800,0.115,5.1585685007900075,3.96126185273487,1.1973066480551373,9.119830353524877
0,1800,0.116,5.123870490546585,3.9200138285179364,1.2038566620286484,9.04388431906452
0,1800,0.117,5.089479902686607,3.8790148551479886,1.2104650475386185,8.968494757834595
0,1800,0.11800000000000001,5.055395644488166,3.8382644080516837,1.2171312364364821,8.89366005253985
0,1800,0.11900000000000001,5.021616623229376,3.7977619652803445,1.223854657949032,8.819378588509721
0,1800,0.12000000000000001,4.988141746188337,3.757507007591235,1.2306347385971015,8.745648753779571
0,1800,0.12100000000000001,4.9549699206431566,3.7174990185317953,1.2374709021113612,8.672468939174951
0,1800,0.122,4.922100053871936,3.677737484526952,1.2443625693449838,8.599837538398887
0,1800,0.123,4.889531053152785,3.6382218949696448,1.2513091581831404,8.52775294812243
0,1800,0.124,4.8572618257638,3.598951742314669,1.258310083449131,8.456213568078468
0,1800,0.125,4.8252912789830935,3.5599265221760183,1.2653647568070752,8.385217801159111
0,1800,0.126,4.793618320088763,3.5211457334278293,1.2724725866609337,8.314764053516592
0,1800,0.127,4.76224185635892,3.482608878309129,1.2796329780497913,8.244850734668049
0,1800,0.128,4.731160795071663,3.4443154625324914,1.2868453325391713,8.175476257604155
0,1800,0.129,4.700374043505102,3.406264995396823,1.2941090481082789,8.106639038901925
0,1800,0.13,4.669880508937336,3.3684569899044146,1.3014235190329213,8.03833749884175
0,1800,0.131,4.639679098646473,3.3308909628824614,1.3087881357640119,7.970570061528935
0,1800,0.132,4.609768719910615,3.2935664351092395,1.316202284801376,7.903335155019855
0,1800,0.133,4.58014828000787,3.256482931445146,1.3236653485627237,7.836631211453016
0,1800,0.134,4.550816686216341,3.219639980968794,1.3311767052475467,7.770456667185135
0,1800,0.135,4.52177284581413,3.1830371171184186,1.3387357286957116,7.704809962932549
0,1800,0.136,4.493015666079346,3.146673877838783,1.3463417882405633,7.639689543918129
0,1800,0.137,4.464544054290091,3.110549805733875,1.3539942485562158,7.575093860023966
0,1800,0.138,4.436356917724468,3.074664448225594,1.3616924694988741,7.511021365950062
0,1800,0.139,4.408453163660585,3.0390173577187514,1.369435805941834,7.447470521379337
0,1800,0.14,4.380831699376541,3.003608091772612,1.3772236076039293,7.384439791149154
0,1800,0.14100000000000001,4.3534914321504505,2.96843621327932,1.3850552188711305,7.321927645429771
0,1800,0.14200000000000002,4.326431269260407,2.9335012906494593,1.392929978610948,7.259932559909867
0,1800,0.14300000000000002,4.299650117984522,2.898802898005136,1.4008472199793864,7.198453015989658
0,1800,0.14400000000000002,4.273146885600897,2.8643406153808506,1.4088062702200466,7.137487500981748
0,1800,0.14500000000000002,4.24692047938764,2.8301140289325826,1.4168064504550575,7.077034508320223
0,1800,0.14600000000000002,4.220969806622848,2.796122731155389,1.4248470754674587,7.017092537778237
0,1800,0.14700000000000002,4.195293774584634,2.762366321109982,1.4329274534746523,6.9576600956946155
0,1800,0.14800000000000002,4.169891290551098,2.728844404658611,1.4410468858924865,6.898735695209709
0,1800,0.14900000000000002,4.144761261800347,2.6955565947107583,1.4492046670895884,6.8403178565111045
0,1800,0.15000000000000002,4.119902595610483,2.662502511479023,1.4574000841314603,6.782405107089506
0,1800,0.15100000000000002,4.09531419925961,2.62968178274573,1.4656324165138797,6.72499598200534
0,1800,0.15200000000000002,4.070994980025834,2.597094044140696,1.4739009358851378,6.668089024166529
0,1800,0.153,4.046943845187262,2.5647389394307254,1.4822049057565367,6.6116827846179875
0,1800,0.154,4.023159702021992,2.5326161208213303,1.490543581200662,6.555775822843323
0,1800,0.155,3.999641457808135,2.500725249271288,1.4989162085368468,6.500366707079423
0,1800,0.156,3.976388019823794,2.4690659948205806,1.5073220250032136,6.445454014644374
0,1800,0.157,3.953398295347071,2.4376380369323973,1.5157602584146739,6.3910363322794685
0,1800,0.158,3.930671191656072,2.40644106484981,1.5242301268062621,6.337112256505883
0,1800,0.159,3.9082056160289023,2.3754747779678316,1.5327308380610707,6.283680393996734
0,1800,0.16,3.886000475743664,2.344738886221559,1.5412615895221053,6.230739361965223
0,1800,0.161,3.8640546780784657,2.314233110491183,1.5498215675872826,6.178287788569649
0,1800,0.162,3.842367130311409,2.2839571830246093,1.5584099472867998,6.126324313336019
0,1800,0.163,3.8209367397206,2.2539108478785583,1.5670258918420417,6.074847587599159
0,1800,0.164,3.799762413584139,2.224093861378977,1.5756685522051619,6.023856274963116
0,1800,0.165,3.778843059180138,2.1945059926016905,1.5843370665784473,5.973349051781828
0,1800,0.166,3.7581775837866935,2.165147023874204,1.5930305599124894,5.923324607660898
0,1800,0.167,3.7377648946819146,2.13601675129969,1.6017481433822245,5.873781645981605
0,1800,0.168,3.717603899143907,2.107114985304138,1.6104889138397689,5.824718884448044
0,1800,0.169,3.6976935044507715,2.078441551207787,1.6192519532429843,5.776135055658559
0,1800,0.17,3.6780326178806146,2.0499962898219413,1.6280363280586734,5.728028907702556
0,1800,0.171,3.658620146711542,2.0217790580723407,1.6368410886392013,5.680399204783883
0,1800,0.17200000000000001,3.6394549982216517,1.993789729650306,1.6456652685713458,5.633244727871958
0,1800,0.173,3.620536079689061,1.9660281956929504,1.6545078839961107,5.5865642753820115
0,1800,0.174,3.6018622983918607,1.9384943654937157,1.663367932898145,5.540356663885577
0,1800,0.175,3.5834325616081637,1.9111881672446909,1.6722443943634728,5.494620728852855
0,1800,0.176,3.5652457766160714,1.8841095488120383,1.6811362278040332,5.44935532542811
0,1800,0.177,3.547300850693689,1.8572584785460773,1.6900423721476119,5.404559329239767
0,1800,0.178,3.5295966911191217,1.8306349461274896,1.698961744991632,5.360231637246612
0,1800,0.179,3.5121322051704724,1.8042389634512517,1.7078932417192207,5.316371168621724
0,1800,0.18,3.4949063001258476,1.7780705655498765,1.716835734575971,5.272976865675724
0,1800,0.181,3.4779178832633497,1.7521298115576642,1.7257880717056855,5.230047694821014
0,1800,0.182,3.461165861861086,1.7264167857176163,1.7347490761434696,5.187582647578703
0,1800,0.183,3.444649143197157,1.7009315984327906,1.7437175447643662,5.1455807416299475
0,1800,0.184,3.42836663454967,1.675674387363837,1.7526922471858333,5.104041021913507
0,1800,0.185,3.4123172431967306,1.6506453185745278,1.7616719246222028,5.062962561771259
0,1800,0.186,3.3964998764164407,1.6258445877270722,1.7706552886893685,5.022344464143513
0,1800,0.187,3.3809134414869066,1.6012724213290574,1.7796410201578492,4.982185862815964
0,1800,0.188,3.365556845686231,1.5769290780337986,1.7886277676524325,4.94248592372003
0,1800,0.189,3.3504289962925218,1.5528148499959198,1.797614146296602,4.903243846288442
0,1800,0.19,3.3355288005838784,1.5289300642839025,1.8065987362999758,4.864458864867781
0,1800,0.191,3.3208551658384082,1.5052750843513274,1.8155800814870808,4.826130250189736
0,1800,0.192,3.306406999334217,1.4818503115684092,1.824556687765808,4.788257310902626
0,1800,0.193,3.2921832083494094,1.4586561868153791,1.8335270215340302,4.750839395164789
0,1800,0.194,3.278182700162086,1.4356931921390839,1.842489508023002,4.71387589230117
0,1800,0.195,3.264404382050355,1.412961852474034,1.8514425295763213,4.677366234524389
0,1800,0.196,3.250847161292318,1.3904627374289036,1.8603844238634144,4.641309898721222
0,1800,0.197,3.2375099451660843,1.3681964631392536,1.8693134820268307,4.605706408305338
0,1800,0.198,3.2243916409497535,1.3461636941869022,1.8782279467628513,4.570555335136656
0,1800,0.199,3.2114911559214336,1.324365145586036,1.8871260103353977,4.5358563015074695
0,1800,0.2,3.1988073973592255,1.3028015848356835,1.896005812523542,4.5016089821949095
0,1800,0.201,3.186339272541238,1.2814738340376726,1.9048654385035653,4.467813106578911
0,1800,0.202,3.1740856887455706,1.2603827720785636,1.913702916667007,4.434468460824134
0,1800,0.203,3.162045553250333,1.239529336873377,1.922516216376956,4.40157489012371
0,1800,0.20400000000000001,3.1502177733336256,1.2189145276680498,1.9313032456655759,4.369132301001676
0,1800,0.20500000000000002,3.1386012562735557,1.198539407396672,1.9400618488768837,4.337140663670228
0,1800,0.20600000000000002,3.1271949093482263,1.1784051050883964,1.94878980425983,4.305600014436623
0,1800,0.20700000000000002,3.1159976398357436,1.158512818317715,1.9574848215180287,4.2745104581534585
0,1800,0.20800000000000002,3.1050083550142094,1.138863815690305,1.9661445393239043,4.243872170704514
0,1800,0.20900000000000002,3.09422596216173,1.1194594393550827,1.9747665228066473,4.213685401516813
0,1800,0.21000000000000002,3.0836493685564084,1.1003011075311888,1.9833482610252195,4.183950476087597
0,1800,0.21100000000000002,3.073277481476353,1.0813903170366195,1.9918871644397336,4.154667798512973
0,1800,0.21200000000000002,3.0631092081996636,1.0627286458027896,2.000380562396874,4.125837854002453
0,1800,0.21300000000000002,3.053143456004447,1.0443177553567815,2.0088257006476655,4.097461211361228
0,1800,0.21400000000000002,3.043379132168809,1.0261593932500137,2.0172197389187954,4.069538525418823
0,1800,0.21500000000000002,3.033815143970851,1.0082553954088869,2.025559748561964,4.042070539379738
0,1800,0.21600000000000003,3.0244503986886793,0.9906076883792924,2.033842710309387,4.015058087067971
0,1800,0.21700000000000003,3.0152838036003997,0.9732182914329687,2.042065512167431,3.9885020950333683
0,1800,0.21800000000000003,3.006314265984113,0.9560893184992811,2.050224947484832,3.9624035844833942
0,1800,0.21900000000000003,2.9975406931179274,0.9392229798813361,2.0583177132365913,3.9367636729992634
0,1800,0.22,2.9889619922799455,0.9226215837101538,2.0663404085697916,3.9115835759900994
0,1800,0.221,2.9805770707482733,0.9062875370851713,2.074289533663102,3.8868646078334446
0,1800,0.222,2.972384835801013,0.8902233468434507,2.0821614889575626,3.862608182644464
0,1800,0.223,2.96438419471627,0.874431619893761,2.089952574822509,3.8388158146100313
0,1800,0.224,2.956574054772152,0.8589150630452485,2.0976589917269033,3.8154891178174006
0,1800,0.225,2.9489533232467577,0.8436764822536723,2.1052768409930853,3.79262980550043
0,1800,0.226,2.9415209074181963,0.8287187812014223,2.112802126216774,3.7702396886196183
0,1800,0.227,2.9342757145645697,0.8140449591206955,2.120230755443874,3.7483206736852654
0,1800,0.228,2.9272166519639833,0.799658107762632,2.127558544201351,3.7268747597266154
0,1800,0.229,2.920342626894544,0.7855614074089302,2.134781219485614,3.705904034303474
0,1800,0.23,2.913652546634352,0.7717581218168655,2.1418944248174863,3.6854106684512176
0,1800,0.231,2.9071453184615144,0.758251591983892,2.1488937264776222,3.6653969104454065
0,1800,0.232,2.9008198496541358,0.7450452286145507,2.155774621039585,3.6458650782686863
0,1800,0.233,2.8946750474903196,0.7321425031705335,2.1625325443197863,3.626817550660853
0,1800,0.234,2.88870981924817,0.7195469373850201,2.16916288186315,3.6082567566331902
0,1800,0.23500000000000001,2.882923072205793,0.7072620911251043,2.1756609810806884,3.590185163330897
0,1800,0.23600000000000002,2.877313713641292,0.695291548492021,2.182022165149271,3.5726052621333126
0,1800,0.23700000000000002,2.8718806508327734,0.6836389020582411,2.1882417487745323,3.5555195528910146
0,1800,0.23800000000000002,2.8666227910583397,0.6723077351541226,2.1943150559042173,3.538930526212462
0,1800,0.23900000000000002,2.8615390415960955,0.6613016021349734,2.200237439461122,3.522840643731069
0,1800,0.24000000000000002,2.8566283097241456,0.6506240065827961,2.2060043031413494,3.507252316306942
0,1800,0.24100000000000002,2.851889502720595,0.6402783774258117,2.211611125294783,3.4921678801464067
0,1800,0.24200000000000002,2.8473215278635493,0.6302680429935759,2.2170534848699734,3.477589570857125
0,1800,0.24300000000000002,2.8429232924311103,0.6205962030659734,2.222327089365137,3.4635194954970836
0,1800,0.24400000000000002,2.8386937037013844,0.611265899020644,2.2274278046807403,3.4499596027220285
0,1800,0.245,2.834631668952475,0.6022799822348768,2.2323516867175983,3.436911651187352
0,1800,0.246,2.8307360954624885,0.593641080954081,2.2370950145084074,3.4243771764165696
0,1800,0.247,2.8270058905095268,0.5853515658983649,2.241654324611162,3.4123574564078916
0,1800,0.248,2.8234399613716956,0.5774135149401634,2.2460264464315323,3.400853476311859
0,1800,0.249,2.8200372153271016,0.5698286772472319,2.2502085380798698,3.3898658925743335
0,1800,0.25,2.8167965596538456,0.5625984373445397,2.254198122309306,3.379394996998385
0,1800,0.251,2.8137169016300336,0.5557237796030033,2.25799312202703,3.369440681233037
0,1800,0.252,2.810797148533772,0.5492052537099175,2.2615918948238543,3.3600024022436896
0,1800,0.253,2.8080362076431626,0.5430429417124315,2.2649932659307312,3.351079149355594
0,1800,0.254,2.80543298623631,0.5372364272487741,2.268196558987536,3.3426694134850843
0,1800,0.255,2.802986391591321,0.5317847675895231,2.271201624001798,3.334771159180844
0,1800,0.256,2.800695330986299,0.5266864691010351,2.274008861885264,3.327381800087334
0,1800,0.257,2.7985587116993473,0.521939466713635,2.2766192449857123,3.3204981784129823
0,1800,0.258,2.7965754410085726,0.5175411079277356,2.279034333080837,3.3141165489363082
0,1800,0.259,2.794744426192078,0.5134881418219205,2.2812562843701576,3.308232568013999
0,1800,0.26,2.7930645745279676,0.5097767134395405,2.2832878610884273,3.302841287967508
0,1800,0.261,2.791534793294347,0.5064023638268066,2.2851324294675406,3.2979371571211535
0,1800,0.262,2.790153989769321,0.5033600358790827,2.286793953890238,3.2935140256484035
0,1800,0.263,2.788921071230992,0.5006440860271156,2.2882769852038765,3.2895651572581075
0,1800,0.264,2.787834944957467,0.4982483016660869,2.28958664329138,3.286083246623554
0,1800,0.265,2.786894518226849,0.49616592410260946,2.2907285941242397,3.2830604423294587
0,1800,0.266,2.786098698317244,0.4943896766732329,2.291709021644011,3.280488374990477
0,1800,0.267,2.7854463925067554,0.4929117975774253,2.29253459492933,3.2783581900841807
0,1800,0.268,2.7849365080734856,0.49172407687257025,2.2932124312009154,3.2766605849460557
0,1800,0.269,2.7845679522955438,0.4908178970016166,2.293750055293927,3.2753858492971606
0,1800,0.27,2.7843396324510308,0.49018427616802335,2.2941553562830075,3.274523908619054
0,1800,0.271,2.784250455818053,0.4898139138387574,2.294436541979296,3.2740643696568106
0,1800,0.272,2.7842993296747136,0.489697237644513,2.2946020920302006,3.2739965673192266
0,1800,0.273,2.7844851612991186,0.4898244509560367,2.294660710343082,3.274309612255155
0,1800,0.274,2.7848068579693717,0.4901855804446359,2.294621277524736,3.2749924384140074
0,1800,0.275,2.7852633269635767,0.4907705229810015,2.294492803982575,3.2760338499445782
0,1800,0.276,2.78585347555984,0.4915690912863001,2.29428438427354,3.27742256684614
0,1800,0.277,2.7865762110362633,0.4925710578196244,2.294005153216639,3.279147268855888
0,1800,0.278,2.7874304406709545,0.4937661964629088,2.2936642442080455,3.2811966371338634
0,1800,0.279,2.7884150717420155,0.49514432164491246,2.2932707500971032,3.283559393386928
0,1800,0.28,2.7895290115275526,0.49669532462677235,2.29283368690078,3.286224336154325
0,1800,0.281,2.7907711673056688,0.49840920675028205,2.292361960555387,3.2891803740559507
0,1800,0.28200000000000003,2.7921404463544692,0.5002761095241852,2.291864336830284,3.2924165558786544
0,1800,0.28300000000000003,2.7936357559520584,0.5022863414917552,2.2913494144603033,3.2959220974438135
0,1800,0.28400000000000003,2.795256003376541,0.5044304018834967,2.290825601493044,3.299686405260038
0,1800,0.28500000000000003,2.797000095906022,0.5066990011112747,2.290301094794747,3.303699097017297
0,1800,0.28600000000000003,2.7988669408186047,0.509083078204223,2.2897838626143816,3.3079500190228277
0,1800,0.28700000000000003,2.800855445392394,0.5115738153224602,2.289281630069934,3.312429260714854
0,1800,0.28800000000000003,2.8029645169054955,0.5141626495123078,2.288801867393188,3.3171271664178033
0,1800,0.28900000000000003,2.805193062636012,0.5168412818869106,2.2883517807491014,3.3220343445229226
0,1800,0.29000000000000004,2.80753998986205,0.5196016844295985,2.2879383054324514,3.3271416742916484
0,1800,0.29100000000000004,2.810004205861712,0.5224361046248424,2.2875681012368694,3.3324403104865543
0,1800,0.29200000000000004,2.812584617913104,0.5253370681240432,2.2872475497890608,3.3379216860371472
0,1800,0.29300000000000004,2.81528013329433,0.5282973796515228,2.286982753642807,3.3435775129458527
0,1800,0.29400000000000004,2.818089659283494,0.531310122350734,2.28677953693276,3.349399781634228
0,1800,0.29500000000000004,2.8210121031587017,0.5343686557626705,2.286643447396031,3.355380758921372
0,1800,0.29600000000000004,2.8240463721980564,0.5374666126183565,2.2865797595797,3.3615129848164127
0,1800,0.29700000000000004,2.827191373679663,0.5405978946157854,2.2865934790638773,3.3677892682954482
0,1800,0.29800000000000004,2.8304460148816255,0.5437566673392313,2.286689347542394,3.374202682220857
0,1800,0.29900000000000004,2.833809203082051,0.5469373544659418,2.2868718486161095,3.380746557547993
0,1800,0.30000000000000004,2.8372798455590407,0.550134631392179,2.287145214166862,3.3874144769512196
0,1800,0.30100000000000005,2.840856849590701,0.5533434183976937,2.287513431193007,3.3942002679883947
0,1800,0.30200000000000005,2.844539122455136,0.5565588734552284,2.2879802489999075,3.4010979959103644
0,1800,0.30300000000000005,2.8483255714304496,0.5597763847797116,2.288549186650738,3.408101956210161
0,1800,0.30400000000000005,2.852215103794747,0.5629915632005377,2.2892235405942096,3.4152066669952847
0,1800,0.30500000000000005,2.856206626826133,0.5662002344298115,2.2900063923963216,3.4224068612559444
0,1800,0.30600000000000005,2.8602990478027115,0.569398431289727,2.2909006165129844,3.4296974790924386
0,1800,0.30700000000000005,2.8644912740025874,0.5725823859533391,2.291908888049248,3.4370736599559266
0,1800,0.30800000000000005,2.8687822127038647,0.5757485222448916,2.293033690458973,3.4445307349487564
0,1800,0.309,2.873170771184648,0.5788934480385606,2.294277323146088,3.4520642192232085
0,1800,0.31,2.8776558567230426,0.5820139477879274,2.2956419089351154,3.4596698045109697
0,1800,0.311,2.8822363765971524,0.5851069752126556,2.2971294013844967,3.467343351809808
0,1800,0.312,2.886911238085082,0.58816964616369,2.2987415919213916,3.475080884248772
0,1800,0.313,2.891679348464936,0.5911992316837625,2.3004801167811735,3.4828785801486983
0,1800,0.314,2.8965396150148184,0.5941931512760105,2.302346463738808,3.490732766290829
0,1800,0.315,2.901490945012835,0.5971489663900735,2.3043419786227615,3.4986399114029085
0,1800,0.316,2.906532245737089,0.6000643741320638,2.306467871605025,3.5065966198691525
0,1800,0.317,2.9116624244656855,0.6029372012022408,2.3087252232634445,3.5145996256679264
0,1800,0.318,2.9168803884767285,0.6057653980620672,2.3111149904146613,3.5226457865387957
0,1800,0.319,2.922185045048323,0.6085470333304723,2.3136380117178508,3.5307320783787954
0,1800,0.32,2.9275753014585733,0.6112802884076328,2.3162950130509405,3.538855589866206
0,1800,0.321,2.9330500649855846,0.6139634523232964,2.3190866126622884,3.547013517308881
