B_index,x_A,y_A,z_A,coordination_B
1,4.894753,4.231378,6.360493,5
2,2.809982,7.993522,20.079213,5
3,3.578965,3.342530,11.259515,6
4,2.926282,2.668370,20.614500,5
5,5.879635,1.408217,2.526807,5
6,4.968635,5.186490,18.179563,5
7,5.980765,10.664461,11.491707,6
8,4.290265,5.161956,4.778720,6
9,9.091582,6.213730,15.887700,4
10,4.124882,2.273061,0.418825,5
11,6.828829,9.554410,14.329622,5
12,1.467829,9.590830,12.287207,4
13,0.680012,10.887439,4.875807,5
14,6.389253,6.567061,14.472600,4
15,2.029953,9.764991,3.882907,4
16,8.950982,5.151922,5.665880,6
17,7.279835,5.956878,5.846470,6
18,0.899529,9.060609,1.148293,6
19,2.599950,8.648930,1.344550,5
20,0.623165,4.282950,17.573300,3
21,4.787671,4.439039,9.002715,5
22,6.826580,3.604491,13.136763,6
23,6.608530,4.927261,1.273607,3
24,2.868135,8.060091,7.931063,4
25,8.997012,4.120290,16.175213,6
26,-0.067294,11.048439,16.414607,3
27,6.151668,0.454170,20.915043,6
28,5.450482,7.708420,4.006507,6
29,7.835447,9.710517,2.718207,3
30,8.229588,10.216061,8.752993,4
31,10.213012,6.553991,10.712293,5
32,7.368490,6.433130,9.211320,6
33,4.082753,7.939330,18.917715,6
34,9.544500,8.140630,5.483322,6
35,10.821175,3.427810,9.423293,4
36,2.114053,5.550880,7.940610,3
37,3.501329,1.640248,7.405722,4
38,4.677447,3.279591,20.445207,6
39,10.652518,0.573861,-0.028815,6
40,1.971065,11.272400,6.205915,6
41,6.165453,7.780409,1.220785,4
42,7.189953,5.323730,2.874593,5
43,8.070259,9.113730,5.028507,4
44,3.749982,5.972548,8.130507,6
45,10.337600,11.147638,13.365229,5
46,5.525853,10.208809,5.937715,4
47,2.671453,1.689287,6.076407,6
48,0.043753,8.160291,19.201478,5
49,1.131988,4.944187,5.138793,4
50,10.896771,7.696509,4.300707,4
51,1.197453,7.386250,1.557793,4
52,0.656129,9.440709,20.985529,5
53,7.962765,7.990560,20.731078,6
54,5.194229,8.832839,9.182907,4
55,5.509830,1.364039,5.739315,4
56,0.690329,10.900709,0.995307,6
57,5.216888,9.107978,0.408767,4
58,0.562618,2.912600,1.808185,6
59,9.257035,3.532030,0.475207,4
60,10.108453,0.915461,11.977283,5
61,7.086208,7.683030,19.065800,6
62,6.651310,11.128800,3.167410,5
63,4.900065,7.081230,2.292693,5
64,2.674208,5.906139,4.772037,5
65,1.024094,6.743209,13.495400,6
66,2.832794,-0.042878,3.190822,4
67,3.249765,7.219909,17.645900,6
68,0.343818,0.478551,14.934085,7
69,4.952029,4.726309,0.476993,5
70,3.225065,0.493678,0.483193,6
71,7.532229,-0.016678,0.337607,6
72,6.959935,9.960578,16.324085,6
73,4.056610,10.537961,12.593122,4
74,0.252829,1.666070,20.264822,5
75,9.641370,3.900774,2.332315,5
76,9.496006,6.436509,4.598940,6
77,0.819719,0.919917,5.520380,5
78,7.113229,6.603030,0.224537,5
79,2.035765,3.934691,7.394630,4
80,5.102848,11.193339,2.555829,4
81,7.957771,0.151630,2.123893,4
82,9.662947,3.982761,17.768793,7
83,4.555082,3.467548,4.180293,6
84,2.076553,10.240252,18.154300,6
85,2.340682,8.619820,17.215323,6
86,2.361112,9.696117,19.933015,6
87,3.103147,1.851000,15.369513,6
88,0.861982,2.636961,3.488660,5
89,10.430947,11.125509,10.705493,5
90,6.591576,0.096791,5.908785,5
91,6.510647,10.223650,4.653285,4
92,4.788035,4.975491,20.306307,6
93,9.564653,7.060430,17.337943,6
94,2.669547,4.452939,3.947300,6
95,0.624771,2.901590,13.497503,5
96,6.357030,10.153774,21.138785,6
97,2.917668,7.389539,2.309415,5
98,8.295088,4.488540,12.275300,6
99,1.705847,4.311139,1.468707,4
100,8.014282,4.354000,10.655422,4
101,5.118282,0.813461,0.784985,5
102,9.505953,2.105830,9.442307,5
103,2.974488,0.805361,20.174900,4
104,3.882571,6.307130,1.685607,5
105,6.222247,4.070909,17.443007,6
106,2.300812,1.689010,2.888185,5
107,5.898153,2.619930,18.391123,5
108,9.295729,11.266639,7.884778,5
109,6.951340,10.725730,12.868515,5
110,7.574653,4.548410,9.059700,5
111,3.356912,1.335061,17.269663,6
112,0.511728,6.166930,4.149007,5
113,7.735665,4.058483,6.008093,5
114,6.772747,1.566617,7.021615,7
115,4.587582,6.918161,5.289515,6
116,8.365260,3.802490,3.246429,3
117,6.780941,1.619548,11.269015,5
118,5.663847,4.001409,19.263307,6
119,9.999182,5.520139,7.511507,5
