B_index,x_A,y_A,z_A,coordination_B
1,4.279676,2.089293,1.253730,5
2,1.662071,9.982639,4.705792,5
3,8.669129,10.485822,7.254392,4
4,10.555700,5.822946,3.511277,4
5,5.595671,6.097946,4.516408,6
6,8.547810,10.581782,5.572892,5
7,6.230920,1.175707,4.687885,4
8,7.473720,4.378493,1.938692,5
9,4.686776,3.392668,2.639908,5
10,7.074329,1.321900,19.957292,5
11,8.306495,8.836570,5.278408,3
12,4.633253,6.828007,7.524877,6
13,0.594276,2.126993,3.989500,5
14,6.797850,10.400407,7.897008,5
15,3.923904,10.876807,3.030570,6
16,3.277176,2.517115,2.928485,5
17,0.889553,0.447546,6.993985,4
18,1.229854,7.389407,3.020485,6
19,8.168600,9.894020,2.521530,4
20,3.417153,6.385429,4.879490,6
21,10.301176,5.025020,1.758492,4
22,2.600882,11.189205,3.869415,5
23,5.587676,1.144093,1.519115,5
24,3.399971,4.084315,5.867208,5
25,8.411520,3.128717,3.035485,5
26,5.742747,0.402422,3.131692,3
27,1.725829,3.056407,2.843692,5
28,2.316295,10.911900,2.069823,5
29,0.814405,9.077093,3.272292,6
30,0.348224,1.896774,2.338315,5
31,2.155095,4.259046,0.198592,4
32,5.492870,4.403274,3.844170,5
33,3.461982,4.264061,3.443577,5
34,9.519795,10.978100,3.104892,5
35,8.922642,7.254461,2.260400,5
36,3.773354,7.416900,1.383340,5
37,5.514871,6.943361,1.502315,5
38,9.990580,10.769413,4.680430,6
39,9.965823,0.669761,1.895992,5
40,4.353205,10.891493,7.396808,4
41,2.368529,4.808507,4.597860,5
42,1.682605,9.484261,1.279892,5
43,4.515358,10.036839,6.001977,4
44,0.716218,5.004776,4.758808,4
45,3.582871,10.176739,4.586708,5
46,4.640076,2.491546,5.866660,4
47,7.294095,6.852214,3.371008,5
48,7.563776,8.677893,3.711508,4
49,1.922176,7.911393,6.769485,4
50,8.600847,5.813493,1.283315,6
51,9.950395,9.433361,3.288292,5
52,2.364671,6.594764,1.860308,4
53,1.890440,6.414210,4.227892,4
54,2.167429,1.770178,4.463392,5
55,10.695742,1.058290,5.291150,6
56,4.662253,7.583746,4.692408,6
57,0.585463,5.599985,0.710215,5
58,9.559618,2.223093,1.872070,5
59,9.111924,7.565832,5.997323,3
60,6.848705,2.005485,0.197592,5
61,2.690070,8.432346,2.447550,6
62,0.943982,8.967207,5.971692,3
63,6.677047,5.845215,6.119900,5
64,8.809376,3.524885,4.573950,4
65,8.674105,7.541246,0.725423,6
66,5.766934,2.814639,4.497415,5
