B_index,x_A,y_A,z_A,coordination_B
1,5.812828,11.810729,6.870700,3
2,11.407832,1.815858,8.897104,4
3,12.918358,3.727787,10.132594,3
4,12.220000,11.557442,6.412450,6
5,7.267637,9.359716,11.084309,3
6,2.062932,8.673180,7.392882,3
7,3.399205,2.131560,4.469093,2
8,0.381463,8.172558,0.509802,4
9,2.326940,2.893990,10.590998,3
10,0.773795,4.854470,10.503582,2
11,3.776332,12.078287,8.041252,4
12,5.117937,11.420500,3.863002,2
13,3.417810,8.471442,6.139894,3
14,2.670732,7.812690,0.883206,5
15,5.352132,11.447400,8.359294,5
16,1.195668,0.678513,3.127187,2
17,11.726937,13.187281,9.797898,3
18,5.854730,5.110987,-0.076345,2
19,4.775280,8.328387,0.793802,3
20,4.934760,3.388920,9.818694,2
21,8.975826,5.555929,6.055220,4
22,13.066963,3.780687,6.800850,3
23,0.043663,10.760361,6.783694,2
24,3.482195,4.335271,9.966896,3
25,3.373770,1.378429,10.726204,5
26,1.634526,11.865400,1.353302,3
27,13.562925,1.703829,8.875082,5
28,13.550805,3.375958,13.834007,3
29,3.884337,11.276016,5.079696,2
30,9.462838,9.560042,2.002594,4
31,8.450026,11.342200,15.561004,3
32,9.581948,10.042000,13.159694,4
33,8.860420,6.654458,7.401770,2
34,6.115832,14.031529,8.757298,3
35,11.735600,11.410013,1.653494,2
36,8.389658,1.443384,14.536200,4
37,13.419232,7.896513,6.237610,3
38,10.443895,9.867129,10.574298,3
39,3.109437,7.284813,3.014506,5
40,9.125137,9.651358,4.943604,4
41,6.688250,12.188200,9.259796,3
42,5.719332,5.816213,3.610030,4
43,2.793768,13.169200,1.847602,3
44,7.509758,2.606720,1.642591,3
45,0.827863,7.974184,15.141372,4
46,10.348195,12.500616,9.665340,3
47,10.818832,0.765884,11.943007,2
48,3.677480,3.542558,0.506802,2
49,4.336818,11.969158,14.997894,1
50,3.798163,11.941761,11.792200,2
51,6.343070,12.846991,1.114440,3
52,1.978360,6.581642,12.739112,3
53,13.614074,8.370813,12.228007,3
54,7.908188,4.592255,13.143098,4
55,5.081710,5.670180,7.458462,2
56,7.968026,9.852629,3.430494,6
57,8.031850,14.263984,6.007609,4
58,1.352479,14.251373,5.078096,4
59,2.553532,5.957150,1.606302,4
60,9.205118,13.441169,10.775072,2
61,5.234595,1.750216,14.460296,2
62,7.502380,4.004871,11.618398,4
63,9.599340,11.124300,8.991512,5
64,1.315226,9.908250,3.041394,3
65,7.309037,10.653442,0.573993,4
66,-0.024137,6.512242,10.041894,3
67,0.700589,2.212600,0.959096,4
68,11.497832,1.607842,3.479798,3
69,11.051398,13.094900,14.247298,2
70,5.916568,2.929071,11.478098,4
71,3.004063,5.058642,0.216158,3
72,4.907132,4.344716,6.213891,3
73,1.622332,8.019958,3.798102,3
74,7.032663,4.639102,0.965896,5
75,2.743490,10.746187,12.682900,4
76,12.998900,7.833300,10.770962,3
77,0.836868,11.733684,12.475702,5
78,2.609768,13.226342,9.667130,3
79,12.497458,6.584813,6.841804,4
80,7.034258,6.138058,2.515796,2
81,12.496537,3.093871,8.231698,4
82,7.508708,3.305158,7.602230,2
83,12.920037,2.643187,1.423410,3
84,12.038232,4.801613,13.002498,3
85,13.202195,5.619029,0.476596,3
86,4.373170,3.755687,12.341022,2
87,9.709474,7.966684,8.109598,2
88,11.501637,2.748829,2.274502,3
89,2.172595,2.807771,7.189598,2
90,9.491005,12.091229,7.427996,3
91,0.476363,9.133421,6.813598,3
92,7.249332,9.603811,6.652812,2
93,9.026098,13.140000,6.382498,4
94,7.219363,7.608742,10.092894,2
95,1.961368,12.587855,4.532700,3
96,0.255468,13.954588,6.500498,3
97,8.506690,5.693842,0.129904,3
98,1.384132,13.544600,12.858106,3
99,2.496568,8.057813,8.943270,2
100,9.856705,0.204942,0.865104,3
101,7.700663,11.188687,10.104107,3
102,4.806395,9.242102,14.200622,3
103,11.781542,5.991429,14.359698,3
104,2.989460,13.593100,5.535120,2
105,3.119963,6.466629,11.566804,2
106,8.919337,13.160358,12.370198,2
107,1.278768,11.290542,3.998096,2
108,0.284737,8.940029,2.137993,4
109,7.937730,7.830671,16.398818,3
110,9.912132,2.396658,13.820798,4
111,6.827605,2.174984,14.725100,3
112,7.557632,1.088142,9.831982,2
113,1.740132,2.108342,2.537898,4
114,8.911938,11.128329,3.938604,4
115,7.648258,9.619413,1.853998,4
116,9.012932,0.303613,7.289806,3
117,11.435400,12.970329,4.933593,5
118,6.553732,1.104684,11.521494,3
119,12.479637,12.033584,11.169992,4
120,4.125095,6.113181,2.826207,3
121,8.194095,13.772300,13.660022,3
122,10.844700,9.890351,8.848604,3
123,0.781768,3.442271,6.064506,3
124,1.567763,9.764313,11.677804,5
125,7.692574,0.684858,3.156504,3
126,7.135663,13.904713,16.304404,3
127,1.422632,4.651029,13.794807,5
128,4.204288,5.607729,9.047892,2
129,11.476800,14.117142,1.297180,3
130,11.103237,9.590487,5.873896,5
131,10.208105,13.625987,2.235696,4
132,4.629320,2.719784,5.862302,3
133,6.457458,8.650829,1.396470,4
134,0.296232,11.981058,9.483992,4
135,3.468840,11.311200,1.170590,3
