B_index,x_A,y_A,z_A,coordination_B
1,3.151287,5.335757,7.265120,6
2,3.537875,1.746543,1.298420,6
3,4.582762,4.330428,0.911468,6
4,4.007862,5.969872,0.864960,6
5,0.754125,6.813785,4.798190,3
6,2.322275,6.187928,0.351160,6
7,2.641638,4.417928,5.972560,5
8,1.778613,4.208470,0.267560,6
9,3.819710,2.321887,3.406820,7
10,3.058538,4.759015,1.580040,6
11,8.021990,2.551620,6.761320,6
12,3.487575,5.622928,4.575920,5
13,3.407325,3.006357,5.533560,5
14,7.584850,3.525520,1.840440,5
15,-0.215238,3.398020,7.238060,5
16,3.359760,3.272085,0.514560,6
17,2.123638,1.309850,3.570920,5
18,2.766850,4.233472,3.268170,5
19,7.930412,1.304540,5.385260,5
20,0.342038,6.688628,7.376180,5
21,4.536425,0.444657,7.133550,4
22,6.633862,3.471928,7.544660,6
23,6.853950,4.763040,3.195320,5
24,3.443713,7.172457,7.301720,6
25,4.265338,7.237813,4.568120,5
26,5.827725,6.085257,8.908680,7
27,5.134762,15.326365,4.157060,4
28,3.919813,15.293728,5.938820,5
29,4.895050,7.654857,8.471020,6
30,2.517762,7.074685,4.430980,6
31,1.338512,0.091728,8.185460,6
32,8.933375,1.994350,4.185080,4
33,5.923750,3.635472,1.804180,4
34,0.908863,2.286542,4.394420,5
35,1.080225,0.369543,6.481120,5
36,1.559725,7.586758,1.341420,4
37,8.732512,1.999585,2.563560,4
38,6.427825,5.275313,7.146280,6
39,11.259912,13.826042,3.726320,4
40,2.016687,6.733515,7.854700,5
41,0.453738,3.168620,8.799850,6
42,7.365318,6.294143,3.248260,4
43,13.011800,0.344922,4.235390,2
44,6.574750,7.620782,2.451640,6
45,1.728662,11.324115,6.302880,6
46,5.058687,2.047257,2.077030,6
47,4.841408,5.980228,7.346060,6
48,6.670162,3.850285,4.719680,3
49,4.835413,0.643672,0.874340,5
50,9.246387,3.956443,6.461880,4
51,13.244375,2.404457,6.412260,6
52,6.493318,2.341820,5.633680,6
53,8.403762,4.924272,2.676110,5
54,4.301475,1.918028,6.301060,4
55,13.684021,0.818485,1.065190,1
56,10.543600,1.238128,6.906640,6
57,1.163638,3.894985,3.874600,4
58,12.851412,4.113330,6.758420,4
59,10.242698,2.000972,3.134060,4
60,10.787588,14.232587,5.490520,4
61,8.770425,4.396828,1.031740,4
62,-0.292301,7.547443,6.029320,4
63,11.903262,3.075628,1.276460,6
64,10.698187,6.091228,7.847400,6
65,10.195313,3.522757,0.327420,6
66,0.227306,3.973490,0.880860,3
67,12.192088,7.649185,3.218860,5
68,11.772687,4.740900,8.163060,6
69,12.643478,1.851628,0.413683,6
70,10.894100,1.672870,0.536511,6
71,9.775725,4.176143,7.895180,6
72,7.583450,6.433082,8.386570,6
73,7.483475,4.158357,6.317760,6
74,11.034162,1.885115,8.601040,6
75,13.155150,3.511457,0.073980,6
76,12.258213,1.236428,7.258140,6
77,9.475338,2.060957,5.839820,5
78,9.732387,7.100728,4.932420,4
79,11.525975,3.244643,2.916440,2
80,7.662078,6.668828,6.564680,4
81,11.720762,7.034480,4.795120,5
82,9.909187,0.826743,1.886840,4
83,10.476500,8.754420,0.653540,5
84,12.637425,6.334930,2.028890,3
85,13.701393,6.979885,8.870980,5
