route,species_a,species_b,type_a,type_b,x_A,x_B_pair,rho_A,rho_B_pair,rho_tot,k,S_cc,S_AA,S_AB,S_BB_pair,S_cc0,n_frames,frac_tag,dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.49000000e+00,1.28030341e-01,1.09954381e-02,-1.70439069e-02,6.94310098e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.50000000e+00,1.31585690e-01,1.16645033e-02,-1.70192756e-02,6.95229220e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.51000000e+00,1.18814585e-01,1.10414500e-02,-1.51436380e-02,5.64211414e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.52000000e+00,1.26267109e-01,1.11610731e-02,-1.64793388e-02,6.60404991e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.53000000e+00,1.28300709e-01,1.16246390e-02,-1.65680505e-02,6.39767207e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.54000000e+00,1.27001239e-01,1.19134362e-02,-1.63227107e-02,5.74444454e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.55000000e+00,1.19474186e-01,1.15852220e-02,-1.45199039e-02,5.46771953e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.56000000e+00,1.31988497e-01,1.19910822e-02,-1.68671954e-02,6.67152295e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.57000000e+00,1.41841661e-01,1.26700444e-02,-1.83846377e-02,7.30884895e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.58000000e+00,1.29292001e-01,1.22772139e-02,-1.64839051e-02,5.71641176e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.59000000e+00,1.19261051e-01,1.15241309e-02,-1.43560487e-02,5.63300538e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.60000000e+00,1.30197627e-01,1.21252609e-02,-1.64630189e-02,6.24624882e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.61000000e+00,1.40723315e-01,1.29506859e-02,-1.86550390e-02,6.31007801e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.62000000e+00,1.37343746e-01,1.23281556e-02,-1.75751962e-02,7.16241698e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.63000000e+00,1.67575404e-01,1.37276875e-02,-2.24192255e-02,1.00612000e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.64000000e+00,1.43748846e-01,1.34846211e-02,-1.83903465e-02,6.56956655e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.65000000e+00,1.73237967e-01,1.36766666e-02,-2.39518414e-02,1.06049754e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.66000000e+00,1.43549337e-01,1.34687987e-02,-1.82260735e-02,6.66681924e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.67000000e+00,1.54344585e-01,1.36853404e-02,-2.02582528e-02,7.91310105e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.68000000e+00,1.60525188e-01,1.42177133e-02,-2.06584974e-02,8.58379216e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.69000000e+00,1.42249398e-01,1.36847014e-02,-1.78168087e-02,6.26122348e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.70000000e+00,1.48146045e-01,1.38592165e-02,-1.93624179e-02,6.50353643e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.71000000e+00,1.42084980e-01,1.34422310e-02,-1.81080229e-02,6.36718524e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.72000000e+00,1.33818675e-01,1.34340913e-02,-1.64216962e-02,5.26475626e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.73000000e+00,1.38932893e-01,1.39164148e-02,-1.68875721e-02,5.64508936e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.74000000e+00,1.56431738e-01,1.48387632e-02,-2.01774575e-02,6.75452393e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.75000000e+00,1.47422319e-01,1.43907865e-02,-1.88983250e-02,5.80852746e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.76000000e+00,1.44500714e-01,1.43576861e-02,-1.80499951e-02,5.66910548e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.77000000e+00,1.53774655e-01,1.52878306e-02,-1.93917150e-02,5.87242823e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.78000000e+00,1.47745565e-01,1.51088348e-02,-1.81293483e-02,5.37120386e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.79000000e+00,1.43290041e-01,1.45384808e-02,-1.75711121e-02,5.40199069e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.80000000e+00,1.46923432e-01,1.44643451e-02,-1.85071812e-02,5.85501074e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.81000000e+00,1.46241319e-01,1.52247529e-02,-1.77010923e-02,5.07986438e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.82000000e+00,1.45973592e-01,1.53131119e-02,-1.76360397e-02,4.91071191e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.83000000e+00,1.55992110e-01,1.63877688e-02,-1.89570278e-02,5.12138829e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.84000000e+00,1.54470881e-01,1.60462119e-02,-1.87748764e-02,5.36006156e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.85000000e+00,1.59509268e-01,1.70593597e-02,-1.92819454e-02,4.83551342e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.86000000e+00,1.53033965e-01,1.62292547e-02,-1.84265591e-02,4.91744516e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.87000000e+00,1.61383429e-01,1.68940005e-02,-1.98294748e-02,5.22082612e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.88000000e+00,1.52752056e-01,1.62564032e-02,-1.83725907e-02,4.83313436e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.89000000e+00,1.52340096e-01,1.61716002e-02,-1.83026924e-02,4.90191600e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.90000000e+00,1.57016231e-01,1.68650634e-02,-1.86142084e-02,4.93730353e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.91000000e+00,1.57406125e-01,1.70401407e-02,-1.85045095e-02,4.86118171e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.92000000e+00,1.60051409e-01,1.73904882e-02,-1.86304633e-02,4.98852712e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.93000000e+00,1.65884096e-01,1.75366629e-02,-2.01975371e-02,5.23994399e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.94000000e+00,1.67348095e-01,1.78622857e-02,-2.00877228e-02,5.24327548e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.95000000e+00,1.63449001e-01,1.76533172e-02,-1.94118207e-02,4.95587169e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.96000000e+00,1.47345567e-01,1.64823714e-02,-1.66061703e-02,4.27283237e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.97000000e+00,1.63711100e-01,1.77324913e-02,-1.91708559e-02,5.10010718e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.98000000e+00,1.72836980e-01,1.85985855e-02,-2.04856618e-02,5.38329875e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,1.99000000e+00,1.81725115e-01,1.97226045e-02,-2.17069138e-02,5.25777291e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.00000000e+00,1.69912841e-01,1.81366595e-02,-2.01956675e-02,5.48257394e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.01000000e+00,1.65741911e-01,1.83959788e-02,-1.87255616e-02,5.00022817e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.02000000e+00,1.70899836e-01,1.86604090e-02,-2.00365745e-02,5.06611168e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.03000000e+00,1.88301435e-01,2.02184400e-02,-2.25279838e-02,5.76824224e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.04000000e+00,1.80321739e-01,1.99970479e-02,-2.04883002e-02,5.37515215e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.05000000e+00,1.67585605e-01,1.88332377e-02,-1.84735427e-02,5.05190736e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.06000000e+00,1.75893977e-01,1.92919006e-02,-2.02188046e-02,5.39889259e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.07000000e+00,1.74049872e-01,1.90374069e-02,-1.98227930e-02,5.57309095e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.08000000e+00,1.72051921e-01,1.91382495e-02,-1.90941685e-02,5.39897384e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.09000000e+00,1.87437774e-01,2.04591194e-02,-2.14532175e-02,5.98547634e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.10000000e+00,1.86036935e-01,2.03711250e-02,-2.10183528e-02,6.05651342e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.11000000e+00,1.88662563e-01,2.11508499e-02,-2.10821997e-02,5.54068006e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.12000000e+00,1.82726731e-01,2.04903581e-02,-2.02303338e-02,5.50925262e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.13000000e+00,1.87489388e-01,2.12039190e-02,-2.01147182e-02,5.87998465e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.14000000e+00,1.97411953e-01,2.17857333e-02,-2.19659351e-02,6.42641879e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.15000000e+00,1.93977235e-01,2.20528368e-02,-2.11555755e-02,5.62331508e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.16000000e+00,1.92603137e-01,2.17680528e-02,-2.08183498e-02,5.93907702e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.17000000e+00,1.99957612e-01,2.24239436e-02,-2.18364169e-02,6.26785882e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.18000000e+00,1.96320596e-01,2.22485106e-02,-2.13711572e-02,5.83642050e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.19000000e+00,2.03007836e-01,2.31155174e-02,-2.14764017e-02,6.35874574e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.20000000e+00,1.99808021e-01,2.24023024e-02,-2.12636341e-02,6.71611205e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.21000000e+00,2.23927740e-01,2.41558129e-02,-2.54341024e-02,7.76516648e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.22000000e+00,1.99198332e-01,2.24530947e-02,-2.05955252e-02,6.98755902e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.23000000e+00,2.11997276e-01,2.33676043e-02,-2.28492019e-02,7.53727557e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.24000000e+00,2.07257041e-01,2.36707164e-02,-2.10024371e-02,7.11645577e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.25000000e+00,1.99011635e-01,2.28050453e-02,-2.01822909e-02,6.69936372e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.26000000e+00,2.21388981e-01,2.40568930e-02,-2.39698748e-02,8.33791534e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.27000000e+00,2.10758449e-01,2.35605541e-02,-2.16022643e-02,7.85676241e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.28000000e+00,2.02689913e-01,2.28128076e-02,-1.99534933e-02,7.96662262e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.29000000e+00,2.05086708e-01,2.31892371e-02,-1.98684493e-02,8.14695038e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.30000000e+00,2.04932958e-01,2.37472932e-02,-1.93811383e-02,7.59807038e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.31000000e+00,2.06957537e-01,2.35098604e-02,-2.00216176e-02,8.06918692e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.32000000e+00,2.26591923e-01,2.39458708e-02,-2.40087622e-02,1.00356446e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.33000000e+00,2.03156783e-01,2.37277233e-02,-1.82056122e-02,8.04025497e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.34000000e+00,2.07066898e-01,2.57664275e-02,-1.74516423e-02,6.54726458e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.35000000e+00,2.07183846e-01,2.35276338e-02,-2.00346659e-02,8.09778242e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.36000000e+00,2.21349254e-01,2.47077398e-02,-2.12991756e-02,9.42127589e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.37000000e+00,2.16065698e-01,2.43287240e-02,-1.90826722e-02,1.02256659e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.38000000e+00,2.42672387e-01,2.55378986e-02,-2.49500067e-02,1.15296292e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.39000000e+00,2.40919902e-01,2.54607986e-02,-2.28552800e-02,1.28062851e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.40000000e+00,2.20208171e-01,2.55802716e-02,-1.98024910e-02,8.88237025e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.41000000e+00,2.35374987e-01,2.53902954e-02,-2.21685686e-02,1.18153002e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.42000000e+00,2.08104120e-01,2.43679460e-02,-1.67623724e-02,9.64548821e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.43000000e+00,2.23448574e-01,2.62749085e-02,-1.84086623e-02,9.85210702e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.44000000e+00,2.21099720e-01,2.42085159e-02,-1.96772815e-02,1.14431532e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.45000000e+00,2.24044580e-01,2.44041369e-02,-1.80387606e-02,1.33189560e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.46000000e+00,2.08405139e-01,2.45841336e-02,-1.62719726e-02,9.78165364e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.47000000e+00,2.10889831e-01,2.62160569e-02,-1.51078512e-02,8.84265869e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.48000000e+00,2.02392041e-01,2.54998355e-02,-1.46840521e-02,7.79412347e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.49000000e+00,2.24584661e-01,2.73607554e-02,-1.59890646e-02,1.03891428e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.51000000e+00,2.32236938e-01,2.73707320e-02,-1.83257225e-02,1.07853014e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.52000000e+00,2.05876739e-01,2.59773345e-02,-1.32284932e-02,9.23349909e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.53000000e+00,1.91398093e-01,2.47653763e-02,-1.04680325e-02,9.06434155e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.54000000e+00,2.27246920e-01,2.65849721e-02,-1.31955252e-02,1.46589527e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.56000000e+00,2.20770443e-01,2.68287270e-02,-1.34842456e-02,1.21070738e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.57000000e+00,2.06050425e-01,2.76296560e-02,-7.80894337e-03,1.09772072e-01,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.58000000e+00,2.04386709e-01,2.68189998e-02,-1.07128911e-02,9.45507916e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.59000000e+00,2.09824476e-01,2.81700400e-02,-1.32680142e-02,6.87053054e-02,,361,last0.5,SUPERCELL.dump
reciprocal,Fe,B,1,2,2.00000000e-01,8.00000000e-01,2.38511759e-02,9.54047035e-02,1.19255879e-01,2.61000000e+00,1.89720731e-01,2.74981238e-02,-9.28468630e-03,5.13853443e-02,,361,last0.5,SUPERCELL.dump
