B_index,x_A,y_A,z_A,coordination_B
1,5.720570,6.095599,9.551018,5
2,10.202910,6.113625,2.680482,5
3,8.698975,3.237925,3.943082,6
4,6.241810,4.223301,0.060654,6
5,7.022315,8.537425,3.303136,6
6,6.610015,3.319101,10.251100,3
7,6.723630,11.312601,20.142000,6
8,4.066995,0.017901,2.517040,2
9,7.029515,9.332625,0.350236,5
10,1.769410,3.430076,17.363642,5
11,10.528710,5.198649,21.216846,6
12,2.370895,5.915775,15.094818,6
13,9.322525,5.965724,7.567220,6
14,3.436230,5.334930,20.766328,5
15,9.008855,6.062925,4.199282,5
16,0.325505,7.494801,5.621354,5
17,11.158109,0.822950,4.910770,5
18,4.579270,8.259075,9.827690,2
19,4.635115,2.465265,4.337264,6
20,10.315980,10.330050,1.833072,6
21,0.357195,10.511525,0.670082,6
22,0.186042,11.004025,16.676800,4
23,10.422935,7.900226,0.340064,6
24,1.484230,9.144625,1.493600,6
25,9.244995,11.509800,2.100090,6
26,8.451510,9.006975,20.128600,6
27,7.884660,6.478926,21.625946,6
28,5.709895,0.473150,12.964500,4
29,1.277595,6.002650,0.742718,5
30,1.891585,3.250250,1.803170,5
31,6.456875,4.662825,6.957400,6
32,3.361025,11.155075,11.208118,3
33,3.924890,0.805925,1.099018,4
34,5.178590,3.030651,21.286500,6
35,6.274815,3.412750,1.714236,6
36,9.629795,3.185395,2.262318,6
37,3.450720,8.745676,0.765118,4
38,2.178735,5.005825,2.034210,5
39,7.935520,8.471775,1.651200,6
40,10.412775,9.017650,3.112936,6
41,8.011885,1.742250,4.574918,5
42,10.879410,5.353499,7.533336,6
43,1.157810,10.575675,8.971318,2
44,9.305420,5.060905,1.624846,6
45,1.187290,6.362020,13.697436,5
46,5.600395,8.588560,19.221452,6
47,10.536615,9.695050,0.056782,6
48,10.358335,3.260550,3.865236,5
49,7.999615,4.690220,4.215272,6
50,3.065125,1.945726,4.549118,4
51,6.103290,0.717575,8.608064,2
52,9.860940,6.842620,21.334220,6
53,7.224630,9.488535,8.851972,2
54,9.048255,5.389975,-0.086636,6
55,7.938810,4.003475,2.479640,6
56,1.601460,7.995375,13.401218,6
57,8.270335,-0.124574,3.640482,6
58,2.966095,4.726525,9.752282,3
59,0.372960,4.328410,12.947118,3
60,9.669385,-0.163474,20.097828,6
61,10.643925,7.528680,2.006882,6
62,9.905530,2.995625,16.642846,3
63,4.973660,4.472525,4.470082,6
64,1.995590,5.828251,21.338710,4
65,8.431010,-0.173150,21.383846,6
66,0.967920,-0.168699,20.070464,5
67,7.038225,7.083350,2.238020,6
68,3.737310,4.059950,1.492936,5
69,0.779680,5.824075,6.379436,5
70,1.790485,3.202001,4.876836,4
71,7.983915,4.727549,7.959118,6
72,5.388685,5.039975,1.245800,6
73,2.682790,3.107650,8.981430,5
74,9.395225,0.534675,4.566936,4
75,3.505590,10.157874,0.009536,4
76,10.834095,4.526426,2.560018,5
77,4.907680,3.868380,2.763836,6
78,4.251610,7.956140,2.191460,4
79,4.802995,7.585949,20.368618,5
80,9.553190,8.873225,1.342754,6
81,9.720330,10.041325,19.386718,6
82,7.479510,4.692150,21.459047,6
83,2.650230,0.085399,-0.171364,4
84,6.875975,9.548126,19.676062,6
85,8.601875,5.724226,9.370846,6
86,3.027655,8.223675,17.942928,6
87,6.870025,0.869949,3.538782,5
88,6.322915,1.864826,4.965618,5
89,7.508400,10.171545,21.252736,6
90,10.954745,1.103425,2.064964,4
91,5.782310,2.346950,3.010282,5
92,0.938685,7.460576,3.940530,4
93,10.655180,3.408374,7.715882,5
94,6.048775,6.444051,6.339936,5
95,4.122295,9.307245,6.580180,3
96,4.377885,9.571950,8.472964,2
97,5.972275,0.091375,14.606318,5
98,7.207375,7.550425,16.603300,6
99,0.558290,8.885799,0.072011,6
100,2.363190,-0.281125,9.764154,3
101,1.176525,8.116750,8.420236,4
102,4.709695,6.995150,13.945832,4
103,7.546520,7.898250,6.431418,6
104,7.018885,9.506274,12.398600,5
105,7.139775,7.478550,0.588354,6
106,5.638530,7.739050,-0.234117,4
