B_index,x_A,y_A,z_A,coordination_B
1,2.579423,6.029681,14.066663,5
2,9.562065,2.232290,3.410554,4
3,10.588712,7.889059,14.825500,2
4,9.422277,4.571343,10.375200,7
5,3.150635,13.465357,6.878070,6
6,8.235600,10.041576,13.239754,4
7,9.335612,9.067143,11.821746,3
8,4.886212,12.737894,1.481054,4
9,0.577726,11.925243,6.708454,4
10,12.562900,7.077757,7.878477,3
11,12.255259,13.392876,3.974323,5
12,11.402047,7.327410,0.805477,3
13,6.919512,13.234262,12.958000,6
14,0.509288,8.916462,5.245873,5
15,10.612723,1.878238,0.622577,5
16,0.825329,13.238094,10.325800,4
17,10.366000,7.534790,4.350254,4
18,-0.024677,8.872176,1.958854,4
19,5.139428,2.643160,12.863615,4
20,4.246870,14.327762,14.046477,4
21,11.199500,4.314881,5.609862,4
22,8.785712,4.010076,14.887246,4
23,8.476048,6.967909,12.143831,5
24,5.581065,5.789210,4.164560,4
25,2.020512,6.127243,6.711415,3
26,10.268723,0.141357,11.738223,4
27,12.155112,3.883257,13.218869,5
28,4.776023,13.458200,6.132677,7
29,3.607088,4.420319,10.658400,6
30,6.766023,6.085390,1.255323,5
31,6.186012,5.049020,5.619915,4
32,3.329180,5.645762,7.763769,4
33,6.054277,6.032969,6.852377,3
34,8.691170,12.315243,-0.127623,5
35,12.352677,5.939876,10.765092,3
36,4.177977,3.138338,1.020046,6
37,2.785665,5.885338,11.103354,6
38,2.663241,2.067919,13.025300,2
39,9.723835,0.488219,13.232093,6
40,3.444565,4.448062,4.284608,3
41,9.332290,4.810662,13.451654,4
42,11.903677,12.739100,9.975577,5
43,8.850608,10.472676,-0.025223,6
44,3.139877,8.252138,6.392154,4
45,9.440541,5.534724,11.821692,5
46,2.097640,10.750781,2.169731,4
47,3.893430,10.621081,5.472540,4
48,1.810712,13.660281,8.071508,6
49,4.748277,10.946181,0.780477,5
50,13.796065,12.516481,4.088846,2
51,3.366047,8.452013,14.868100,5
52,7.043923,11.144557,9.625313,4
53,1.817988,7.488040,10.441277,3
54,0.010777,10.793357,10.406677,3
55,11.707623,13.371938,11.694853,4
56,0.595265,-0.007424,6.102577,5
57,5.391041,6.784543,13.289592,3
58,9.314608,8.934481,7.575869,4
59,2.686390,2.459681,0.748969,3
60,4.895430,6.448538,10.938277,5
61,13.181123,7.347800,10.889900,3
62,3.357235,7.736681,11.056900,5
63,6.339612,13.362989,5.846369,7
64,6.989088,10.595100,4.765154,5
65,11.014100,3.863060,7.388554,2
