B_index,x_A,y_A,z_A,coordination_B
1,9.906779,6.319450,2.706532,5
2,6.348979,4.263098,0.012404,5
3,5.312061,2.840798,21.530962,5
4,6.628518,9.417150,0.646936,5
5,9.277009,6.167151,4.453232,5
6,0.445839,7.146298,5.645904,5
7,10.125142,10.667801,2.038272,6
8,10.444751,8.204148,0.456064,6
9,9.518761,0.562050,2.050960,5
10,2.191882,3.600399,1.863970,5
11,6.442118,3.811999,1.908736,6
12,9.513861,3.465380,2.442568,6
13,7.833158,8.754770,1.708510,6
14,10.499203,9.275199,3.056336,6
15,9.285050,5.052380,1.781396,6
16,10.171518,9.964701,0.347332,6
17,10.607276,3.539401,3.874136,5
18,8.064818,4.881640,4.365172,6
19,9.114909,5.462049,0.021464,6
20,7.831979,4.228849,2.852610,6
21,8.236176,0.481748,3.289932,5
22,10.596897,7.652560,2.147732,6
23,5.347582,5.069449,1.386920,6
24,10.844361,4.847448,2.352568,5
25,5.043542,3.977460,2.987236,5
26,9.458021,9.149551,1.594504,6
27,6.477097,1.304102,3.872632,5
28,5.801879,2.478099,2.790332,4
29,0.588015,8.450901,2.754868,6
30,8.110782,1.793901,4.677968,5
31,7.006603,7.584699,0.771204,6
32,4.216779,8.016480,1.943910,5
33,11.044879,2.190201,0.143368,5
34,8.138597,6.068280,2.972832,6
35,5.158503,6.429802,4.761080,5
36,0.625663,7.831449,0.880032,6
37,7.118097,7.299399,2.571330,6
38,1.961379,5.670499,3.727532,4
39,8.796803,3.211450,4.059632,6
40,3.781279,4.393350,1.639036,5
41,1.441237,9.377251,1.517590,6
42,5.653258,6.852101,1.605350,6
43,9.655570,9.137370,4.596868,6
44,0.529903,10.311801,2.576468,6
45,5.122870,4.582351,4.724632,5
46,9.732915,4.495520,5.132932,5
47,1.560861,6.113701,0.622168,5
48,1.013118,3.376030,0.179936,5
49,-0.025485,1.065451,1.666664,6
50,6.982118,8.635351,3.418636,7
51,0.297961,10.766351,0.727432,7
52,5.375530,8.118280,0.462194,5
53,5.574603,7.381749,3.272832,6
54,0.800991,4.580901,1.483164,6
55,2.391376,5.363510,1.972360,5
56,3.575142,5.520301,4.613572,4
57,0.668793,1.163849,3.157632,6
58,6.596961,5.141299,5.069496,6
59,1.796834,4.722820,5.307332,5
60,6.601690,10.013100,2.256668,6
