B_index,x_A,y_A,z_A,coordination_B
1,0.804240,14.191750,11.847800,6
2,1.515730,1.527193,9.524410,6
3,9.377785,13.677886,5.973799,5
4,2.167360,8.095579,15.846901,6
5,10.295870,12.316879,9.712702,7
6,3.530020,5.920936,6.562370,6
7,14.132170,13.460686,5.733001,6
8,12.858960,1.573079,14.176929,6
9,0.425540,10.904057,11.410702,6
10,5.522445,1.930343,5.684298,5
11,12.835885,12.637314,3.080099,5
12,1.675970,5.956321,10.338100,4
13,6.171685,10.914457,16.397359,6
14,9.110985,11.053861,5.236901,4
15,9.022970,11.042791,15.720798,6
16,3.549870,8.715457,8.070899,5
17,10.121345,15.590314,16.380069,6
18,-0.420360,11.627700,2.587670,4
19,1.435470,5.652614,1.731001,2
20,6.474055,10.535786,0.469003,6
21,0.296370,15.162264,0.380394,4
22,3.361985,0.306914,16.125900,6
23,9.312735,4.807721,13.756897,6
24,11.502685,11.230557,14.870102,6
25,8.643960,11.404779,8.415340,6
26,6.305765,7.430131,12.548198,6
27,6.164770,1.463264,17.388801,6
28,12.783340,3.400857,-0.180599,4
29,7.312445,13.487251,16.178198,6
30,5.743210,13.256281,12.792398,6
31,13.191326,14.503741,0.435401,3
32,8.621870,8.449981,5.027080,5
33,8.719230,0.195157,8.782097,4
34,9.294930,7.744136,3.491320,3
35,0.739170,2.770657,3.195101,4
36,11.149140,0.759679,14.262639,6
37,0.848398,6.597641,8.857398,2
38,8.695645,11.224286,17.430200,6
39,7.264055,12.327051,8.607230,6
40,1.176785,12.388657,7.879410,6
41,2.287455,9.044560,17.427429,6
42,0.604015,15.241079,6.013702,6
43,10.624660,9.577390,7.129499,6
44,10.656445,14.619536,17.658898,6
45,7.105174,0.553182,9.420380,7
46,9.193630,7.686110,17.662301,6
47,9.402070,13.172100,11.076100,6
48,5.616750,-0.293564,9.942602,5
49,11.193855,6.215679,7.998370,6
50,5.122995,12.428957,14.355000,6
51,6.661140,7.874241,9.201870,4
52,9.126360,-0.070186,0.661898,5
53,1.356115,1.845536,5.516040,4
54,1.260985,-0.456929,17.733909,4
55,9.840705,12.622961,12.558598,6
56,0.460355,0.843635,10.920601,6
57,7.979485,9.915136,4.641601,4
58,8.024840,13.993786,10.656001,6
59,13.150585,10.877664,3.280102,6
60,3.637460,13.362979,14.898798,6
61,10.075285,10.514479,-0.489601,6
62,1.060970,6.895879,15.417203,6
63,10.088540,5.208721,10.699003,5
64,0.730715,4.100990,7.720199,3
65,4.723440,12.376500,7.071800,7
66,10.556195,14.211700,14.797399,6
67,7.160470,15.012900,15.996700,6
68,12.456700,14.359541,15.016602,6
69,8.078270,7.154243,8.443298,5
70,5.378085,0.842986,8.585598,5
71,7.160860,13.928464,12.359849,6
72,11.451100,14.869236,7.878301,6
73,5.578925,-0.128036,16.744079,7
74,10.388170,15.073179,1.399299,5
75,9.352445,2.066893,17.628497,6
76,9.028895,5.733100,6.383297,4
77,3.504874,13.465643,16.755701,4
78,2.547615,9.015900,2.050060,3
79,1.756620,10.174800,2.957201,5
80,7.671185,-0.346564,14.636002,6
81,13.508345,2.641843,2.864099,7
82,13.180955,4.327210,9.983801,6
83,7.802770,7.768879,11.830998,6
84,11.187025,2.216457,14.630801,6
85,4.931355,14.491279,14.217701,6
86,8.025774,6.890464,3.105399,3
87,11.429430,11.140701,6.749080,7
88,5.758055,8.968264,13.493039,6
89,3.872350,6.280557,18.086973,5
90,5.032670,8.768051,11.839202,6
91,3.472755,14.021121,1.426098,6
92,11.740085,10.033100,17.625109,6
93,4.338985,2.829579,4.627030,5
94,4.047155,7.096764,7.760380,5
95,5.431505,5.397543,18.143900,5
96,7.398955,14.051014,5.716997,6
97,14.132930,14.823000,7.566530,6
98,3.325545,10.668936,17.116209,6
99,11.669840,12.889001,4.453102,5
100,5.341585,14.417229,9.020897,6
101,6.021885,11.293279,7.817298,5
102,13.302870,10.544121,1.438101,5
103,1.222596,4.293280,10.726997,6
104,5.753704,0.325536,5.428202,6
105,3.116130,14.499357,13.835900,6
106,1.197930,15.371700,7.669897,6
107,0.041170,10.900079,14.175000,5
108,8.063725,9.335479,10.874101,6
109,4.506940,11.607179,8.641103,6
110,4.327715,3.546564,-0.034902,7
111,5.990345,11.372136,9.663201,6
112,3.524885,7.585271,9.370503,4
113,3.961860,3.260221,8.977201,4
114,10.366485,8.732243,-0.352598,6
115,6.779760,12.954057,7.125402,6
116,7.651355,5.260021,3.013502,2
117,3.182415,-0.005821,6.049099,7
118,5.042545,14.002943,0.680398,6
119,1.869811,3.206320,6.701198,5
120,11.208245,1.174457,17.611303,5
121,5.686485,3.424907,14.666002,6
122,7.126645,10.015311,13.472298,6
123,2.917915,8.974086,14.532401,6
124,7.603955,3.292843,8.381501,5
125,-0.016296,13.869400,10.255602,6
126,8.638285,-0.028571,16.223200,6
127,4.903555,13.032801,10.001903,6
128,8.706860,7.492410,6.428602,7
129,1.173015,4.441636,17.546100,5
130,0.835570,15.244521,2.005498,4
131,12.972645,13.598857,4.603497,4
132,9.281645,10.210379,9.732701,6
133,11.510174,13.038364,17.418797,6
134,6.700285,1.742621,8.039203,4
135,1.339970,1.518057,14.148502,6
136,6.742985,8.498857,0.506058,6
137,1.135540,8.874557,-0.025897,3
138,11.484840,3.217660,11.806400,6
139,4.548774,8.774414,14.874697,6
140,10.432855,0.837021,12.644201,6
141,13.147235,10.793800,18.235902,6
142,-0.297715,9.330140,0.594401,5
143,0.646970,-0.175421,14.504200,5
144,2.654415,1.465314,6.735699,7
145,5.730345,6.068057,13.361401,6
146,0.944370,8.848240,1.722060,4
147,12.414955,3.268079,13.666189,6
148,12.867700,11.641464,7.711298,6
149,2.251320,9.144560,12.946499,4
150,9.088985,1.666480,3.898401,4
151,0.989245,6.487786,13.464719,6
152,12.230935,14.103401,11.763101,6
153,9.982060,14.315679,13.346598,6
154,3.294711,12.070341,17.832202,5
155,2.374140,13.022179,13.800100,6
156,6.785445,14.064657,8.345402,6
157,11.954475,14.866843,1.681301,4
158,0.494312,2.716071,15.325959,5
159,1.242270,9.145071,5.866690,5
160,11.620745,15.769164,15.356202,6
161,4.975045,4.613657,12.144496,6
162,3.590615,3.981407,12.912801,6
163,13.832030,7.124864,4.448498,4
164,7.015340,11.184136,17.862698,6
165,2.693640,4.725480,-0.482697,5
166,10.075685,11.573943,0.722101,5
167,0.559069,13.897761,8.573101,6
168,0.334064,4.231621,14.888298,6
169,0.465596,0.446279,4.831604,4
170,10.431745,3.450757,13.698997,7
171,9.809245,4.279457,1.595299,4
172,12.130030,9.890664,2.418002,6
173,6.713370,2.035257,15.516997,6
174,3.537470,1.473657,8.268100,6
175,1.854385,0.659621,7.851590,5
176,14.139255,1.793079,5.648101,5
177,12.967245,12.944286,10.743002,6
178,11.582200,12.812251,15.621797,6
179,10.377845,15.476879,9.288660,4
180,13.894570,9.357279,10.175501,5
181,9.834430,6.043921,17.324649,6
