B_index,x_A,y_A,z_A,coordination_B
1,8.948970,8.463402,9.900170,2
2,12.811670,0.300402,7.426576,3
3,3.548505,4.594400,13.286625,4
4,12.175177,3.825202,13.971247,3
5,11.125400,-0.068302,11.119996,5
6,1.185623,6.605599,9.894915,3
7,6.885377,6.493298,0.717151,5
8,9.377812,14.158998,7.700324,4
9,2.241877,9.119901,10.576202,4
10,10.000465,0.977498,10.028378,5
11,12.137165,7.950899,5.732915,5
12,9.666477,2.290300,7.178810,5
13,8.845835,12.820002,10.567924,4
14,12.794512,14.443899,5.790875,4
15,9.947377,5.898599,11.918502,4
16,6.068077,3.407702,2.738375,5
17,9.696323,12.008102,14.249476,4
18,6.196028,10.020302,10.637151,4
19,2.300312,7.477498,8.948876,5
20,5.468012,0.181698,5.446576,5
21,1.785977,11.013996,4.686675,3
22,7.120635,9.971702,13.430105,3
23,7.741159,1.759498,12.206775,5
24,0.358047,4.309801,14.826749,5
25,2.916312,9.929102,6.571951,3
26,9.550965,4.392397,12.586300,5
27,4.317477,12.328903,2.683476,3
28,12.961900,2.496306,2.110724,4
29,2.648677,11.558602,5.944575,5
30,2.481423,6.200998,0.666875,5
31,0.941412,5.349990,12.880400,3
32,7.067820,4.821498,11.391753,4
33,9.861665,9.788097,5.069127,3
34,6.558847,0.427799,7.037530,3
35,12.223841,8.165361,14.398953,5
36,11.165100,4.484799,11.553449,7
37,7.019260,1.309399,5.647875,3
38,4.836023,0.105099,12.489700,6
39,10.495730,6.212002,1.136150,4
40,6.774030,2.525996,15.114400,2
41,5.331930,3.468896,7.185076,6
42,8.225100,2.048704,10.572649,7
43,0.888723,9.401199,2.282049,3
44,12.155977,6.097999,11.462349,5
45,9.796188,1.142798,2.896230,4
46,13.340553,10.992402,5.468224,4
47,4.206810,6.651900,1.687251,3
48,1.634147,2.782303,1.991720,4
49,11.721035,9.308702,-0.002976,5
50,10.855247,8.581071,4.284675,5
51,0.766912,4.832840,9.910476,2
52,12.985212,7.554998,11.288045,3
53,4.456512,4.842602,11.740585,3
54,12.206712,6.315290,6.693750,5
55,0.364647,3.625899,1.303949,4
56,10.539577,3.764698,7.570075,5
57,3.582547,13.985600,9.629749,5
58,11.632200,8.279903,2.479775,6
59,0.451488,11.432597,9.969875,5
60,5.230158,13.181391,4.828925,5
61,6.897035,7.329800,7.440110,4
62,3.193141,9.040902,12.056600,4
63,8.278765,7.353699,6.321785,4
64,8.019623,12.512998,13.677275,4
65,9.277953,13.686098,14.227976,5
66,10.120635,7.598103,1.804700,6
67,8.773012,0.462399,11.373845,5
68,6.078108,1.418001,13.499375,4
69,2.548665,11.161202,7.800124,5
70,14.290877,7.871603,14.837200,3
71,0.883166,12.533841,1.501125,2
72,-0.129888,3.860301,11.096449,3
73,6.006235,10.768561,8.900475,4
74,14.258659,0.095198,9.865475,4
75,12.851500,13.419002,-0.001525,3
76,5.400365,11.975499,7.611549,4
77,1.856547,4.583798,14.028702,4
78,11.344188,9.892698,3.114176,5
79,4.566577,12.803100,10.591300,6
80,0.541430,12.619002,8.776790,4
81,13.334312,2.286450,10.125935,5
82,13.144600,0.896902,3.014598,3
83,3.732512,0.559902,4.423647,4
84,3.313065,14.023253,0.026147,4
85,14.252677,10.350202,6.994455,3
86,3.217935,5.227799,1.967140,5
87,5.415312,9.853398,14.374200,3
88,10.169738,2.481198,5.527624,5
89,12.658435,12.329600,1.373725,3
90,6.344188,5.767702,14.117200,3
91,8.363535,13.125199,8.901425,5
92,2.748512,8.317098,13.576176,3
93,7.872430,11.867402,4.267425,3
94,0.667688,10.907800,8.452105,6
95,8.196910,11.007199,14.329624,3
96,0.011223,2.849697,6.084049,4
97,11.776365,2.747602,6.389551,5
98,4.978348,1.818502,12.174427,5
99,6.758835,10.889498,11.960302,3
100,11.462623,3.321860,10.400349,5
101,5.855378,13.686397,12.888285,3
102,12.827235,14.098900,3.551175,4
103,8.925212,3.544701,5.929055,5
104,10.573535,9.407910,1.537075,6
105,3.113012,5.625730,14.716698,4
106,3.882777,12.881798,5.722749,4
107,3.297680,0.646202,12.349476,6
108,10.631223,10.473005,8.646998,5
109,9.323535,3.620195,11.182449,6
110,13.221812,3.297698,5.671749,5
111,8.025365,9.262998,5.889575,4
112,1.328388,12.096521,13.863375,3
113,12.911423,10.804098,12.113275,2
114,0.462865,7.605202,8.628475,3
115,1.870623,4.918631,5.373580,5
116,14.006823,9.677798,4.542949,4
117,2.361423,0.005198,10.988075,6
118,-0.268323,7.882521,11.933575,2
119,-0.177488,9.779402,0.854375,3
120,3.305777,4.475304,4.304540,4
121,7.515977,4.276301,5.738270,4
122,11.629777,0.724498,12.684175,4
123,14.011974,11.848202,12.873024,5
124,2.976935,2.381902,0.768455,5
125,9.026478,10.694596,8.539875,3
126,10.113768,7.211898,3.543875,5
127,11.163100,12.801102,10.598649,5
128,13.964647,4.767899,4.341247,4
129,8.919035,13.116900,4.633551,3
130,3.068912,3.446302,2.648751,6
131,7.188282,5.485898,9.592649,5
132,9.441712,13.454800,0.754075,4
133,6.201590,5.752597,12.479873,3
134,11.980735,12.198161,8.897835,3
135,8.865648,0.142902,0.172375,3
136,14.191498,14.316598,-0.240518,3
137,3.996588,12.518941,8.608849,5
138,8.063488,3.500604,12.082798,5
139,6.773623,4.254199,7.215725,5
140,13.823577,13.855342,12.664815,3
141,1.435288,3.429798,6.762270,4
142,5.590812,13.505902,2.995351,4
143,4.387777,3.706898,8.565851,5
144,10.857365,9.153499,14.198500,2
145,2.744653,1.734498,11.283276,4
146,7.139177,4.990703,3.252490,4
147,7.348177,8.271002,1.715376,4
148,10.185238,5.218961,8.849335,4
149,2.406735,3.156797,8.262953,4
150,11.717412,0.555501,4.021302,5
151,4.763547,8.358099,11.584600,3
152,0.726323,10.230797,3.727324,4
153,14.042233,14.102700,6.620524,3
154,3.717412,3.011897,12.354753,4
155,2.627688,13.631898,6.572100,4
156,7.208570,13.991802,8.022775,5
157,13.412347,3.563910,7.480175,5
158,13.738300,11.723004,8.145251,5
159,6.177112,3.984303,9.998749,6
160,1.934723,10.866502,11.170175,4
161,3.671735,8.221299,7.177800,4
162,8.994377,8.724899,1.397251,4
163,6.259377,4.746820,1.722151,5
164,6.168953,3.184202,5.756849,5
165,12.070259,7.995499,7.529585,4
166,6.107230,1.918899,10.824951,5
167,4.590253,8.867995,13.279573,4
168,5.321741,0.480304,2.850549,3
169,11.033900,4.424030,3.554375,4
170,2.940041,12.336141,11.581751,3
171,11.987447,5.410596,2.197176,5
172,10.127823,3.410899,0.327324,4
173,12.845600,6.994761,2.576998,2
174,6.919512,10.583202,1.662375,4
175,11.330000,11.888698,12.117800,3
176,9.945723,0.896102,4.583140,4
177,9.948258,0.740099,8.100340,3
178,3.599635,2.004402,7.291924,6
179,9.728448,13.248605,6.373780,2
180,3.840947,9.736770,2.277476,3
181,4.057888,1.289399,5.901775,4
182,6.827841,5.781798,6.312940,4
183,13.832477,4.873203,0.686449,4
184,5.779868,10.859899,0.258325,3
185,8.009665,10.564599,7.288049,3
186,11.638653,1.498698,10.745751,5
187,4.942538,10.719599,1.872060,4
188,1.585953,6.383102,2.578124,3
189,8.011368,4.993498,1.647949,5
190,12.900077,10.680500,0.346902,4
191,8.502641,4.136201,2.985625,3
192,5.350440,8.078503,3.986575,2
193,13.261800,8.826499,0.155975,5
194,0.765112,10.705605,13.311247,2
195,12.615641,12.651302,3.011527,3
196,8.361853,6.836702,13.008900,2
197,1.286100,6.495498,5.724500,3
198,6.584923,13.572811,14.652645,2
199,9.788177,0.385599,12.869600,4
200,8.495400,7.934203,2.820698,5
201,11.890153,8.903871,8.795915,4
202,13.767877,1.313301,8.520651,5
203,10.606435,1.386898,1.386473,3
204,12.954235,1.530801,13.783925,3
205,6.754623,13.622502,1.873924,2
206,5.822823,3.186402,0.969551,5
207,9.612840,3.686001,4.016898,5
208,8.694612,4.860702,9.636075,4
209,2.934223,6.388999,5.853575,3
