r_A g_B_B g_B_Fe g_Fe_Fe
2.330000000000000071e+00 2.925555458027025990e-01 1.996305803729496731e+00 8.412554783032373251e-01
2.349999999999999645e+00 2.901757203996139234e-01 1.872321377691957611e+00 9.620767127790329498e-01
2.370000000000000107e+00 2.841897455584090904e-01 1.727522547146270293e+00 1.110247266646172237e+00
2.389999999999999680e+00 2.886204485670215147e-01 1.631702074125879198e+00 1.247237176488273480e+00
2.410000000000000142e+00 2.894432008670781431e-01 1.499143831038529662e+00 1.349746379725568879e+00
2.429999999999999716e+00 2.953497179931413585e-01 1.392098585735808580e+00 1.523706825111963870e+00
2.450000000000000178e+00 2.954405077995316820e-01 1.291070946062405245e+00 1.591022296194485097e+00
2.469999999999999751e+00 3.035133039083264261e-01 1.209818594443901052e+00 1.723040890344927023e+00
2.490000000000000213e+00 3.150937486540345001e-01 1.111882978355985818e+00 1.835914675290954312e+00
2.509999999999999787e+00 3.285048364787142017e-01 1.039098163393455954e+00 1.884931024118833953e+00
2.530000000000000249e+00 3.454170076086789387e-01 9.732520624774966267e-01 1.970532541768202028e+00
2.549999999999999822e+00 3.610074568566061792e-01 9.090626970372881477e-01 2.031768455510317484e+00
2.570000000000000284e+00 3.839107758173590512e-01 8.510136154914045292e-01 2.053286999461183093e+00
2.589999999999999858e+00 4.071056627887386092e-01 7.936826578668292331e-01 2.101502488545564429e+00
2.610000000000000320e+00 4.332708800568284002e-01 7.490153029326090950e-01 2.119642947725548954e+00
2.629999999999999893e+00 4.625850535819266973e-01 7.235475517125599110e-01 2.118175356720894520e+00
2.650000000000000355e+00 4.905880378488102767e-01 6.778367863686247663e-01 2.061868624137908945e+00
2.669999999999999929e+00 5.298550932103587296e-01 6.421582196180098956e-01 2.080969039094065831e+00
2.690000000000000391e+00 5.696059430334041718e-01 6.161424924083318544e-01 2.059411216869032391e+00
2.709999999999999964e+00 6.123715938439068251e-01 5.890388346567335676e-01 1.952945010226903921e+00
2.730000000000000426e+00 6.588033492994024298e-01 5.658469854785954656e-01 1.925695528267195922e+00
