B_index,x_A,y_A,z_A,coordination_B
1,-0.138155,14.408776,0.356229,4
2,6.664565,0.706294,10.386529,7
3,10.343365,12.077324,6.820758,6
4,3.344590,17.208888,7.031842,5
5,11.795810,4.641787,2.340671,7
6,-0.128426,2.686162,5.169480,6
7,1.216955,12.784376,5.997031,5
8,7.371360,17.643811,5.869611,5
9,2.422690,2.004638,10.579758,5
10,1.056990,0.398562,0.642442,5
11,3.916145,15.263978,1.615871,5
12,6.158519,4.321538,8.939601,6
13,14.832135,18.024587,10.523145,5
14,6.454545,10.002487,5.890529,6
15,1.980945,15.084928,8.732584,3
16,14.559490,2.569287,13.938142,5
17,14.609955,8.227030,13.192916,6
18,13.525390,8.761970,11.695813,4
19,14.771439,8.494313,4.878529,6
20,4.797765,9.060880,10.884100,4
21,7.591280,12.929500,4.944320,5
22,6.233325,-0.103400,8.503442,4
23,6.991380,0.340523,2.985416,6
24,3.548445,17.370151,13.743642,5
25,11.959335,4.301762,9.845242,3
26,8.796110,12.391728,9.829160,7
27,2.328790,8.910624,3.928058,4
28,9.609965,11.593488,2.707529,4
29,1.128255,0.157287,8.312129,5
30,12.000535,6.719910,9.385542,2
31,10.830685,12.044888,8.596729,7
32,11.379000,7.767487,2.124813,4
33,12.962605,16.054500,7.835013,7
34,14.308175,1.889538,4.547641,5
35,7.136755,6.520976,10.704458,5
36,9.904965,-0.035343,10.259558,6
37,9.230155,4.100170,4.610958,5
38,1.546945,18.013703,3.541620,4
39,5.128645,12.623000,4.089713,5
40,10.383490,4.485176,3.343758,4
41,2.563935,0.287040,14.202242,5
42,5.932835,17.816000,0.721658,3
43,8.594981,16.642124,6.802926,7
44,12.404255,17.513424,8.979613,6
45,13.507390,13.025251,8.534020,7
46,9.663390,7.544838,1.571729,7
47,1.597855,8.525818,1.311913,5
48,12.146255,9.904068,0.253529,5
49,5.612310,5.636649,2.032084,4
50,3.953890,6.015851,10.339121,7
51,10.681400,0.552962,13.222542,7
52,11.134855,2.886762,7.344558,4
53,9.719781,6.418113,12.512942,7
54,11.902055,1.411524,7.258087,4
55,0.563326,10.000562,9.996911,6
56,11.543235,16.005500,12.025384,4
57,8.784995,8.373713,5.230529,6
