B_index,x_A,y_A,z_A,coordination_B
1,5.608324,0.323683,2.684397,6
2,1.643462,2.997500,13.516393,5
3,5.955362,0.985558,1.159390,8
4,3.377769,2.830788,0.524403,5
5,5.191970,3.057558,4.359620,4
6,5.257869,4.167242,1.959710,5
7,5.114731,14.655442,5.648503,5
8,2.186169,2.831658,4.811850,3
9,6.320931,5.090312,2.869217,4
10,1.327060,16.120400,4.796300,4
11,6.217038,8.643929,13.512400,5
12,15.618062,7.487040,2.861630,4
13,5.911207,10.653600,1.344303,6
14,4.905507,4.614088,3.539217,4
15,3.021362,8.271229,0.653497,5
16,1.363993,5.401442,5.762903,4
17,3.789420,0.642729,3.387297,5
18,5.942560,15.969542,12.422093,7
19,4.575369,0.095845,5.540993,6
20,9.209180,3.411629,3.728907,5
21,0.123001,5.244704,4.354513,7
22,7.876531,2.444388,3.205310,5
23,2.697050,15.635789,3.863817,7
24,4.532362,4.976812,6.981083,3
25,3.382231,14.256871,5.294993,6
26,11.286259,8.655158,11.281697,3
27,5.850493,1.369617,5.366390,5
28,7.198676,8.669858,6.432510,5
29,7.380231,1.430829,0.429813,5
30,7.830431,2.838688,1.421893,5
31,9.905720,3.946229,8.429750,3
32,6.412493,1.964758,3.752503,6
33,7.475431,0.919375,4.763107,5
34,17.107131,15.066611,4.564210,4
35,3.312338,3.614229,6.772890,3
36,0.621893,3.873330,5.471390,7
37,4.933376,1.847912,2.991497,6
38,0.719631,1.829058,2.363513,3
39,1.659007,1.276842,3.940990,5
40,10.461062,1.350680,2.016293,4
41,2.877331,12.628200,5.075120,7
42,4.035762,6.522029,4.368687,3
43,9.416940,5.652629,5.788510,3
44,4.510000,5.642071,1.139390,4
45,0.372442,5.038629,7.005687,4
46,16.413093,4.090183,4.955890,5
47,10.277293,4.572350,4.569610,6
48,1.543062,7.208629,0.383190,4
49,9.555238,9.876100,6.239457,5
50,7.993290,4.353188,2.103940,6
51,7.940038,0.320615,7.562437,6
52,14.236629,4.086829,6.681103,6
53,11.568000,5.934288,7.114307,4
54,11.173800,1.773029,3.491507,4
55,1.690986,4.136529,3.613610,4
56,13.136193,7.972429,1.242030,6
57,10.843831,5.605612,1.892410,5
58,15.348231,8.728283,0.193793,5
59,9.720224,6.856229,0.455997,5
60,11.593200,3.226610,13.976677,4
61,14.718093,0.541388,1.601830,4
62,10.049107,8.952201,3.112310,5
63,11.786276,14.522912,5.399260,6
64,13.374729,4.255671,2.061303,3
65,15.198900,5.274971,5.517177,5
66,14.607500,6.684088,4.010103,5
67,0.933885,5.462590,2.665913,4
68,6.102276,5.361229,5.923007,3
69,16.794285,9.482183,1.062793,5
70,11.227507,7.056610,8.683703,4
71,16.837431,2.293229,5.341603,4
72,2.071362,2.132888,1.335287,3
73,1.763362,14.301312,2.930193,4
74,14.111800,1.927070,4.525620,6
75,14.677039,2.528240,7.340713,5
76,12.579200,1.161971,4.306987,4
77,14.867831,2.618771,2.597910,6
78,17.329531,6.624031,3.183313,5
79,13.227269,1.913358,7.359790,5
80,16.772400,7.219912,6.132407,2
81,16.918600,7.177458,8.739007,4
82,13.424107,6.499512,13.830287,6
83,8.760929,4.034458,5.293903,4
84,14.299676,15.762600,5.512013,7
85,9.603438,4.738229,2.872240,5
86,11.569900,2.558080,1.946803,4
87,12.936900,7.647783,2.919913,4
88,7.477170,6.642029,11.787790,5
89,15.073531,5.396988,13.669907,4
90,11.693693,1.970229,6.869793,4
91,11.487929,10.404512,0.210297,4
92,10.241731,6.032842,3.526313,4
93,15.467645,0.952017,5.160537,6
94,14.918238,5.507820,7.335587,5
95,16.834900,5.512729,1.966187,3
96,9.732738,8.546788,1.115297,5
97,11.987731,4.335688,5.049817,3
98,14.186562,13.260029,3.498703,5
99,10.866699,1.146829,5.348907,5
100,1.135031,12.563688,4.778007,3
101,8.517179,8.640429,3.904197,6
102,3.694431,10.073842,10.379493,3
103,3.002369,9.587158,1.692007,5
104,1.521520,1.377171,12.857503,3
105,7.235200,8.027442,3.139003,4
106,6.717769,15.198558,3.139197,6
107,2.935593,11.357158,7.950103,5
108,3.041231,6.533311,1.070790,3
109,4.168393,1.322471,0.164193,7
110,2.233631,11.297788,2.578887,5
111,3.112130,10.046942,13.961607,4
112,1.675680,12.000246,1.073307,4
113,15.710400,12.097129,13.651886,4
114,10.866945,10.347501,5.412207,6
115,14.806200,13.486391,7.547303,4
116,1.302140,11.386329,8.474283,4
117,16.694763,10.721100,2.173210,3
118,2.670893,14.740129,1.304303,3
119,5.993580,8.999281,1.333600,5
