B_index,x_A,y_A,z_A,coordination_B
1,5.821547,0.359881,2.862230,7
2,2.163974,3.223960,13.695160,5
3,5.851874,1.133160,1.234491,7
4,3.389313,3.690439,0.908470,5
5,5.061230,3.307260,4.368200,4
6,5.007113,4.215840,1.659609,6
7,5.063787,14.704540,5.985070,5
8,2.037013,3.101760,5.133790,5
9,6.256487,5.473561,2.742249,4
10,1.391700,0.052680,4.978360,4
11,6.274526,8.734180,13.418600,5
12,15.626574,7.165430,2.828320,4
13,5.833140,10.677300,1.383270,6
14,4.916140,4.756139,3.536049,5
15,3.209974,8.194180,0.466630,5
16,1.556760,5.338940,5.539970,6
17,3.929300,0.619880,3.344230,4
18,5.696830,15.803140,12.504060,7
19,4.673013,0.390005,5.764660,5
20,9.023670,3.078280,4.317040,4
21,0.381202,4.922358,4.365479,6
22,7.728487,2.301239,3.241409,5
23,2.791510,15.513499,4.195149,6
24,4.419074,4.860861,6.919551,4
25,3.482887,14.105220,5.359460,6
26,11.460553,9.050160,11.310450,3
27,6.007260,1.362619,5.523091,5
28,5.356653,8.347760,5.682009,4
29,7.223087,1.811780,0.279679,5
30,7.855587,2.723639,1.631260,5
31,9.947000,4.104580,8.235760,3
32,6.311960,2.204860,3.933170,6
33,7.229287,0.841079,4.350040,7
34,17.105087,14.793100,4.796730,4
35,3.407026,3.396180,6.781791,4
36,0.439560,3.838150,5.680091,6
37,5.072953,1.999661,2.944030,6
38,0.601487,1.992760,2.555879,3
39,1.638840,1.602440,4.162891,3
40,10.168374,3.122500,2.993160,5
41,2.954687,12.451000,5.108919,6
42,3.808474,6.381880,3.672130,4
43,8.930040,6.066080,6.099309,2
44,4.164070,5.357120,0.595191,5
45,0.413944,5.037680,6.991021,4
46,16.435360,3.836981,4.841791,5
47,10.400560,4.421590,4.235409,6
48,1.356974,6.942280,0.386391,4
49,9.274426,9.945380,6.158070,5
50,7.957210,4.324039,2.099460,6
51,7.958526,0.491363,7.543680,7
52,14.109393,3.947580,6.757670,7
53,11.633500,6.184139,7.186440,4
54,11.043400,1.738180,3.727740,4
55,1.849921,4.198680,3.741109,4
56,12.767260,8.072680,0.967798,6
57,10.866487,5.637361,1.820009,5
58,15.088187,8.945981,0.594460,5
59,9.606347,6.689780,0.729230,4
60,11.844500,3.091890,13.868411,3
61,14.300860,0.641639,1.635560,3
62,9.864040,9.026760,2.584609,6
63,11.622153,14.620461,5.506830,6
64,13.328463,4.186120,2.087870,3
65,15.076300,4.928120,5.026360,4
66,14.728600,6.245739,4.015370,4
67,0.896604,5.137510,2.588279,4
68,5.470553,5.068680,5.262840,5
69,16.700608,9.424381,1.109360,5
70,11.296840,6.978600,8.777170,4
71,16.679887,2.402980,5.606270,4
72,1.339074,1.353039,1.320921,2
73,1.589974,14.250961,3.149760,4
74,13.942600,2.318480,4.401619,5
75,14.660673,2.278770,7.235079,6
76,12.619500,1.060020,4.431730,5
77,14.635887,3.018820,3.111009,5
78,17.246887,6.272550,3.280079,4
79,13.137183,2.032660,7.326191,6
80,16.921600,7.470761,6.553340,3
81,17.078700,7.187760,8.932880,4
82,13.373440,6.703561,-0.008009,6
83,8.694693,4.445760,5.118470,4
84,14.366453,15.803400,5.905079,8
85,9.849726,4.651580,2.677430,5
86,10.650600,1.781770,2.142870,4
87,13.273400,7.721381,2.743079,3
88,7.516130,6.549080,11.565691,5
89,15.090387,5.287139,13.794940,3
90,11.589460,2.392580,6.791960,4
91,11.308103,10.654661,0.087930,4
92,10.691987,5.946240,3.514079,5
93,15.541466,0.956319,5.963650,6
94,14.838226,5.247900,7.916121,4
95,17.253000,4.363780,1.604721,3
96,9.727226,8.610639,0.795030,5
97,11.936087,4.611539,4.723349,4
98,14.244774,13.415680,3.899170,5
99,10.900073,1.353880,5.423540,4
100,1.047487,12.370139,4.723340,2
101,8.419353,8.175080,3.813030,6
102,3.641887,9.929440,10.776960,3
103,2.870513,9.674760,1.764840,5
104,1.542240,1.654820,12.815970,4
105,6.835770,8.197040,2.827770,5
106,6.976813,15.325860,3.283130,7
107,3.210260,11.122160,8.067770,5
108,3.125187,6.672000,0.933491,3
109,4.295160,0.971520,0.331760,6
110,2.144687,10.953039,2.660221,5
111,2.996100,9.858540,0.107109,4
112,1.639370,11.925399,1.032740,4
113,15.578500,12.410880,13.992379,4
114,10.733266,10.609510,5.128940,7
115,14.679300,14.535820,7.212170,4
116,1.445720,11.744880,8.371251,5
117,16.765898,10.649800,2.367809,4
118,2.327660,14.767780,1.515670,3
119,5.696970,8.743770,1.380840,6
120,1.738887,9.172180,2.955470,4
121,8.035487,9.639901,5.034091,6
122,4.695160,15.893160,1.467879,6
123,5.521187,8.951560,4.027260,6
124,17.451460,13.699700,6.025740,3
125,2.572374,13.350530,0.683270,3
126,6.090974,13.264240,6.261421,6
127,4.189860,11.094319,5.128179,4
128,1.189887,9.850739,5.816340,4
129,4.766987,9.666661,2.477870,4
130,7.489180,14.700900,0.489640,4
131,3.546874,11.833701,3.606240,5
132,6.763270,12.789760,4.519919,6
133,3.408040,10.410080,6.257540,4
134,0.225246,8.046819,0.993660,4
135,6.942234,9.676799,3.513730,7
136,6.385140,14.553839,4.889381,6
137,7.547480,14.254461,2.190580,6
138,5.714353,11.717900,5.465450,5
139,3.086713,13.551839,3.665230,6
140,7.085313,9.964620,0.670309,6
141,6.273760,13.720540,3.107291,6
142,7.478387,12.475380,2.920709,6
143,2.626387,15.481500,5.979409,7
144,4.652474,12.971539,2.793479,3
145,7.836013,15.488100,4.817240,5
146,0.739487,11.990210,2.290830,3
147,8.753660,15.308340,3.027940,6
148,10.089926,7.731620,3.906551,3
149,3.721587,9.590080,7.844749,5
150,8.658287,12.660060,4.350460,5
151,14.909503,10.545500,4.893070,4
152,14.826683,12.111800,7.203460,3
153,11.613100,14.662799,3.729510,5
154,9.190147,10.959560,4.692540,7
155,12.826987,15.630680,4.540440,5
156,15.835360,11.803640,3.712470,4
157,16.312087,7.219939,4.472520,4
158,16.172366,10.006460,3.807660,3
159,0.116974,15.142780,2.770240,3
160,16.029026,2.546719,3.980691,5
161,10.270287,13.590460,6.427460,5
162,12.991683,14.901300,6.880309,5
163,12.796240,12.711180,3.460130,5
164,16.328887,14.693060,1.853810,4
165,2.762560,15.539201,7.773409,7
166,14.123800,11.437140,13.178370,4
167,14.308700,11.777290,1.004370,3
168,10.384153,13.176719,1.611309,5
169,15.258200,1.905580,0.993060,3
170,13.182540,14.643350,1.515509,5
171,13.018026,12.017960,7.311491,4
172,13.624600,8.066070,7.586690,3
173,16.140353,13.733040,12.912358,6
174,12.628787,0.003880,12.804751,5
175,9.727210,16.180180,1.679321,4
176,5.232226,12.062550,0.173960,4
177,10.535440,0.282310,12.354230,5
178,13.897300,1.421560,5.944910,6
179,16.622640,10.330280,8.631370,5
180,7.693390,0.568680,5.927940,5
181,10.871674,9.050800,5.889091,3
182,13.609493,13.079140,1.925330,6
183,13.378240,9.970261,5.142740,3
184,15.238374,16.097840,3.017640,5
185,10.299487,14.645680,2.562540,6
186,7.325187,10.957860,2.284030,6
187,8.960970,10.213600,1.413530,6
188,8.349887,12.607580,10.190000,4
189,8.946887,13.448300,2.804270,6
190,11.972500,13.646700,2.257709,6
191,12.242400,10.983019,4.292000,5
192,11.922887,13.444760,6.777670,5
193,10.059500,15.776760,7.373440,5
194,10.809083,10.272981,3.573209,5
195,1.511326,8.824380,4.511209,3
196,14.363587,15.069039,4.117870,6
197,8.545226,10.043819,3.198949,8
198,10.091233,11.547361,0.892760,4
199,15.783513,7.608480,12.445300,6
200,14.818100,14.383661,2.383470,6
201,16.473200,14.934540,0.290830,4
202,0.958374,2.198201,8.190470,4
203,6.616887,0.315820,13.741249,7
204,3.499274,0.479485,7.027870,5
205,3.582087,4.489921,13.035800,6
206,3.714826,6.546980,7.967560,4
207,4.716413,2.505060,1.422130,6
208,2.598874,3.086120,8.294409,6
209,0.892760,9.304680,10.864189,5
210,6.221113,0.369740,7.923609,7
211,0.944787,5.912039,12.921240,5
212,4.932274,4.035730,12.113410,6
213,6.551653,3.474160,0.798140,6
214,4.253974,0.323519,9.939270,5
215,2.807247,6.342830,5.529390,3
216,7.544887,4.370599,10.313400,6
217,2.929787,3.014720,10.112591,6
218,2.391687,6.073020,8.880609,4
219,6.879187,8.570280,8.681621,4
220,4.162310,14.374761,8.213760,6
221,8.771874,6.299879,10.251170,6
222,4.911313,5.542020,12.944310,5
223,7.165750,8.465980,12.082210,4
224,4.099013,2.069240,7.685560,5
225,9.267623,2.727280,11.879400,4
226,5.801513,14.973560,0.105766,5
227,8.117274,13.678500,12.006510,6
228,5.677174,2.604661,11.797821,5
229,4.781126,5.299561,10.869221,6
230,0.329813,4.573860,9.865570,6
231,8.539053,2.014370,10.157200,6
232,6.146426,4.814838,7.502570,4
233,6.814187,3.295580,8.072140,5
234,3.128013,0.979666,13.275179,5
235,6.910874,1.702580,7.054421,6
236,7.452760,0.848979,10.572779,4
237,16.054873,8.577740,9.217070,4
238,2.158587,4.405920,9.303670,6
239,6.080647,7.022460,1.933309,3
240,5.689526,1.977660,8.224170,6
241,6.143887,4.673420,9.303070,6
242,2.018774,4.744680,12.487600,5
243,5.929647,0.604339,9.685251,6
244,1.561260,3.778190,10.872200,6
245,6.608887,6.846160,13.034700,5
246,7.743243,3.659240,11.813109,5
247,4.700887,3.723980,10.332370,6
248,1.629134,2.139020,11.014920,4
249,3.853860,6.645760,9.774381,3
250,14.467940,2.828161,13.616770,2
251,6.514540,3.735090,12.917260,5
252,4.383326,2.035680,9.587440,6
253,11.731287,15.537239,8.069209,3
254,8.308487,3.350580,9.067891,5
255,3.034160,0.071520,1.029570,5
256,16.923400,15.698539,8.573521,4
257,11.495800,4.112480,11.022560,3
258,16.412826,4.395270,13.403840,3
259,10.784613,6.492080,12.291921,3
260,14.126647,5.856550,11.055500,6
261,10.347660,9.438780,9.983540,4
262,10.342423,2.374870,7.977390,3
263,10.192187,7.841601,9.514510,3
264,9.901674,5.150720,13.353691,5
265,12.421026,3.915040,6.381300,6
266,15.517540,2.627320,8.776770,5
267,17.388860,3.085220,10.665481,6
268,13.212247,7.025939,4.893800,3
269,9.005126,1.747139,0.762809,5
270,14.011453,3.742740,10.130040,6
271,0.488558,8.699090,6.931310,4
272,13.759093,5.301220,9.314540,5
273,10.230226,15.641880,10.826840,4
274,10.572500,1.018261,10.648110,4
275,1.011374,0.473660,8.016579,3
276,10.368240,3.566139,13.075670,5
277,13.567187,4.030739,4.910620,6
278,1.241030,7.708760,11.711100,5
279,17.201053,2.919390,9.100991,5
280,14.850947,2.126119,12.186670,5
281,17.218319,6.254639,10.260170,5
282,9.306726,1.099940,8.333391,6
283,9.734926,1.777180,13.212100,4
284,11.531303,5.782590,10.985079,4
285,13.389787,2.740480,11.409700,5
286,9.301760,4.919240,9.379009,4
287,11.867040,4.058920,1.380749,4
288,13.911153,2.145961,8.993230,7
289,-0.019202,0.742520,12.418560,3
290,16.550440,2.726280,2.306640,5
291,0.933687,3.937660,8.209660,6
292,15.811400,15.822761,4.742410,5
293,0.830374,4.475940,13.751076,5
294,7.665690,5.273360,12.794179,6
295,1.167013,7.129019,9.458721,5
296,8.425466,5.421350,0.616770,4
297,13.063900,5.241740,7.469979,6
298,12.480574,3.933620,12.524740,5
299,12.884040,6.723180,9.918330,5
300,12.488183,5.958780,1.226940,5
301,12.453726,3.217939,9.799591,4
302,16.592374,3.590939,12.073640,4
303,10.615453,10.741719,8.742421,5
304,12.968287,5.549019,12.328000,4
305,15.721087,6.349240,11.257409,5
306,2.499747,7.555261,4.131940,5
307,7.324613,5.481501,5.447060,3
308,4.850587,15.705200,7.268640,7
309,1.665513,10.864140,13.586660,4
310,6.822474,9.907419,9.649970,4
311,9.642187,12.354800,8.970130,5
312,7.308060,13.398460,7.471840,4
313,4.237640,12.523380,8.748560,4
314,6.022613,12.336580,7.541491,4
315,6.582230,14.518640,11.620400,5
316,9.291387,10.894600,7.667409,5
317,5.420474,13.314961,11.422100,4
318,4.706974,14.437700,12.967021,6
319,12.332700,14.431440,12.492891,4
320,4.333087,7.997319,4.648791,4
321,16.690628,9.760440,10.569779,6
322,16.507300,6.057220,7.577770,4
323,4.034374,15.893240,11.741980,6
324,2.449413,14.001830,6.617051,5
325,3.350587,15.250240,9.644251,5
326,16.454440,12.386040,9.607249,5
327,7.346087,16.052840,11.887760,5
328,8.455474,12.315180,13.275500,5
329,6.747474,5.991161,10.246451,6
330,7.462074,11.037050,10.744360,4
331,2.254326,8.470260,8.157930,4
332,2.428574,9.988540,9.199040,6
333,1.699447,12.704300,11.142170,2
334,2.023560,11.043550,11.735179,4
335,3.518253,13.065910,13.299560,3
336,0.537487,13.111961,9.075070,3
337,0.117513,15.510581,11.648470,4
338,5.638587,15.432837,8.928360,6
339,16.166800,7.675080,1.333370,5
340,7.427987,14.756460,8.609570,5
341,8.755463,11.955600,11.730960,5
342,4.160713,13.711300,9.952960,4
343,8.188510,9.809480,8.261360,4
344,6.340487,9.883861,5.326260,5
345,7.661826,6.958260,8.912640,4
346,4.781313,8.026440,7.458109,3
347,8.363087,8.180740,7.881770,3
348,5.644787,11.835460,12.382621,3
349,0.346907,9.518340,13.733949,4
350,4.186220,8.893980,13.181721,4
351,1.358074,14.515480,12.178720,3
352,4.012374,8.433239,11.669540,2
353,8.785187,14.171881,13.468200,5
354,8.162100,9.449630,11.127079,4
355,14.844900,12.214980,10.319019,6
356,9.665134,12.339781,5.563540,6
357,13.855200,0.524561,9.938420,4
358,12.894987,0.130361,0.640160,4
359,13.550826,10.640200,10.236360,4
360,14.769426,9.052439,10.131340,4
361,0.951153,13.464440,7.547040,4
362,15.622000,15.881700,7.366370,5
363,9.001260,12.837570,7.461100,5
364,13.585340,1.011520,11.756130,4
365,14.182443,8.284520,13.129858,6
366,15.142940,15.098101,12.982740,4
367,12.466100,13.806600,10.821970,5
