LAMMPS data file via write_data, version 10 Sep 2025, timestep = 500000, units = metal

4320 atoms
2 atom types

0.3094343130636581 34.78822956633728 xlo xhi
0.21357719255931862 24.011468965241004 ylo yhi
0.40057159474002546 45.034361113959335 zlo zhi

Masses

1 55.845
2 10.81

Atoms # atomic/kk

3655 2 0.5023415246382668 3.207979330761972 1.2307976660972992 0 -1 1
1288 2 5.646619413879302 7.023875581023164 1.4206588570795344 -1 0 0
2040 2 2.266271549628849 2.845714791728659 5.086234842436834 1 2 0
3423 2 2.3395840740733784 3.1016208979652755 3.3990890080639025 -1 2 0
1500 2 5.426284430123785 3.8829456128787 2.3896097058018078 1 2 1
4009 2 5.24026938611484 4.9451170976454355 5.205915195758797 1 1 0
1945 2 3.255767865861843 5.68848729010195 5.272076452584458 0 1 -1
1961 2 6.647410549663124 3.324256856599642 1.2267577071567148 2 1 0
2724 2 0.7296088458696037 7.761359222412684 2.3665246128071002 1 0 0
331 1 4.951742842168884 7.553934184062622 3.158904811309913 0 0 0
2916 2 1.5604280884916857 6.705161970590395 5.526542798679812 1 -1 1
3910 2 3.0098167138484717 1.9084758459475648 1.8730760243480207 0 2 1
3115 2 3.1588244310504088 2.9502104370491726 6.740317224128935 0 2 -1
279 1 3.1957215942745343 7.719120424583773 6.652664870931537 0 -1 0
595 1 4.447653452449687 2.8711648617612697 0.6188078544791455 1 2 1
4109 2 7.201945086950329 6.08086413983548 3.6613853757213253 1 -1 0
1017 2 8.1761563776871 5.931747311049116 5.37314659112508 1 1 -1
828 1 7.62102487653022 4.9910912520877835 1.9830199446667716 1 1 1
2404 2 7.837541197249839 4.598251400949063 6.330604236365971 -1 1 0
1293 2 5.702685907576626 1.959368069601927 4.484891411545134 0 0 0
2630 2 3.979106130560311 4.497405573294147 6.458156501650308 0 -1 1
1161 2 3.4200873175556494 4.052273465094982 2.116336682691506 1 -2 1
2300 2 7.57668990039276 2.3597998145608288 3.797659051119128 -1 0 1
2895 2 8.609862260484753 3.4098819493818877 7.681746240093851 -2 1 0
1615 2 5.394754768073272 0.5887702411236773 5.312006577709406 0 -1 0
3812 2 8.128867127272947 2.8517313124769825 2.3126672254412437 -1 1 1
537 1 3.2025381252957867 1.248596248539546 4.52164442904387 1 1 0
2095 2 5.7352551526955695 5.540593913516751 3.3809270688275195 0 2 0
805 1 5.009952516838538 0.27022801057143164 1.0178533978306634 0 0 0
867 2 8.258446783864073 3.477990546789774 0.8351925542473319 0 -1 1
1049 2 1.2902666563766882 4.143317900592063 2.6681973640287997 0 -1 0
3182 2 3.1442658422671204 6.556646587926895 3.6062377028249943 1 -1 0
2245 2 2.139865803175644 2.599995080966836 0.7101283236595229 0 1 0
2808 2 2.504261182951212 5.381411641513423 2.707818497988321 0 1 0
3766 2 4.362473352327664 5.708802005031815 2.2984174161496305 1 0 1
2761 2 5.602803929670807 3.711409794803415 4.003201202623156 0 0 0
277 1 6.510572395876515 2.712918524542066 6.547905250471371 -1 0 0
