B_index,x_A,y_A,z_A,coordination_B
1,4.135553,13.874900,6.080859,5
2,3.398369,13.631291,13.639798,5
3,4.891279,8.948550,12.380830,4
4,0.810884,7.939251,5.587140,3
5,5.303190,0.825940,13.065819,5
6,13.643853,1.850570,6.520981,3
7,10.359100,12.233900,2.535158,2
8,0.604316,0.701109,9.830459,4
9,11.213716,6.080630,2.469139,5
10,8.077916,5.376460,12.392281,6
11,6.336294,15.169540,1.687741,5
12,0.291563,10.267609,11.029040,4
13,17.473600,14.426500,4.674502,4
14,1.155747,2.548730,14.288301,4
15,10.196406,-0.398609,7.499420,4
16,1.421531,4.402550,3.067541,5
17,13.945916,1.338530,10.839261,4
18,-0.443037,4.725030,0.678059,2
19,12.168294,1.262470,12.727681,4
20,0.362531,8.836709,6.953620,3
21,4.306120,5.145870,1.904261,4
22,1.599580,6.215049,10.429339,3
23,4.049047,10.430370,9.097719,5
24,15.454453,4.534250,6.031702,4
25,7.371300,2.479591,2.768259,4
26,0.470569,12.370540,7.778440,3
27,15.400200,4.659630,2.598141,3
28,-0.412937,15.823740,10.022810,3
29,12.945947,13.941200,2.555041,6
30,9.750769,5.492430,12.843980,6
31,2.582616,0.434560,12.498681,3
32,3.060316,2.321630,2.277220,3
33,17.758500,2.011270,9.718639,3
34,14.634447,0.570470,5.594361,5
35,10.405837,7.889580,5.605420,3
36,3.339131,10.189960,4.505641,5
37,16.590047,11.124460,3.199619,5
38,0.911769,14.106200,7.431998,4
39,8.830714,-0.320130,11.873539,6
40,8.512164,15.164191,12.830390,5
41,7.903484,7.470379,12.322900,5
42,13.923069,11.039709,6.535120,4
43,16.262816,2.154160,8.582319,3
44,1.141916,9.484140,4.864261,6
45,8.259916,8.017670,3.593461,5
46,2.101584,12.354040,0.753963,3
47,11.451524,15.676670,14.197459,5
48,1.894947,3.974440,7.567859,6
49,14.770700,9.959430,8.848519,5
50,7.714853,4.620370,5.632320,4
51,8.146653,6.269860,5.551520,4
52,9.258516,16.127660,10.302420,4
53,12.861237,3.338849,4.654159,2
54,2.295284,8.577420,9.316739,3
55,4.789884,14.667709,14.268722,6
56,11.253400,4.359470,12.595241,5
57,12.737269,11.430700,0.592320,3
58,4.042116,13.834860,8.914939,5
59,1.418421,0.936981,8.428420,3
60,10.402916,2.781421,9.595920,4
61,7.216880,14.395500,6.506820,6
62,16.879069,5.878470,1.696559,4
63,2.176480,7.184179,0.952780,5
64,8.511731,9.905509,4.076020,4
65,13.304900,7.697670,14.088341,4
66,16.656700,13.360760,10.221941,3
67,2.494630,5.224951,1.583359,6
68,8.395980,11.398670,10.801261,5
69,0.363046,2.228660,1.260839,4
70,5.475537,13.819670,1.152961,6
71,15.665424,14.195240,13.364259,3
72,12.305514,7.086290,11.262420,6
73,1.494484,8.848030,10.840020,5
74,12.955900,11.205860,8.991220,6
75,0.046410,6.802060,13.041361,5
76,0.307184,11.661840,12.007019,5
77,14.613331,2.043160,9.189359,5
78,17.168631,4.331070,5.335541,5
79,7.064416,7.488050,2.509330,4
80,10.865931,9.069630,2.565680,4
81,14.299016,9.018640,4.529680,5
82,5.003616,13.494940,12.980722,7
83,13.580747,2.887360,3.248061,5
84,11.870416,9.428609,8.848341,4
85,13.819469,9.793649,10.888161,4
86,9.717153,6.026540,1.465041,4
87,14.913416,15.306660,12.569120,3
88,7.498631,12.746249,7.355420,6
89,13.917316,9.064381,2.459080,5
90,13.033454,14.154660,9.866619,3
91,10.473584,-0.069330,9.343461,5
92,16.850924,11.087600,5.121930,4
93,4.486916,8.214540,7.018080,4
94,-0.132136,15.646460,7.291620,4
95,16.653400,7.230040,4.397980,3
96,13.282969,8.117140,5.994790,5
97,17.403700,2.540470,4.690083,4
98,15.619294,12.351091,9.358059,4
99,3.407163,8.802640,8.087720,4
100,4.494347,0.132130,10.525000,4
101,10.469863,9.768691,3.979058,6
102,7.881969,0.405909,1.101741,5
103,7.081516,1.833379,0.509841,5
104,10.369504,9.867470,9.571361,4
105,6.939531,1.683390,8.660619,3
106,7.900984,13.034379,11.909920,5
107,5.835131,15.014640,11.477800,5
108,13.304400,6.357760,12.455039,5
109,12.651816,14.100491,6.055430,3
110,7.136831,16.077800,12.018400,5
111,7.784669,10.925900,8.166420,3
112,6.538184,9.102540,1.511341,3
113,11.934316,12.667209,6.353781,4
114,4.084070,12.045670,13.510100,3
115,6.322347,11.409819,6.204290,5
116,8.526716,1.583930,11.922930,4
117,9.008447,8.971870,9.398639,4
118,0.508316,13.977370,3.788880,4
119,16.568800,1.742370,13.082159,4
120,17.131000,6.390079,11.897139,5
121,6.782460,0.727479,11.818139,6
122,17.574837,6.586009,3.178080,4
123,11.206416,0.997179,4.557930,4
124,2.605531,11.415700,3.472561,5
125,17.037053,7.246370,10.495220,5
126,7.708316,14.652280,14.282541,4
127,0.507642,5.449440,8.386241,4
128,14.777416,-0.095091,11.534941,3
129,11.167900,13.918270,0.756220,6
130,6.619880,12.137300,4.538941,4
131,17.088100,15.644591,5.835870,6
132,5.778850,7.845470,8.173920,6
133,14.189416,14.347170,5.424602,3
134,1.738169,6.479840,5.232180,3
135,16.146700,5.641509,4.576202,6
136,8.057184,15.542200,5.593681,4
137,7.580484,-0.314473,4.298860,3
138,1.597316,11.546279,10.866520,5
139,16.267331,7.441110,9.157598,3
140,6.820653,10.787870,1.983059,6
141,0.704359,3.889390,12.285720,3
142,4.583069,0.749470,4.212441,4
143,16.633916,12.518151,2.259939,5
144,16.338137,10.437479,9.079330,4
145,11.614231,10.981040,3.171619,5
146,5.856231,15.260960,13.112839,7
147,2.333284,1.890909,0.623320,3
148,15.513416,10.926800,13.710720,4
149,11.894969,0.265260,0.157761,5
150,3.702131,9.016770,13.502078,3
151,13.488984,0.955870,2.709981,6
152,9.759247,1.884870,4.708159,5
153,5.999316,3.478570,10.961420,6
154,4.008810,3.587809,2.771719,4
155,0.019453,3.547430,10.535839,4
156,10.926621,0.465670,1.820159,5
157,5.108053,3.677950,9.630560,5
158,1.293469,15.965460,1.340130,2
159,6.263516,6.260170,9.016241,6
160,14.034669,0.610821,1.093541,5
161,7.225547,1.916720,10.555797,6
162,11.296816,6.195291,10.275070,6
163,7.333116,12.883421,5.609190,4
164,5.038063,12.257909,2.113280,7
165,7.221231,10.015430,13.587720,3
166,16.736631,7.342340,13.764639,6
167,6.245116,7.825921,9.840720,5
168,16.718900,13.353709,14.261139,3
169,12.861969,6.049409,14.114200,4
170,6.093616,0.687430,7.928441,3
171,9.742504,6.074340,3.304280,4
172,3.951231,12.344900,9.964560,4
173,4.668760,5.401780,9.468920,5
174,6.759616,0.981940,4.125842,4
175,9.870874,15.447909,11.908061,5
176,9.150331,14.303940,9.725020,4
177,15.123814,0.772609,3.899141,5
178,10.534600,11.922170,5.864559,3
