B_index,x_A,y_A,z_A,coordination_B
1,2.725968,11.198107,15.631839,3
2,8.906798,4.417071,2.620039,4
3,7.812466,10.113900,13.573039,3
4,0.747566,8.071007,18.743841,6
5,5.141533,0.605085,4.145922,2
6,2.020966,-0.222693,0.524518,7
7,7.784133,3.776307,15.517041,5
8,6.329634,11.019144,11.532543,5
9,0.775734,3.597249,8.866861,4
10,4.669567,8.136351,21.185922,5
11,8.891166,4.761250,14.750900,4
12,0.059567,5.976815,12.905881,6
13,8.630368,1.351810,13.077961,5
14,2.372333,7.264429,2.749218,4
15,5.215233,3.547020,1.349378,6
16,1.866299,7.019685,19.635711,6
17,9.464202,8.295207,20.224139,3
18,10.085931,3.206007,6.618278,5
19,0.894533,9.492429,19.539500,5
20,4.108566,8.775578,14.862100,4
21,0.881099,2.324178,16.873751,5
22,3.176867,10.264213,19.890022,4
23,7.139901,5.278143,17.755582,4
24,9.392302,11.199507,20.456939,6
25,8.572110,9.744837,19.885282,6
26,8.617634,0.616422,0.670961,5
27,9.898933,2.702000,12.817722,4
28,8.708299,7.325929,0.892182,4
29,7.491033,2.182959,20.418322,5
30,7.257399,7.830841,3.454578,4
31,1.622464,7.082715,9.788360,4
32,6.916302,6.717037,20.585371,4
33,0.709067,6.140922,3.580739,6
34,11.059534,1.431707,-0.070182,4
35,5.177164,7.233915,14.321200,5
36,4.376334,10.182607,13.503171,5
37,1.454566,6.013878,16.548500,5
38,8.520868,2.621437,7.362939,6
39,2.370566,3.081307,13.292400,5
40,0.403433,4.340371,3.108280,4
41,9.836966,1.471985,7.189522,6
42,3.739666,3.315385,20.173743,4
43,1.445834,6.564215,18.214021,3
44,1.589868,10.277344,-0.104461,5
45,7.512901,4.680413,20.263639,5
46,5.154310,0.046307,14.021778,5
47,-0.197899,10.038229,16.544578,3
48,6.987032,9.717250,19.793931,5
49,-0.325234,8.312051,16.693982,4
50,2.150268,5.491029,15.108278,6
51,4.362166,5.450585,7.580439,4
52,6.990666,3.143507,0.747461,4
53,8.770133,5.718629,20.555000,6
54,11.064832,3.235053,16.007939,6
55,6.825399,7.487571,8.542039,6
56,1.408966,-0.237715,10.017222,5
57,7.121094,7.889671,16.222639,3
58,7.435469,6.267383,5.952861,4
59,0.268366,3.456630,19.608181,2
60,7.811667,10.937585,21.231822,6
61,2.696399,10.312900,2.258978,4
62,3.421504,10.064915,5.614922,4
63,4.912533,1.718107,6.950322,4
64,4.366668,6.397360,9.149739,5
65,5.973930,2.599929,11.418900,6
66,1.160801,11.475756,8.463378,4
67,1.284798,1.899540,-0.031922,4
68,9.771401,7.821713,6.899040,6
69,1.189067,1.192007,18.418782,4
70,1.984932,3.815207,20.128861,4
71,5.975120,1.889585,5.352000,4
72,9.962366,8.225715,11.469239,5
73,5.293032,1.032029,8.376082,4
74,10.035869,3.753685,11.307400,5
75,8.991032,11.210015,18.649739,6
76,2.749067,0.217486,17.335601,4
77,4.110367,3.167385,13.559821,4
78,1.263234,5.722229,1.880418,6
79,1.908566,6.900315,4.551161,4
80,4.416366,5.169607,2.716830,4
81,4.093732,1.725971,20.830822,4
82,1.582550,9.338707,6.751950,6
83,11.107845,2.386863,11.534522,5
84,3.567268,4.459015,17.600978,3
85,7.723133,11.490037,7.869782,4
86,4.931833,-0.307485,10.744300,5
87,3.042466,2.716156,10.297200,5
88,8.495533,0.770263,8.312061,7
89,10.748632,7.640050,13.367691,5
90,11.129134,11.375707,19.554300,5
91,1.209533,7.237222,0.492339,4
92,5.370099,7.845830,9.440522,4
93,7.349030,6.268078,2.848261,3
94,0.986232,7.515922,8.413461,5
95,2.804566,1.965259,2.996370,5
96,5.484464,1.350107,1.120882,5
97,11.194001,1.014193,17.232022,7
98,11.107567,10.707185,13.211600,3
99,8.776680,0.968615,2.454330,5
100,-0.147369,11.070537,1.921322,4
101,10.637099,10.971007,4.997578,6
102,4.155834,8.175456,0.400616,1
103,7.527366,4.582563,3.714430,4
104,8.710168,3.510851,10.414461,5
105,9.689198,0.257422,6.035839,6
106,4.450466,9.817529,4.453670,3
107,6.364365,7.037456,7.030982,5
108,10.708499,6.760585,4.071600,4
109,0.148334,3.728978,10.399482,6
110,6.112633,11.600978,8.072518,4
111,8.181633,1.672329,18.854081,4
112,8.295301,0.584066,21.202018,5
113,2.561599,0.016771,2.236130,5
114,7.411201,4.003515,13.965539,3
