r_A g_B_B g_B_Fe g_Fe_Fe
5.300000000000000266e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.500000000000000444e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.700000000000000622e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
5.899999999999999689e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.099999999999999867e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.300000000000000044e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.500000000000000222e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.700000000000000400e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
6.900000000000000577e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.099999999999999645e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.299999999999999822e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.500000000000000000e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.700000000000000178e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
7.900000000000000355e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.100000000000000533e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.300000000000000711e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.499999999999999778e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.699999999999999956e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
8.900000000000000133e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.100000000000000311e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.300000000000000488e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.499999999999999556e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.699999999999999734e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
9.899999999999999911e-01 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.010000000000000009e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.030000000000000027e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.050000000000000044e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.070000000000000062e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.090000000000000080e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.110000000000000098e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.130000000000000115e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.149999999999999911e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.169999999999999929e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.189999999999999947e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.209999999999999964e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.229999999999999982e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.250000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.270000000000000018e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.290000000000000036e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.310000000000000053e+00 6.730278552686798582e-05 0.000000000000000000e+00 0.000000000000000000e+00
1.330000000000000071e+00 2.611755943367206185e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.350000000000000089e+00 3.168681514801094238e-04 0.000000000000000000e+00 0.000000000000000000e+00
1.370000000000000107e+00 1.292273723296347545e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.390000000000000124e+00 4.543186501362257539e-03 0.000000000000000000e+00 0.000000000000000000e+00
1.410000000000000142e+00 1.173518468300573971e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.429999999999999938e+00 2.632029960700296017e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.449999999999999956e+00 5.894417563891270195e-02 0.000000000000000000e+00 0.000000000000000000e+00
1.469999999999999973e+00 1.176420922865687446e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.489999999999999991e+00 2.040387235702966484e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.510000000000000009e+00 3.435433987699940683e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.530000000000000027e+00 5.192492282896715716e-01 0.000000000000000000e+00 0.000000000000000000e+00
1.550000000000000044e+00 7.685667981729509268e-01 1.359142858986552276e-04 0.000000000000000000e+00
1.570000000000000062e+00 1.041173109153059384e+00 1.324736040248751241e-04 0.000000000000000000e+00
1.590000000000000080e+00 1.373050065910311313e+00 2.583238771803028134e-04 0.000000000000000000e+00
1.610000000000000098e+00 1.689866196912790164e+00 5.038916758619160384e-04 0.000000000000000000e+00
1.630000000000000115e+00 1.997205526625047911e+00 2.089309569896809129e-03 0.000000000000000000e+00
1.650000000000000133e+00 2.286013272361122173e+00 3.238359712787713084e-03 0.000000000000000000e+00
1.669999999999999929e+00 2.547533486536768255e+00 8.430025590083120232e-03 0.000000000000000000e+00
1.689999999999999947e+00 2.730029017423285964e+00 1.783530949754106448e-02 0.000000000000000000e+00
1.709999999999999964e+00 2.824578653341933698e+00 3.182601169660485840e-02 0.000000000000000000e+00
1.729999999999999982e+00 2.887230840409010568e+00 5.335146452132798894e-02 0.000000000000000000e+00
1.750000000000000000e+00 2.870718515444172336e+00 9.425534126715814920e-02 0.000000000000000000e+00
1.770000000000000018e+00 2.822137097294292740e+00 1.423751109100030721e-01 0.000000000000000000e+00
1.790000000000000036e+00 2.733651685575928969e+00 2.157470208803567990e-01 0.000000000000000000e+00
1.810000000000000053e+00 2.592910103582182213e+00 3.174551651776919003e-01 0.000000000000000000e+00
1.830000000000000071e+00 2.443907930941561002e+00 4.577871774164503638e-01 0.000000000000000000e+00
1.850000000000000089e+00 2.252989733769989122e+00 5.743588724141702739e-01 0.000000000000000000e+00
1.870000000000000107e+00 2.080502881267511928e+00 7.711201561904071911e-01 0.000000000000000000e+00
1.890000000000000124e+00 1.899770920499276983e+00 9.457565170830085632e-01 0.000000000000000000e+00
1.910000000000000142e+00 1.715981691692014532e+00 1.149914501761948982e+00 0.000000000000000000e+00
1.929999999999999938e+00 1.565967479132746476e+00 1.369821079648510853e+00 0.000000000000000000e+00
1.949999999999999956e+00 1.404462270908856114e+00 1.585490957382594823e+00 0.000000000000000000e+00
1.969999999999999973e+00 1.284694162973573306e+00 1.809329226187495143e+00 9.654972503023380491e-04
1.989999999999999991e+00 1.159516517539438851e+00 2.006825486668474490e+00 1.892375910881808959e-03
2.009999999999999787e+00 1.036125845670071932e+00 2.161468724444308709e+00 3.709808714504496136e-03
2.030000000000000249e+00 9.425457305779058048e-01 2.317582030316594377e+00 1.545754631304736663e-02
2.049999999999999822e+00 8.504785922655436758e-01 2.459684475059335629e+00 1.694063392958083253e-02
2.070000000000000284e+00 7.734209913231077094e-01 2.552298955214321374e+00 3.497865820026789530e-02
2.089999999999999858e+00 7.105658508766846682e-01 2.604903117443420069e+00 6.176235308591373346e-02
2.110000000000000320e+00 6.464931712349669679e-01 2.651616473902473903e+00 5.386405383879552117e-02
2.129999999999999893e+00 5.936006134605769091e-01 2.653803893767808564e+00 9.002255275622254860e-02
2.150000000000000355e+00 5.499260908226852873e-01 2.630020775910999031e+00 1.264537667792503539e-01
2.169999999999999929e+00 5.088571692981724848e-01 2.581002090929716442e+00 1.901790101941701339e-01
2.190000000000000391e+00 4.735005739839255323e-01 2.515353061578001093e+00 2.562535080029043622e-01
2.209999999999999964e+00 4.517263198211032837e-01 2.454856078390603713e+00 3.076409083640821440e-01
2.230000000000000426e+00 4.196909278486163908e-01 2.351595362739374195e+00 3.722215690668906340e-01
2.250000000000000000e+00 4.003992830114408430e-01 2.260696516964837421e+00 4.633334567359795320e-01
2.270000000000000462e+00 3.890264980741926504e-01 2.158363804945380604e+00 5.693698446902211163e-01
2.290000000000000036e+00 3.764684912400261818e-01 2.042495595244806950e+00 6.766490517894054868e-01
2.310000000000000053e+00 3.608003415280686688e-01 1.937091675117529110e+00 7.457359293709053816e-01
2.330000000000000071e+00 3.586113906922184236e-01 1.834027874619910126e+00 8.634357469644695637e-01
2.349999999999999645e+00 3.495217025242699505e-01 1.745884493503162327e+00 9.858582886837320425e-01
2.370000000000000107e+00 3.492817678600950715e-01 1.633119332699698001e+00 1.082028759928328254e+00
2.389999999999999680e+00 3.496681463893184239e-01 1.535244398703975666e+00 1.140088748427638077e+00
2.410000000000000142e+00 3.547662836227610805e-01 1.447969807304480439e+00 1.288334720132842337e+00
2.429999999999999716e+00 3.602171398545976899e-01 1.364454604228253265e+00 1.357956938021037452e+00
2.450000000000000178e+00 3.595361700563647345e-01 1.275846282824086853e+00 1.456979680496245821e+00
2.469999999999999751e+00 3.750921940644236785e-01 1.200942996614405844e+00 1.510252186426758181e+00
2.490000000000000213e+00 3.838447950065327352e-01 1.145599182533842519e+00 1.539271185548900078e+00
2.509999999999999787e+00 3.994034616562717188e-01 1.072112387499071895e+00 1.608809982785725845e+00
2.530000000000000249e+00 4.204148457407814732e-01 1.006561516485528385e+00 1.667185424355592360e+00
2.549999999999999822e+00 4.335800172839992528e-01 9.617083762576277284e-01 1.722386257264674203e+00
2.570000000000000284e+00 4.552044299039582076e-01 9.088296314307587886e-01 1.714404292142665209e+00
2.589999999999999858e+00 4.840148373394770887e-01 8.522546535405516321e-01 1.769582075007368527e+00
2.610000000000000320e+00 5.107052382600467677e-01 8.242397781461948680e-01 1.724414353533207933e+00
2.629999999999999893e+00 5.408557164061827960e-01 7.788471569576985720e-01 1.758418115849603502e+00
2.650000000000000355e+00 5.743832950754194089e-01 7.438860468717936048e-01 1.739979827277869484e+00
2.669999999999999929e+00 6.116936713908337486e-01 7.131790691296427953e-01 1.731355556927242301e+00
2.690000000000000391e+00 6.517297138691739988e-01 6.881732904040835930e-01 1.679297385538070619e+00
2.709999999999999964e+00 6.883670277525714143e-01 6.532876605764698086e-01 1.666337052072790481e+00
2.730000000000000426e+00 7.342014192105656978e-01 6.490083971290987463e-01 1.655585896090375986e+00
2.750000000000000000e+00 7.826512111584953413e-01 6.276422085711655940e-01 1.576099353756843291e+00
2.770000000000000462e+00 8.286066359569279616e-01 6.160155528068158581e-01 1.622278554211966206e+00
2.790000000000000036e+00 8.780058061158328986e-01 6.089354008598009127e-01 1.512457354886307614e+00
2.810000000000000053e+00 9.364953244044045277e-01 5.911175235927700333e-01 1.388503799113074422e+00
2.830000000000000071e+00 9.779195578625872187e-01 5.958798100427717959e-01 1.413394088125042636e+00
2.849999999999999645e+00 1.026866451678677183e+00 5.835258063671122652e-01 1.355798994686601588e+00
2.870000000000000107e+00 1.075115955480697050e+00 5.756989150444564718e-01 1.377910298640637299e+00
2.889999999999999680e+00 1.130772749430993152e+00 5.820676607676417147e-01 1.287572527470174366e+00
2.910000000000000142e+00 1.181720643258875159e+00 5.821534788828106599e-01 1.211084187108920851e+00
2.929999999999999716e+00 1.217104103427531614e+00 5.920721439278706644e-01 1.187187187220654971e+00
2.950000000000000178e+00 1.266459881345895822e+00 5.954030100875123965e-01 1.138421211605373795e+00
2.969999999999999751e+00 1.302870757193929974e+00 6.053651651592644178e-01 1.115919217563878574e+00
2.990000000000000213e+00 1.327151333632477614e+00 6.136204366200667115e-01 1.036495316890616136e+00
3.009999999999999787e+00 1.356627101121827828e+00 6.331007368000463043e-01 1.058747992954466310e+00
3.030000000000000249e+00 1.382079017983501412e+00 6.433365786265885511e-01 9.558445773701503834e-01
3.049999999999999822e+00 1.398827438904763021e+00 6.710471478466026873e-01 9.912828727838787213e-01
3.070000000000000284e+00 1.415293134804949782e+00 6.895989723494716506e-01 9.203646553883169101e-01
3.089999999999999858e+00 1.426499014613489269e+00 7.052560770287965575e-01 8.825883777181339207e-01
3.110000000000000320e+00 1.427293462610229158e+00 7.325072774505192452e-01 8.577141316016391182e-01
3.129999999999999893e+00 1.427173080458688181e+00 7.599731894467252058e-01 8.781505036216434856e-01
3.150000000000000355e+00 1.430863427940658461e+00 7.858619933145531977e-01 8.583493704554304715e-01
3.169999999999999929e+00 1.421106448064401118e+00 8.097392192772727704e-01 8.173495136371864422e-01
3.190000000000000391e+00 1.402105684787226414e+00 8.476543532858502594e-01 7.460086721764498385e-01
3.209999999999999964e+00 1.392019230915640504e+00 8.890329398813550110e-01 7.792878857614576882e-01
3.230000000000000426e+00 1.370162165092989159e+00 9.193718198808144004e-01 7.556601619156569916e-01
3.250000000000000000e+00 1.355078290411735553e+00 9.536597412131869733e-01 7.414219125577206082e-01
3.270000000000000462e+00 1.332039799919697565e+00 9.944327450076991814e-01 7.001415448479532122e-01
3.290000000000000036e+00 1.308787407996738761e+00 1.020390394840760218e+00 6.982323858168458797e-01
3.310000000000000497e+00 1.280178810174144477e+00 1.059806941702285066e+00 6.699838758449365717e-01
3.330000000000000071e+00 1.257650166429394645e+00 1.081980340705670951e+00 6.663530069870813310e-01
3.349999999999999645e+00 1.230214896371980782e+00 1.123161430208048150e+00 6.884699366025801570e-01
3.370000000000000107e+00 1.205465923335067968e+00 1.152538232895156334e+00 6.697645935291992592e-01
3.389999999999999680e+00 1.171957213823063171e+00 1.173303347223987769e+00 6.677540334303970759e-01
3.410000000000000142e+00 1.148674997575965806e+00 1.194542465973370327e+00 6.654221861840406982e-01
3.429999999999999716e+00 1.126099964463707304e+00 1.210628258882550989e+00 6.777497667935542536e-01
3.450000000000000178e+00 1.097836844714083160e+00 1.240802062332602373e+00 7.098954025200344686e-01
3.469999999999999751e+00 1.076949585428729872e+00 1.249943862669163019e+00 7.306765415168704481e-01
3.490000000000000213e+00 1.051489219622903315e+00 1.254532563698919967e+00 7.374001393474249877e-01
3.509999999999999787e+00 1.030765660707322562e+00 1.268609944381374754e+00 7.411862346523224732e-01
3.530000000000000249e+00 1.002731100649147056e+00 1.265858126599021860e+00 7.863363357993338187e-01
3.549999999999999822e+00 9.912812809098469069e-01 1.279903564905214397e+00 7.653109223304580544e-01
3.570000000000000284e+00 9.678172341827632197e-01 1.264142716046870785e+00 7.920402406550935970e-01
3.589999999999999858e+00 9.556299365765422715e-01 1.259521963349458984e+00 8.329555565423129027e-01
3.610000000000000320e+00 9.403290259750667346e-01 1.257080576200230393e+00 8.533665307576683290e-01
3.629999999999999893e+00 9.282778341337499795e-01 1.238558239044402765e+00 8.991553664981039029e-01
3.650000000000000355e+00 9.133125452129929878e-01 1.240855839414088724e+00 9.317981505324848257e-01
3.669999999999999929e+00 9.067125614135576051e-01 1.226422899880513562e+00 9.353017125614359051e-01
3.690000000000000391e+00 8.893014447714546744e-01 1.209015562329812887e+00 1.008022780482441538e+00
3.709999999999999964e+00 8.879123943975810729e-01 1.190819991924199073e+00 1.036657496226981667e+00
3.730000000000000426e+00 8.842023587679589403e-01 1.164119333314323379e+00 1.100171981731025150e+00
3.750000000000000000e+00 8.709275505079805413e-01 1.144815503106164645e+00 1.077543485864492778e+00
3.770000000000000462e+00 8.698622919922573971e-01 1.129760398874722682e+00 1.078268238505865284e+00
3.790000000000000036e+00 8.734829212375970764e-01 1.103773888091007738e+00 1.123524811770223231e+00
3.810000000000000497e+00 8.682274147241101359e-01 1.083983028304031926e+00 1.159255940831770859e+00
3.830000000000000071e+00 8.657029850542583560e-01 1.077856089900431913e+00 1.199034762014982824e+00
3.849999999999999645e+00 8.655918131684440242e-01 1.050913304500044720e+00 1.179784236109490569e+00
3.870000000000000107e+00 8.690689945905141212e-01 1.021459679328463155e+00 1.206900942008509503e+00
3.889999999999999680e+00 8.672311509701396970e-01 1.012234852913007188e+00 1.197741649849151102e+00
3.910000000000000142e+00 8.698578471531226430e-01 9.876168728222350923e-01 1.258312834677885572e+00
3.929999999999999716e+00 8.719076841107379350e-01 9.772098340198153155e-01 1.276591738222361050e+00
3.950000000000000178e+00 8.736642346967180561e-01 9.536936888699453219e-01 1.274744124371527398e+00
3.969999999999999751e+00 8.786755893899020897e-01 9.371683025495491925e-01 1.289035283314793778e+00
3.990000000000000213e+00 8.790519710022528521e-01 9.194281908551042992e-01 1.265789010832000683e+00
4.009999999999999787e+00 8.885855109641865868e-01 9.163108942132959234e-01 1.279525725316064344e+00
4.030000000000000249e+00 8.889546808507614584e-01 8.987739991634979830e-01 1.256013642574019373e+00
4.050000000000000711e+00 8.999060972961748783e-01 8.908150065794468997e-01 1.274707360913250209e+00
4.070000000000000284e+00 9.058584860586238463e-01 8.840528606305897430e-01 1.271258433242724362e+00
4.089999999999999858e+00 9.133433142491692580e-01 8.735931128518694688e-01 1.221672719376239113e+00
4.109999999999999432e+00 9.205783684569907033e-01 8.705629813914795845e-01 1.243528709792059539e+00
4.129999999999999893e+00 9.294387616850784406e-01 8.604479911074678355e-01 1.227779510098525595e+00
4.150000000000000355e+00 9.329221032642718292e-01 8.464865277513844433e-01 1.208141668385171785e+00
4.169999999999999929e+00 9.497929432889935519e-01 8.483013040356679468e-01 1.204984454279489192e+00
4.189999999999999503e+00 9.550960089279668663e-01 8.411336900667462091e-01 1.157011726244381755e+00
4.209999999999999964e+00 9.664333814895177399e-01 8.484339083049072805e-01 1.171202471158812264e+00
4.230000000000000426e+00 9.761779359332257711e-01 8.483866934026292883e-01 1.124343682244522746e+00
4.250000000000000000e+00 9.916627437006604318e-01 8.391371257542720175e-01 1.118350391251075937e+00
4.269999999999999574e+00 9.973512126808862233e-01 8.400524151382733340e-01 1.104610452126600917e+00
4.290000000000000036e+00 1.006160433149282163e+00 8.416061643993999475e-01 1.091281122139170057e+00
4.310000000000000497e+00 1.020601975759495517e+00 8.424797192123968381e-01 1.093884600765525406e+00
4.330000000000000071e+00 1.034432526138988173e+00 8.460008005277088738e-01 1.073010725062925941e+00
4.349999999999999645e+00 1.040330225315660995e+00 8.571008445701077116e-01 1.051879548218971117e+00
4.370000000000000107e+00 1.049875090400923305e+00 8.562327902156443571e-01 1.015000065260885931e+00
4.390000000000000568e+00 1.062679248846901015e+00 8.613260173763345184e-01 1.011605677289152183e+00
4.410000000000000142e+00 1.068616291764268089e+00 8.635718218655333844e-01 9.847254933280330524e-01
4.429999999999999716e+00 1.078834747194429067e+00 8.771563809965009506e-01 9.932289772370395120e-01
4.450000000000000178e+00 1.084872229291808265e+00 8.835366949208417475e-01 9.621824429348392327e-01
4.470000000000000639e+00 1.091643127744445385e+00 8.876434293951521726e-01 9.325881917708617186e-01
4.490000000000000213e+00 1.094194362647323171e+00 8.902491319917463786e-01 9.252278906656319357e-01
4.509999999999999787e+00 1.105572683747159113e+00 9.093895976716740437e-01 9.349092890743978534e-01
4.530000000000000249e+00 1.105242746732302939e+00 9.129775924600866954e-01 9.272200429024647361e-01
4.550000000000000711e+00 1.105266409618184120e+00 9.296220822493252989e-01 9.100368954508430974e-01
4.570000000000000284e+00 1.102078444169025451e+00 9.399057093853991907e-01 9.069331791869426063e-01
4.589999999999999858e+00 1.106688732177890211e+00 9.430315636843611404e-01 9.045602962496257504e-01
4.610000000000000320e+00 1.101710325723211481e+00 9.528285010158605850e-01 8.893235024260692789e-01
4.629999999999999893e+00 1.101393903376963967e+00 9.672500440273544831e-01 8.841040731802368713e-01
4.650000000000000355e+00 1.097762362902109601e+00 9.812981446185019552e-01 8.884724505777672476e-01
4.669999999999999929e+00 1.091615704369876649e+00 9.881232948243502401e-01 8.776142925952409302e-01
4.689999999999999503e+00 1.084557067190478730e+00 9.971124456975145600e-01 8.953570070477450127e-01
4.709999999999999964e+00 1.075735618708352659e+00 1.008975254466970561e+00 8.727366584906555147e-01
4.730000000000000426e+00 1.071412409344480787e+00 1.024207221276963731e+00 8.834597320005710408e-01
4.750000000000000000e+00 1.061369813424157593e+00 1.032026893913233101e+00 9.022752985652013891e-01
4.769999999999999574e+00 1.057041544431624791e+00 1.045291117130489278e+00 8.855026514025127193e-01
4.790000000000000036e+00 1.044950754151756422e+00 1.056988952488782330e+00 8.681615315900753638e-01
4.810000000000000497e+00 1.035085874232681835e+00 1.064546969272228694e+00 8.797437832852141870e-01
4.830000000000000071e+00 1.028076193101110647e+00 1.078424495325514876e+00 8.753643265975976639e-01
4.849999999999999645e+00 1.018961650820101150e+00 1.083680447698593285e+00 9.116473565920829580e-01
4.870000000000000107e+00 1.009791399553705782e+00 1.085895010337119659e+00 9.068607036689472212e-01
4.890000000000000568e+00 1.001007267235742848e+00 1.091259923447930325e+00 8.994578004277585803e-01
4.910000000000000142e+00 9.915227884170633166e-01 1.096460934289837930e+00 9.109517204746041541e-01
4.929999999999999716e+00 9.828290076369476935e-01 1.098277076510587813e+00 9.297841062154666991e-01
4.950000000000000178e+00 9.811676783560789872e-01 1.103986165450319135e+00 9.089814821503654496e-01
4.970000000000000639e+00 9.786782368367223928e-01 1.097590935988506100e+00 9.338399975588866919e-01
4.990000000000000213e+00 9.687939745013686155e-01 1.104914161402378081e+00 9.432233402541648770e-01
5.009999999999999787e+00 9.567030299292227369e-01 1.111617360125762843e+00 9.589958494577273118e-01
5.030000000000000249e+00 9.564827782033221704e-01 1.108112396076547546e+00 9.681199427308021521e-01
5.050000000000000711e+00 9.515530284893776169e-01 1.104973687793220583e+00 9.559120996625830591e-01
5.070000000000000284e+00 9.431483793677831740e-01 1.100109562495617865e+00 9.811837172365821536e-01
5.089999999999999858e+00 9.458175218569963016e-01 1.088683272958967940e+00 1.001690575137139438e+00
5.110000000000000320e+00 9.381364255467097291e-01 1.090207184119036388e+00 1.000178805244650970e+00
5.129999999999999893e+00 9.406579921106821285e-01 1.085271791784745643e+00 1.010477735059917670e+00
5.150000000000000355e+00 9.388226814025774081e-01 1.080281538882546633e+00 1.030193676639705957e+00
5.169999999999999929e+00 9.390055525560701000e-01 1.063913284829525407e+00 1.033173084765770744e+00
5.189999999999999503e+00 9.400839226789478031e-01 1.074398331495392434e+00 1.032459252572207831e+00
5.209999999999999964e+00 9.395947715955806911e-01 1.059464833730695332e+00 1.049395286335734756e+00
5.230000000000000426e+00 9.386971141027277143e-01 1.051317665469801765e+00 1.062206888300188723e+00
5.250000000000000000e+00 9.393614621724405422e-01 1.042825310969970998e+00 1.045836570793153397e+00
5.269999999999999574e+00 9.456196462421871951e-01 1.033667111048206078e+00 1.053698849758432976e+00
5.290000000000000036e+00 9.447936595142716332e-01 1.033637244670764010e+00 1.055788822918624748e+00
5.310000000000000497e+00 9.471647833853102938e-01 1.022738710645807680e+00 1.085591825011013034e+00
5.330000000000000071e+00 9.474734835475148165e-01 1.015847895388168887e+00 1.094210907094550711e+00
5.349999999999999645e+00 9.555190585242195889e-01 1.008027398910842809e+00 1.075834063240010519e+00
5.370000000000000107e+00 9.553039755344888695e-01 9.985964662876332110e-01 1.075631649364256592e+00
5.390000000000000568e+00 9.564731403728540249e-01 9.976398638900613181e-01 1.072823087544340304e+00
5.410000000000000142e+00 9.595168335957242611e-01 9.920623290208447909e-01 1.094735257460321742e+00
5.429999999999999716e+00 9.649576977437195335e-01 9.814232081079685699e-01 1.078298299342520083e+00
5.450000000000000178e+00 9.659572371938224267e-01 9.794772873302683980e-01 1.084527724278257610e+00
5.470000000000000639e+00 9.727375545365621878e-01 9.734846685269762379e-01 1.077237654137592315e+00
5.490000000000000213e+00 9.751514555676736862e-01 9.717459798555431183e-01 1.089543121965062644e+00
5.509999999999999787e+00 9.858590918927576663e-01 9.736421988987565834e-01 1.093866440557142994e+00
5.530000000000000249e+00 9.849313151072776051e-01 9.665802884276750717e-01 1.069549727137462991e+00
5.550000000000000711e+00 9.878722323396569305e-01 9.667079920294650019e-01 1.071221963816060940e+00
5.570000000000000284e+00 9.911886056843121073e-01 9.558313261658935023e-01 1.073446520832399553e+00
5.589999999999999858e+00 9.941033462020604228e-01 9.550858068996262995e-01 1.037959462492239471e+00
5.610000000000000320e+00 1.002555385032957380e+00 9.593379619517885537e-01 1.051645267251775095e+00
5.629999999999999893e+00 1.008690680835420794e+00 9.600236557326827791e-01 1.041586107178222642e+00
5.650000000000000355e+00 1.006732492688125369e+00 9.599902668041231379e-01 1.049132220150217787e+00
5.669999999999999929e+00 1.013093818411531233e+00 9.528641458932989305e-01 1.053748877300262343e+00
5.689999999999999503e+00 1.016451344395258971e+00 9.572818527813802270e-01 1.021239826749686719e+00
5.709999999999999964e+00 1.016474400000116463e+00 9.591806874398175475e-01 1.041105696866108321e+00
5.730000000000000426e+00 1.020799293892008963e+00 9.630983882285006903e-01 1.017302633262513467e+00
5.750000000000000000e+00 1.022178432742555820e+00 9.624545850122067092e-01 1.022704538325790224e+00
5.769999999999999574e+00 1.026792368464801930e+00 9.656707280628655798e-01 1.012025512333874167e+00
5.790000000000000036e+00 1.030990968193669755e+00 9.647967564006829644e-01 9.899569504576819501e-01
