B_index,x_A,y_A,z_A,coordination_B
1,2.138672,4.350230,7.487330,5
2,4.735972,7.448125,7.399338,4
3,2.353744,5.738050,6.536613,5
4,3.081272,4.859785,3.270762,6
5,3.413856,9.930830,1.619020,5
6,3.006756,14.117400,8.976790,3
7,8.441784,2.673670,7.452038,5
8,3.863228,15.107965,6.082825,3
9,4.947844,3.356685,2.661525,4
10,6.812556,2.540930,2.385590,5
11,1.692516,7.560870,1.967225,4
12,5.378944,2.773385,4.327050,4
13,5.927644,10.185040,5.988002,4
14,1.529516,0.634185,4.081562,5
15,1.937584,9.806440,7.495590,1
16,17.386733,16.104000,5.384687,5
17,4.438644,15.841600,2.425112,5
18,2.349828,3.851160,1.790775,6
19,5.199772,5.673085,4.328613,4
20,4.055716,-0.148885,0.995338,5
21,-0.080416,3.329360,3.248762,3
22,1.438840,2.189885,0.518613,5
23,2.883170,4.008260,6.133575,4
24,7.671812,4.080276,6.542225,6
25,7.153556,3.027260,4.113875,5
26,10.242578,-0.035215,10.422000,4
27,16.282744,2.592670,13.565487,3
28,16.843356,16.142260,0.635362,4
29,7.289756,1.772815,8.306787,4
30,15.715484,6.845130,1.394362,2
31,2.048272,6.596855,3.397260,6
32,16.331112,15.388840,10.822763,3
33,2.617544,14.496085,4.911675,5
34,11.649172,6.785485,6.905475,5
35,2.656672,15.778476,1.586038,6
36,0.564211,6.401670,1.964075,3
37,2.722044,1.934170,1.754475,5
38,1.602688,3.058490,13.337013,5
39,0.012228,3.161355,1.271462,4
40,15.972300,4.943580,6.400832,6
41,6.409130,10.715045,7.940738,5
42,3.002156,1.482685,6.766275,4
43,4.252344,1.498355,0.690713,3
44,0.212472,15.242145,2.625862,5
45,1.915584,6.466870,5.068025,3
46,5.056372,3.880755,7.647775,3
47,9.735472,6.060285,-0.193287,3
48,0.049328,14.659745,8.411390,4
49,1.764944,9.823030,13.510838,5
50,7.655572,1.024985,-0.039801,3
51,14.367941,5.671230,6.103460,5
52,1.679172,1.564185,12.115450,5
53,3.003628,1.328270,4.999825,4
54,5.274640,7.666460,4.279237,4
55,9.192998,7.476385,0.322351,4
56,5.385372,6.570970,3.108613,2
57,14.333000,11.408985,1.682325,3
58,9.750956,10.401455,4.057738,4
59,15.131700,15.707885,1.057262,4
60,14.041488,4.739785,13.572075,6
61,0.924412,13.066145,13.173287,4
62,13.520784,3.028130,13.512900,5
63,13.065688,5.043315,4.921813,4
64,7.889631,4.544155,4.736675,4
65,12.552056,9.111724,3.183838,5
66,14.163288,6.260655,4.108275,5
67,16.818784,16.349045,3.745375,6
68,8.802244,6.812585,1.980275,2
69,6.637280,6.855355,7.395788,5
70,11.951300,5.923455,2.465875,2
71,13.409597,6.235730,7.529763,6
72,7.479844,7.051755,5.847038,3
